city,article_date,article_source,city_source,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index,Deidentified_article_title,Deidentified_paragraph_text
fayetteville,2023-06-17T00:00:00Z,The Daily Telegraph (London),KFSM,homeless,2,2,False,True,1,0,[ORGANIZATION],"Voluntary Youth Organisations for services to [PERSON] in [ORGANIZATION] PERSON0 [PERSON], for services to [ORGANIZATION] in Sport PERSON2, for services to [ORGANIZATION] and to [PERSON] in [PERSON] PERSON3, [ORGANIZATION], [ORGANIZATION] and Co-[ORGANIZATION] and Director, [ORGANIZATION] for services to ORG29 and to the community in [LOCATION], [ORGANIZATION], ORG2 for services to Tourism and [PERSON], for voluntary service to Children with Special Needs and their [ORGANIZATION] in [PERSON], [ORGANIZATION] Officer, ORG3 for services to [ORGANIZATION], [LOCATION], [ORGANIZATION] PERSON8, [ORGANIZATION], ORG6 for services to [ORGANIZATION], [ORGANIZATION], ORG7 for services to Homeless People Dr [PERSON]0, [ORGANIZATION], [ORGANIZATION] for services to [ORGANIZATION] [PERSON]1, [ORGANIZATION] and [ORGANIZATION], ORG9 for services to Charity and to Disadvantaged People [PERSON]2, Head of City Operations, [ORGANIZATION]0 for services to [ORGANIZATION] [PERSON]3 [PERSON]4, [ORGANIZATION]1, [ORGANIZATION] and [ORGANIZATION]3 Society of [PERSON] for services to [ORGANIZATION]3, to Charity and to the community in [PERSON] [PERSON]5 [PERSON]6, [PERSON], [ORGANIZATION]4 for services to [ORGANIZATION]5 and to the community in GPE4 and [PERSON] [PERSON]7, [PERSON] and [ORGANIZATION], [ORGANIZATION], GPE42Beijing for services to [ORGANIZATION]7 [PERSON]8, [PERSON], [ORGANIZATION]8, GPE6 and [ORGANIZATION]9 for services to ORG20 [PERSON]9, [PERSON], ORG21 PERSON20, ORG22, ORG23 for services to [ORGANIZATION] PERSON21, [PERSON], [ORGANIZATION]8, GPE6 and [ORGANIZATION]9 for services to [ORGANIZATION], Co-[ORGANIZATION] and [LOCATION], ORG25 for services to [PERSON] PERSON23, Director, ORG26 for services to the Windrush Generation PERSON24, [PERSON], ORG27, [ORGANIZATION] for services to Children and [PERSON] with Special [ORGANIZATION]al Needs PERSON25, [ORGANIZATION] Officer, ORG28 for services to ORG29 and to the community in [PERSON] and [PERSON]0 PERSON26, Welfare Support Officer, ORG30 for services to Veterans in [PERSON]1 PERSON27, MC, Head of Testing, Exercising and [ORGANIZATION], ORG31 for services to [ORGANIZATION] [PERSON]3 PERSON28, lately [LOCATION], [ORGANIZATION], [ORGANIZATION] to ORG34 and to the community in [PERSON]2 and [PERSON]3 PERSON29, [ORGANIZATION] and [PERSON], ORG35 for services to Charity, to [PERSON] and to ORG36 PERSON30, [ORGANIZATION], ORG37 for services to Business and to Eng PERSON31, lately Head of [DATE], ORG38, [ORGANIZATION] for services to [ORGANIZATION] Dr PERSON32, lately Co-[ORGANIZATION], Parks Agency and Director, ORG39 for services to [LOCATION]0 PERSON33, [PERSON] and [ORGANIZATION], [PERSON] for services to [PERSON] PERSON34, lately Work ORG22 Team Leader, [LOCATION]1 for services to People with Autism PERSON35, [PERSON], [PERSON]4 Lough Sailability for services to [LOCATION]2 in [PERSON]5 PERSON36, [PERSON], [LOCATION]3 Infant and [ORGANIZATION], GPE8 of Hounslow for services to [ORGANIZATION] Dr PERSON37, lately [PERSON], [ORGANIZATION] Police for services to Policing PERSON38, [PERSON], [LOCATION]4, [PERSON]6, [PERSON]7 for services to [ORGANIZATION] PERSON39, [PERSON] for services to [LOCATION]5"
fayetteville,2023-06-17T00:00:00Z,The Daily Telegraph (London),KFSM,homeless,2,2,False,True,1,0,[ORGANIZATION],"Executive for services to [ORGANIZATION], [ORGANIZATION], [ORGANIZATION] in [ORGANIZATION] for services to [ORGANIZATION] Dr PERSON1, Volunteers Co-ordinator, ORG2 for services to [ORGANIZATION], [PERSON], ORG3 for services to [ORGANIZATION] by [ORGANIZATION], [LOCATION], [LOCATION] for services to ORG5 PERSON4, Town Manager, [PERSON], GPE2 and [PERSON] and Deputy Chair, ORG6, [ORGANIZATION] of [PERSON] and [PERSON] for services to [ORGANIZATION] PERSON5 PERSON6, for services to the community in [ORGANIZATION], [PERSON] in Forensic Imaging, ORG7 for services to Forensic Investigations PERSON8, Policy Manager, [ORGANIZATION] for services to Equality in GPE7 PERSON9 PERSON10, [ORGANIZATION] and Artistic Director, ORG9 for services to the [ORGANIZATION] and to Marginalised [PERSON] in GPE8 Lt-Col Rtd PERSON11, Staff Officer, [ORGANIZATION]0, [ORGANIZATION]1 for services to the [ORGANIZATION]2 and to [ORGANIZATION], [ORGANIZATION] for services to [ORGANIZATION] PERSON13 PERSON14, lately Voluntary [ORGANIZATION] Officer, [LOCATION] FAC0 for services to ORG37, to the [ORGANIZATION] and to the community in [LOCATION], GPE6 PERSON15, [ORGANIZATION] and Culture Director, [ORGANIZATION]3 for services to the [ORGANIZATION] and Technology Industry PERSON16, [ORGANIZATION], [ORGANIZATION]4 for services to [ORGANIZATION] and to [ORGANIZATION] PERSON17, lately Head of [ORGANIZATION], [ORGANIZATION]5 and [PERSON], [ORGANIZATION]6 for services to [ORGANIZATION]7 in [PERSON]0 PERSON18, for services to ORG37 Reverend PERSON19, [PERSON] and [ORGANIZATION] Officer, [ORGANIZATION]8 for services to [ORGANIZATION]9 PERSON20, [ORGANIZATION], One Million Meals for services to the [ORGANIZATION] and to the community in [PERSON]1, [PERSON] of [ORGANIZATION] PERSON21, lately [ORGANIZATION], ORG21 and Chair, Master Ropemakersfor services to ORG22 and to the Charitable Sector PERSON22, [ORGANIZATION], ORG23 for services to [PERSON] and to ORG37 in [PERSON]3, [PERSON]4 PERSON23, [ORGANIZATION], ORG23 for services to [PERSON] and to ORG37 in [PERSON]3, [PERSON]4 PERSON24, [ORGANIZATION] Officer, [PERSON] for services to [ORGANIZATION] PERSON25, ORG25 [PERSON], ORG26, Guys and [PERSON] [ORGANIZATION] Foundation Trust for services to [ORGANIZATION], for services to Journalism and to Diversity in the Broadcasting Industry [PERSON], Director, ORG28 for services to [PERSON], [ORGANIZATION], [PERSON]5 Teaching Hospitals [ORGANIZATION] Trust, and [PERSON] and [PERSON], ORG29 for services to [ORGANIZATION] PERSON29, [ORGANIZATION] Manager, [ORGANIZATION] for services to [ORGANIZATION] PERSON5 PERSON30, [LOCATION], [ORGANIZATION] National Chair, ORG31 for services to the Economy and to ORG37 in [PERSON]6 PERSON31, Police Staff, ORG32 for services to [LOCATION] Dr PERSON32, [PERSON], Whittington Health [ORGANIZATION] Trust for services to [ORGANIZATION] PERSON33, lately [ORGANIZATION] Member, National Assembly for [PERSON]6 for Political and Public Service PERSON34, [PERSON] Advanced Nurse Practitioner, [ORGANIZATION] Highland for services to Nursing in Rural GPE7 Dr PERSON35, [ORGANIZATION], ORG36 for services to ORG37 and to ORG38 PERSON36 PERSON37, for services to [ORGANIZATION] PERSON38, Speaker and [PERSON] for services to People with HIV PERSON39, for services to [ORGANIZATION] PERSON40, Team [PERSON]er, [ORGANIZATION]1 for services to Defence PERSON41, [ORGANIZATION] and Director, ORG39 and [PERSON], [LOCATION]0, [LOCATION]1 for services to the Environment PERSON42, Head of [ORGANIZATION] Comms, Dept for [LOCATION]2 for services to Government Comms PERSON43, for services to [LOCATION]3 PERSON44, [ORGANIZATION], FAC1 for services to [PERSON] in [PERSON]7 Dr PERSON45, for voluntary and charitable services to the community in GPE7 PERSON46, [ORGANIZATION], [PERSON]8 Police for services to [LOCATION] and to [ORGANIZATION] PERSON47, Chair, [LOCATION]4, [LOCATION]5 for services to Equestrianism and to ORG37 PERSON48, lately [ORGANIZATION], [LOCATION]6"
fayetteville,2023-06-17T00:00:00Z,The Daily Telegraph (London),KFSM,homeless,5,5,False,True,1,0,[ORGANIZATION],"[ORGANIZATION] and [ORGANIZATION], [ORGANIZATION] for services to [ORGANIZATION], [PERSON], ORG2 for services to [PERSON] and to the community in [ORGANIZATION] PERSON1, Domestic Abuse Advocate for services to [ORGANIZATION], for services to the community in [ORGANIZATION], GPE2 of Merton, particularly during [ORGANIZATION], [ORGANIZATION] Manager, [ORGANIZATION], ORG3 for services to [ORGANIZATION], Artistic Director and Conductor, [LOCATION] for services to [ORGANIZATION], Head of Safety and [ORGANIZATION]urity, [ORGANIZATION] for services to [ORGANIZATION], [ORGANIZATION], ORG6 for services to [PERSON] in GPE3 PERSON8, Technical Support Partner, ORG7 for services to the community in [ORGANIZATION], lately [ORGANIZATION], ORG8 for services to the ORG9 PERSON10, Programme and Policy Manager, ORG10, [ORGANIZATION] for services to [ORGANIZATION] PERSON11, Station Manager, [PERSON] and FAC0, [ORGANIZATION] ern Railway for services to [ORGANIZATION] PERSON12, for services to [ORGANIZATION] [ORGANIZATION] Reginald Roy Pierce, lately [ORGANIZATION], ORG13, ORG14 for services to [ORGANIZATION] [PERSON], [PERSON], [PERSON] and [PERSON] for services to [ORGANIZATION] and to Medicine PERSON14, for voluntary services to the community in [PERSON] PERSON15, Community Engagement Manager, ORG16 for services to [ORGANIZATION] and to Charity in LOC0 PERSON16, Head of Nursing for [ORGANIZATION] and New Roles, ORG9 [LOCATION] for services to Nursing PERSON17, [ORGANIZATION], ORG18 for services to ORG19 and to the community in [LOCATION] PERSON18, [LOCATION], ORG21, ORG22 for services to ORG23 PERSON19, Deputy Head of [ORGANIZATION], ORG3 for services to [ORGANIZATION] PERSON20, for services to [ORGANIZATION] and Remembrance PERSON21, [PERSON] and [ORGANIZATION], [PERSON] for services to [ORGANIZATION] and to Refugees PERSON22, for services to [ORGANIZATION] and to the community in LOC2 PERSON23, for services to [ORGANIZATION] in GPE7 PERSON24, [PERSON] for charitable services to the community in [PERSON], for services to [PERSON] and to the community in [LOCATION], GPE9, particularly during DATE1 PERSON26, for services to [PERSON] and to the community in [LOCATION], GPE9, particularly during [ORGANIZATION] PERSON27, [ORGANIZATION], Patient and [ORGANIZATION], [PERSON] ORG26 Trust for services to ORG26 PERSON28, Head of Prosecutions, GPE9 Police for services to Policing PERSON29, Co-[PERSON] and Owner, [ORGANIZATION] services to Business and to the Voluntary [ORGANIZATION]tor in [ORGANIZATION]0 and [ORGANIZATION] PERSON30, [PERSON] and [ORGANIZATION], Give a Dog a Boneand an Animal a Home for services to Charity and to [ORGANIZATION] in Older People in [ORGANIZATION]1 PERSON31, for services to the Environment in [ORGANIZATION]2 PERSON32, for services to the community in [ORGANIZATION]3, [ORGANIZATION]4 PERSON33, for services to [ORGANIZATION] and to Diversity PERSON34, for services to ORG28 and to the community in [ORGANIZATION]5 and [ORGANIZATION]6, [ORGANIZATION]7 PERSON35, for services to the community in [ORGANIZATION]8, [ORGANIZATION]0 PERSON36, [PERSON], ORG29 for services to [ORGANIZATION] PERSON37, Strategy and Protocol Project Manager, ORG3 for services to [ORGANIZATION] PERSON38, [ORGANIZATION], [ORGANIZATION], Administrator and [ORGANIZATION] Ambassador for services to Pickleball [PERSON], for services to the community through the ORG30 in [ORGANIZATION]9, GPE20 PERSON39, Paralympic Wheelchair Tennis Player for services to Sport PERSON40, [PERSON] and Director, ORG31 for services to [PERSON] PERSON41, lately Head of ORG32, [ORGANIZATION] to ORG34 PERSON42, for services to ORG35 and to ORG36 PERSON43, [ORGANIZATION] for services to ORG28 PERSON44, for services to ORG37 and to the community in [ORGANIZATION]7 [PERSON], Researcher for voluntary service to [ORGANIZATION] and their Families PERSON46, for services to Music and to Charity PERSON47, for services to the community in GPE21, Staffordshire particularly during Covid-19 PERSON48, Boxing [ORGANIZATION] and Official for services to Amateur Boxing in GPE22 PERSON49, for services to [ORGANIZATION] in [PERSON], for services to ORG38 Stead, Leader, ORG39 for services to [PERSON] in GPE23, GPE24 PERSON51, for voluntary services to Swimming in GPE7 PERSON52, [PERSON], Teacher and Conductor for services to [LOCATION], for services to [ORGANIZATION] PERSON54, Director, [PERSON] and Project Manager, [LOCATION]0 for services to [ORGANIZATION] PERSON55, lately [ORGANIZATION], [LOCATION]1 for services to [PERSON] and to the community in GPE25 and GPE26 PERSON56, Emergency Response [PERSON], [LOCATION]2 for services to [ORGANIZATION] PERSON57 PERSON58, Director, GPE27 and [ORGANIZATION] and [ORGANIZATION] for services to the community in GPE28 PERSON59, for services to [LOCATION]3 and to the community in GPE29, [PERSON] PERSON60, [PERSON] and lately [ORGANIZATION], [LOCATION]4 for services to Fundraising for the ORG9 and to the community in GPE31, GPE32 of Yorkshire PERSON61, lately Manager, [LOCATION]5, [ORGANIZATION], [ORGANIZATION]2 for services to [ORGANIZATION] Ernest Reginald [ORGANIZATION]5, for services to [LOCATION]6, [PERSON] during [ORGANIZATION] PERSON63, [PERSON] and [ORGANIZATION] Officer, [LOCATION]7 for services to Charity PERSON64, lately [LOCATION]8, [LOCATION]9 for services to [PERSON] and to the community in GPE34 PERSON65, lately [ORGANIZATION]0, [ORGANIZATION]1 for services to [ORGANIZATION] during DATE1 PERSON66, [ORGANIZATION], GPE35 GPE36 for services to Conservation and Wildlife PERSON67, for services to the community in [LOCATION], [PERSON], [ORGANIZATION], [ORGANIZATION]2 for services to [ORGANIZATION] PERSON69, Member, [ORGANIZATION]3, [ORGANIZATION]4 for services to [PERSON] in GPE39 PERSON70, President, GPE40, GPE41 and GPE42, [LOCATION]2 for voluntary service to [ORGANIZATION]5 PERSON71, Team Leader, [ORGANIZATION]6 for services to [ORGANIZATION]7 PERSON72, for services to the community in GPE43, [PERSON], Swimming [ORGANIZATION] for services to Swimming and to the community in [LOCATION], GPE39 PERSON74"
fayetteville,2023-06-16T00:00:00Z,Bournemouth Echo,KFSM,homeless,1867,3,True,True,4,0,See the full list of people named in the King's Birthday Honours for [DATE],"[ORGANIZATION], [ORGANIZATION]. For services to [PERSON]. [PERSON], [PERSON] PERSON0."
fayetteville,2023-06-16T00:00:00Z,Bournemouth Echo,KFSM,homeless,1867,4,True,True,4,1,See the full list of people named in the King's Birthday Honours for [DATE],"[ORGANIZATION], [PERSON]. [ORGANIZATION], [PERSON] and [PERSON], ORG2 and [PERSON]. For services to [ORGANIZATION]. [PERSON]."
fayetteville,2023-06-16T00:00:00Z,Bournemouth Echo,KFSM,homeless,1867,3,True,True,4,2,See the full list of people named in the King's Birthday Honours for [DATE],"Compliance and Investigation Officer, [ORGANIZATION]. For services to [PERSON] in [ORGANIZATION]. [ORGANIZATION], [PERSON]."
fayetteville,2023-06-16T00:00:00Z,Bournemouth Echo,KFSM,homeless,1867,5,True,True,4,3,See the full list of people named in the King's Birthday Honours for [DATE],"[PERSON]. For services to [PERSON] and to the community in [ORGANIZATION], [ORGANIZATION], particularly during DATE0 [ORGANIZATION], [ORGANIZATION] Dr PERSON1. For services to [PERSON] and to the community in [ORGANIZATION], [ORGANIZATION], particularly during DATE0 [ORGANIZATION], [ORGANIZATION] PERSON2."
fayetteville,2023-06-16T00:00:00Z,PA UK & Ireland National Newswire,KFSM,homeless,4,4,False,True,1,0,[ORGANIZATION],"PERSON0. [ORGANIZATION], [ORGANIZATION]. For services to [PERSON]. [PERSON], [PERSON]"
fayetteville,2023-06-16T00:00:00Z,PA UK & Ireland National Newswire,KFSM,homeless,4,4,False,True,1,0,[ORGANIZATION],"PERSON0. [ORGANIZATION] [ORGANIZATION], [ORGANIZATION] and [LOCATION], [PERSON]. For services to ORG2. [ORGANIZATION]"
fayetteville,2023-06-16T00:00:00Z,PA UK & Ireland National Newswire,KFSM,homeless,4,4,False,True,1,0,[ORGANIZATION],"PERSON0. Compliance and Investigation Officer, [ORGANIZATION]. For services to [PERSON] in [ORGANIZATION]. [ORGANIZATION], [PERSON]"
fayetteville,2023-06-16T00:00:00Z,PA UK & Ireland National Newswire,KFSM,homeless,3,3,False,True,1,0,[ORGANIZATION],"PERSON0. For services to [PERSON] and to the community in [ORGANIZATION], [PERSON], particularly during [ORGANIZATION] [ORGANIZATION], [PERSON]"
fayetteville,2023-06-16T00:00:00Z,PA UK & Ireland National Newswire,KFSM,homeless,3,3,False,True,1,0,[ORGANIZATION],"Dr PERSON0. For services to [PERSON] and to the community in [ORGANIZATION], [PERSON], particularly during [ORGANIZATION] [ORGANIZATION], [PERSON]"
fayetteville,2018-12-05T00:00:00Z,University Wire,The Arkansas Traveler,homeless,1,1,False,True,1,0,Holidays Prompt Giving From Religious Groups,"After the eviction of a homeless encampment [ORGANIZATION], there is an increased need for religious charity [ORGANIZATION]."
fayetteville,2018-12-05T00:00:00Z,University Wire,The Arkansas Traveler,homeless,2,2,False,True,1,0,Holidays Prompt Giving From Religious Groups,"DATE0 is different than [LOCATION] because of the amount of homeless people that [ORGANIZATION] is serving, said [ORGANIZATION], one of the [ORGANIZATION] area commanders of [ORGANIZATION]. Volunteers at shelters in [ORGANIZATION] and [PERSON] have to serve more meals because of the increase in the number of people."
fayetteville,2018-12-05T00:00:00Z,University Wire,The Arkansas Traveler,homeless,2,2,False,True,1,0,Holidays Prompt Giving From Religious Groups,"Close to [ADDRESS] to live, according to a previous article published in [ORGANIZATION]. ORG2 officials opened two emergency cold weather shelters early to help house the people who were living on that property."
fayetteville,2018-12-05T00:00:00Z,University Wire,The Arkansas Traveler,homeless,1,1,False,True,1,0,Holidays Prompt Giving From Religious Groups,"[ORGANIZATION], [ORGANIZATION], who has spent [PERSON] of his life homeless, wants a [STREET] to live above all else, he said."
fayetteville,2018-12-05T00:00:00Z,University Wire,The Arkansas Traveler,homeless,1,1,False,True,1,0,Holidays Prompt Giving From Religious Groups,"During [ORGANIZATION], [ORGANIZATION] can only look forward to meals provided by different religious organizations and homeless shelters in [ORGANIZATION] because he has no one with whom to celebrate [ORGANIZATION], he said."
fayetteville,2018-12-05T00:00:00Z,University Wire,The Arkansas Traveler,homeless,2,2,False,True,1,0,Holidays Prompt Giving From Religious Groups,"People tend to donate and volunteer more during [ORGANIZATION], [LOCATION], said [ORGANIZATION], site coordinator at [ORGANIZATION]. The shelter needs people to donate supplies for [ORGANIZATION], including coats, blankets and sleeping bags."
