city,article_date,article_source,city_source,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index,Deidentified_article_title,Deidentified_paragraph_text
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homelessness,2,2,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"The [ORGANIZATION] reported an overall decrease in homelessness since [ORGANIZATION], which can be attributed to the successes of programs like those used in [ORGANIZATION]. But other cities, like [PERSON], are revisiting their policies after seeing a standstill in the number of people living on the [STREET]."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homeless,1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],Here are how some cities around the country are - or arent - helping the homeless.
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homeless,1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"[ORGANIZATION] has managed to reduce its homeless population by 72 percent in [ORGANIZATION] by implementing its [ORGANIZATION] Housing First Homeless Program in [ORGANIZATION], The policy has gained national attention for its success and is serving as a model for programs in GPE2 and [PERSON]."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homelessness,1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"The article pointed out that the best approach to solve homelessness in multi-faceted, but should essentially create more jobs, redistribute the wealth, improve education, socialize health care, basically redesign our political and economic systems to make sure everybody can afford a roof over their heads."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,"homeless, homelessness",2,2,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"[ORGANIZATION], which offers the homeless the medical attention they may need but often struggle to afford, is another successful facet of the citys homelessness plan. Since [ORGANIZATION], the clinic has dispensed medicine and provided medical support to more than 4,800 [ORGANIZATION] without a home."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,affordable housing,1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"[ORGANIZATION], [PERSON], is utilizing the recent tiny home trend to provide affordable housing to those who cant, according to [ORGANIZATION]."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homeless,2,2,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"[ORGANIZATION], as one neighborhood is called, provides around 250 homeless people with a small home on a compact 27-acre lot. One resident referred to her new home as 33.5 feet of linear bliss."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homeless,3,3,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"The tiny neighborhood also has a church, a garden, chicken coops, a theater and a [INSTITUTION], [ORGANIZATION] reported, but residents must be able to prove they are homeless and submit to a criminal background check. Having a record, however, wont disqualify a possible resident. The most expensive property on the lot is less than 400 a month."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,"homeless, homelessness",2,2,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"The city of [ORGANIZATION] has not effectively addressed its homelessness situation, according to a recent report in The [ORGANIZATION] Chronicle. The article found that the homeless population in [ORGANIZATION] had not changed for [ORGANIZATION]."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,"homeless, homelessness",1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"PERSON0 of [ORGANIZATION] said the problem has always been the money, and said the city needs a sustained revenue source to double the housing units for homeless people, and to do prevention to keep people in their homes and to not become homeless to begin with."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homeless,1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],[ORGANIZATION] third-largest city announced in [ORGANIZATION] that it will use its controversial marijuana legislation to help its homeless population.
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,"homeless, homelessness",5,5,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"The city plans to allocate 1.5 million in legalized marijuana taxes to combat homelessness, according to [ORGANIZATION]. The money has already been divided among different nonprofits to spend as they see fit, according to the article. The ORG1 network, for example, will receive 200,000 to support its work of helping low-income families who find shelter in motels. And the city will provide two outreach groups with vans to help them serve the homeless in medical crisis, ORG2 said. The city will evaluate how the group spent the money before deciding to continue the funding DATE0."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homelessness,1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"[ORGANIZATION] has proposed numerous efforts to combat the issue of homelessness over [ORGANIZATION], but most recently announced a [ADDRESS] and have mental disabilities in efforts to prevent cyclical homelessness, according to a [ORGANIZATION] report."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,homelessness,2,2,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"And, according to [ORGANIZATION], [ORGANIZATION] will propose a .5 percent tax for those making more than 1 million a year that would go toward funding the countys homelessness plan. The board estimates the tax would bring in about 250 to 350 million DATE0."
sanfrancisco,2023-07-14T00:00:00Z,The Deseret News,San Francisco Chronicle,"homeless, homelessness",1,1,False,True,1,0,[ORGANIZATION] cities with successful homeless programs | [ORGANIZATION],"[ORGANIZATION] recently found that there were 46,874 people experiencing homelessness in [ORGANIZATION], a 5.7 percent increase from [ORGANIZATION]."
sanfrancisco,2020-11-27T00:00:00Z,Business Wire,San Francisco Chronicle,homelessness,2,2,False,True,1,0,AHF: Did Lobbyist PERSON0 Convince Gov. [PERSON] [ORGANIZATION]? PERSON2 was also at the center of [ORGANIZATION]'s recent ' French Laundry'-COVID protocol dinner scandal,"Prop 21 was the [ORGANIZATION] ballot measure that sought to expand rent control in [ORGANIZATION] and urgently address [ORGANIZATION]s housing affordability and homelessness crises. [ORGANIZATION]  [ORGANIZATION]  and ORG2, the housing advocacy division of [ORGANIZATION], spearheaded the Yes on Prop 21 campaign."
sanfrancisco,2020-11-27T00:00:00Z,Business Wire,San Francisco Chronicle,"homelessness, affordable housing",3,3,False,True,1,0,AHF: Did Lobbyist PERSON0 Convince Gov. [PERSON] [ORGANIZATION]? PERSON2 was also at the center of [ORGANIZATION]'s recent ' French Laundry'-COVID protocol dinner scandal,"The need for stable, affordable housing in [ORGANIZATION] took on added urgency [ORGANIZATION] because of the [ORGANIZATION] pandemic. People must have shelter to stay safe and healthy but are struggling to pay high rents due to unemployment or [TIME] caused by the pandemic. Renters throughout the state are now facing the life-altering prospect of eviction and homelessness."
sanfrancisco,2020-11-27T00:00:00Z,Business Wire,San Francisco Chronicle,affordable housing,3,3,False,True,1,0,AHF: Did Lobbyist PERSON0 Convince Gov. [PERSON] [ORGANIZATION]? PERSON2 was also at the center of [ORGANIZATION]'s recent ' French Laundry'-COVID protocol dinner scandal,"According to state filings examined by [ORGANIZATION], [PERSON] represented ORG2 , a nonprofit in [ORGANIZATION]. The nonprofits [ORGANIZATION] tax form , however, shows that it is run by principal officer [ORGANIZATION], a partner at [ORGANIZATION] , a powerhouse law firm and lobbying group. Additionally, ORG2 and [ORGANIZATION] share the same mailing address."
sanfrancisco,2020-11-27T00:00:00Z,Business Wire,San Francisco Chronicle,affordable housing,2,2,False,True,1,0,AHF: Did Lobbyist PERSON0 Convince Gov. [PERSON] [ORGANIZATION]? PERSON2 was also at the center of [ORGANIZATION]'s recent ' French Laundry'-COVID protocol dinner scandal,"[ORGANIZATION] is clearly helmed by [ORGANIZATION], and, according to state filings, the nonprofit was a client of ORG2 . Enter Proposition [DATE]."
sanfrancisco,2022-03-23T00:00:00Z,CalMatters,San Francisco Chronicle,"homeless, homelessness, housing crisis, affordable housing",91,12,True,True,2,0,Key COVID relief to expire: Advocates warn of 'eviction tsunami',"Legislative staffers told me that conversations with stakeholders are ongoing. Meanwhile, a [ORGANIZATION] report6 from [ORGANIZATION] Auditor PERSON0 found that [ORGANIZATION] isnt effectively using the states surplus properties to alleviate the affordable housing crisis  one reason why more than 1.4 million low-income households were unable to access affordable housing in [LOCATION]. The report found that [ORGANIZATION] could build more than 32,000 affordable housing units under Newsoms [DATE] executive order directing state agencies to identify surplus land for that purpose. However, after surveying more than 44,000 parcels of surplus land, ORG1 identified just 92 suitable for development. Of those, its made only 19 available for more than 1,700 units of affordable housing. The departments current pace means it would take [DATE] to make the remaining 73 properties available  though adding just one staff member could slash that time by [ORGANIZATION]. ORG2 wrote The states need for affordable housing is significantly outpacing its production, which is negatively affecting [ORGANIZATION]ns. High housing costs often result in families becoming behind on their rent and going without food, utilities, or health care. Further, a lack of affordable housing correlates with a significant increase in the number of people experiencing homelessness. Also [ORGANIZATION], [PERSON], a GPE1 Democrat, unveiled a bill7 that would require the state to create an online database of affordable housing listings and help low-income applicants simplify their search for a [STREET] to live. Housing and homelessness also played a central role in [ORGANIZATION] [TIME] [PERSON] for the five leading GPE2 mayoral candidates  as it did [PERSON], when a group of homelessness activists shut down a candidate forum at a GPE3 synagogue9 by screaming profanities at the participants. The coronavirus bottom lineAs of [PERSON], [ORGANIZATION] had8,466,020 confirmed cases 0.01 from DATE5 0.01 from [ORGANIZATION], according tostate [LOCATION]."
sanfrancisco,2022-03-23T00:00:00Z,CalMatters,San Francisco Chronicle,"homeless, homelessness, housing crisis, affordable housing",91,4,True,True,2,1,Key COVID relief to expire: Advocates warn of 'eviction tsunami',"[PERSON] project tracks police killings across the country. [PERSON] Attorney introduces humane plan to reduce crime against and by mentally ill homeless people. [PERSON] We have failed How GPE2 homelessness catastrophe is worsening. The Guardian60 GPE3 pushed to hand out 50,000 boxes of [LOCATION]."
sanfrancisco,2023-08-31T00:00:00Z,New York Observer,San Francisco Chronicle,homelessness,2,2,False,True,1,0,[ORGANIZATION] CEO [ORGANIZATION] Calls [ORGANIZATION] '[ORGANIZATION],"[ORGANIZATION] CEO [ORGANIZATION] still has faith in [ORGANIZATION] ability to be a global center for innovation, despite the citys rampant homelessness and drug use problems threatening his companys [ORGANIZATION] tech conference. During an earnings call with analysts [PERSON], [PERSON] said [PERSON] is becoming the No. 1 [LOCATION] city in the world, noting a number of rapidly growing artificial intelligence startups have opened offices in the city."
sanfrancisco,2023-08-31T00:00:00Z,New York Observer,San Francisco Chronicle,homelessness,2,2,False,True,1,0,[ORGANIZATION] CEO [ORGANIZATION] Calls [ORGANIZATION] '[ORGANIZATION],"[ORGANIZATION] will host its DATE0 A.I. conference, [PERSON], on [LOCATION]. PERSON0 recently told ORG2 it could be the last [PERSON] held in [ORGANIZATION] if the event is significantly affected by the citys homelessness and drug use problems."
sanfrancisco,2023-08-31T00:00:00Z,New York Observer,San Francisco Chronicle,homeless,2,2,False,True,1,0,[ORGANIZATION] CEO [ORGANIZATION] Calls [ORGANIZATION] '[ORGANIZATION],"[ORGANIZATION] is a vocal critic of the tech industrys role in worsening [ORGANIZATION] economic inequality. He lobbied hard for [ORGANIZATION], a legislature that increases taxes on corporations and high-earning individuals to pay for city services and homeless programs."
sanfrancisco,2023-08-31T00:00:00Z,New York Observer,San Francisco Chronicle,"homeless, homelessness, unhoused",3,3,False,True,1,0,[ORGANIZATION] CEO [ORGANIZATION] Calls [ORGANIZATION] '[ORGANIZATION],"The reported number of homeless individuals in [ORGANIZATION] has actually declined in [ORGANIZATION]. In [LOCATION], about 7,700 people were identified as homeless, down from roughly 8,000 in [DATE], according to the citys [LOCATION] point in time survey. However, its estimated as many as 20,000 individuals in [ORGANIZATION] were unhoused at some point [ORGANIZATION], and many blamed job loss, eviction and drugs or alcohol as reasons for homelessness, according to the city survey."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homeless,2,2,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,[ORGANIZATION] homeless problem has been out of control for [ORGANIZATION]. Then came [ORGANIZATION].
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homeless,2,2,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"The result has been a deadly combination of medical crisis, human hopelessness and bureaucratic red tape as the state, reeling from the effects of the virus, tries to rebound with a plan for the 160,000 homeless people. That number eclipses any other state - and accounts for half of the countrys entire unsheltered population."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homeless,3,3,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"There isnt real clear leadership, there isnt clear accountability, says [ORGANIZATION], who heads [ORGANIZATION], one of the largest homeless relief organizations in the [ORGANIZATION] area, the epicenter of the crisis. You have this very fractured system. It really is like herding cats."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homelessness,3,3,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"The state is at a crossroads in its post-pandemic attempt to curb homelessness, and the rest of the nation is watching. Gov. [PERSON] has set aside 12 billion in what he called a historic budget to combat homelessness. COVID-19 protections are nearing an end, meaning evictions will soon be allowed and could worsen the problem."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homelessness,1,1,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"And all of it is happening while a lawsuit threatens to reshape how [ORGANIZATION] - and perhaps the state - has tackled homelessness after a federal judge issued a scathing rebuke of [ORGANIZATION] of failed plans, leadership and promises to fix the problem."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homelessness,3,3,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"Solving the cycle of homelessness has befuddled policymakers for [ORGANIZATION]. Money is thrown at it, as are new ideas. Yet more people end up living on the streets."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homelessness,2,2,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"For [ORGANIZATION], [ORGANIZATION] has worked to help people experiencing homelessness in the state. Many of those she and her team have worked with suffer from extreme mental illness and other illnesses, from out-of-control diabetes to sexually transmitted diseases and wounds and abscesses that went untreated for such a long time that maggots have infested them."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,"homeless, homelessness",1,1,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"The fact that people are somehow able to survive out there for that long is you know, amazing, but they have to be really tough, said [ORGANIZATION], who helps lead an outreach team at [ORGANIZATION] in [ORGANIZATION] aiming to help those experiencing homelessness on transit lines."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homeless,3,3,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"It can take [ORGANIZATION] to get someone into stable housing because of the distrust within the homeless community and concerns about being burned by a system that has failed them, she said. Many shelters are rough places and come with rules that include curfews. Instead, some choose to stay in a [STREET] they know, even if that means sleeping outside, without a bed or any shelter - something [ORGANIZATION] climate makes more possible than in other areas of the country."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,homelessness,3,3,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"The state accounts for more than half of the countrys unsheltered population, according to a report released in [ORGANIZATION] from [ORGANIZATION]. While [ORGANIZATION] has a large number of people experiencing homelessness, the state offers shelter to 95 of those people. In contrast, about 70 of those experiencing homelessness in [ORGANIZATION] lived outside or in vehicles."
sanfrancisco,2021-06-16T00:00:00Z,USA Today,San Francisco Chronicle,"homelessness, affordable housing",1,1,False,True,1,0,[ORGANIZATION] at crossroads in homeless crisis Nation watching as state wrangles with out-of-control disaster,"At the core, experts, advocates and state officials say, a handful of issues have made tackling homelessness even harder a high cost of living, lack of affordable housing, scattershot efforts with too many agencies, too much red tape and an unclear direction."
