city,article_date,article_source,city_source,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index,Deidentified_article_title,Deidentified_paragraph_text
baltimore,2018-04-11T00:00:00Z,Stateline.org,The Baltimore Sun,affordable housing,3,3,False,True,1,0,Pursuing Desegregation in the PERSON0 Era,"Developers are typically willing to build affordable housing, [ORGANIZATION] said. The pushback tends to come from residents in affluent neighborhoods who take a not in my backyard approach. To counter that, he said, takes a huge education process to convince them that affordable housing developments can blend seamlessly into the neighborhood."
baltimore,2018-04-11T00:00:00Z,Stateline.org,The Baltimore Sun,affordable housing,4,4,False,True,1,0,Pursuing Desegregation in the PERSON0 Era,"The city of [ORGANIZATION], [PERSON], recently completed its segregation report. It found that segregation levels, while moderate, hadnt changed much since [ORGANIZATION] and that black, Asian and Latino residents tended to live in lower-income areas of the city. One factor contributing to segregation was landlords not taking federal Section 8 housing vouchers, the report found. Other factors zoning laws, the location of affordable housing, lending discrimination and a lack of fair housing enforcement."
baltimore,2018-04-11T00:00:00Z,Stateline.org,The Baltimore Sun,"homeless, affordable housing",1,1,False,True,1,0,Pursuing Desegregation in the PERSON0 Era,"As part of a [ORGANIZATION] plan, the city is focusing on increasing affordable housing stock, housing the homeless, and helping low-income renters cover security deposits."
baltimore,2018-04-11T00:00:00Z,Stateline.org,The Baltimore Sun,affordable housing,1,1,False,True,1,0,Pursuing Desegregation in the PERSON0 Era,"Well-designed affordable housing programs are a cost-effective [STREET] to promote racial and class integration without affecting property values, crime rates or taxes, said [ORGANIZATION], a [ORGANIZATION] professor of sociology who coauthored [ORGANIZATION] The Struggle for [ORGANIZATION] in an American Suburb."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,4,4,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"Repeal the [ORGANIZATION] partial overhaul of the ORG1 and use data and community feedback to strengthen it. Civil rights and community development stakeholders have called for updates to the ORG1 to encourage additional investment and access to consumer-friendly services in low- and moderate-income communities and for small businesses that have seen disinvestment for too long. The ORG2 must immediately rescind its misguided rule, and regulators should use the data and input provided by the civil rights community, community development financial institutions CDFIs, minority depository institutions MDIs, local governments, affordable housing developers, and lenders to develop a proposal to strengthen the ORG1. Any proposal must reflect all of this input and data, and must have consensus from all of the stakeholders and all three federal regulators overseeing the ORG1 - not just one."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,7,7,True,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"Preserve and strengthen tools at [ORGANIZATION] and [ORGANIZATION] to facilitate access to affordable homeownership and rental housing, including the affordable housing goals and Duty to Serve, and strengthen ORG2. As [PERSON] and members of the [PERSON] continue to discuss reforms to [ORGANIZATION], [ORGANIZATION], and ORG2, any serious proposal must preserve and strengthen the existing tools intended to ensure equity in our housing finance system. This includes preserving and strengthening the affordable housing goals and Duty to Serve, examining the effects of [ORGANIZATION] pricing, ensuring ORG2 continues to offer nondiscriminatory pricing to all families, and giving consumers the ability to choose the type of loan that is best for them. The housing agencies, the [ORGANIZATION]s, and [PERSON] must consider the unequal housing barriers that exist in developing policies, and [PERSON] and the agencies must make the necessary investments to ensure equitable access to housing. More work will be needed to ensure that our housing finance system is just and serves everyone, regardless of race, English proficiency, or familial status. This includes regulating the [ORGANIZATION]s as utilities, providing equitable treatment for all lenders regardless of size, serving all housing markets throughout the country, providing a catastrophic government backstop, expanding investments in affordable housing, and maintaining the [ORGANIZATION]s successful multifamily business models. These principles are essential starting points to ensuring equal access to our nations housing market."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,4,4,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"Preserve and create affordable housing for low-income renters and homeowners through grants to states, local communities, and housing nonprofits. Housing creation and preservation must be shaped by the goals of reducing housing cost burdens, and mitigating the effects of segregation and disinvestment that have been largely felt by people of color. This includes the long-term preservation of the nations public housing through investments in necessary repairs, comprehensive rehabilitation, sustainability improvements, and removal of health and safety hazards such as lead, mold, radon, or carbon monoxide. We must also provide communities tools to responsibly update local regulations to remove barriers to affordable housing production."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,3,3,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"Preserve and expand affordable housing in rural, tribal, and native communities through additional, targeted investments. Improve affordable housing in rural communities with investments in USDAs [ORGANIZATION] rental housing and homeowner assistance programs. In addition, address the unique housing challenges on tribal lands by providing new investments in [ORGANIZATION] created through [ORGANIZATION] and [ORGANIZATION]."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,4,4,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"Protect access to federally-assisted affordable housing and preserve housing stability for tens of thousands of children in families with mixed immigration status. For [ORGANIZATION], eligible low-income households with mixed-status members - made up of families with members who are both eligible and ineligible for housing assistance based on immigration status - have been able to access that assistance. This longstanding policy is at risk of being overturned by [ORGANIZATION] through final action on its mixed status rule. We must ensure that these families can continue to access prorated assistance to prevent the eviction and displacement of tens of thousands of people eligible for and receiving rental assistance, including an estimated 55,000 children."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,homelessness,3,3,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"Ensure that all people experiencing homelessness are treated with dignity, regardless of their faith or whom they love. People experiencing homelessness are particularly vulnerable to discrimination. They often have few options for safe shelter or adequate nutrition."
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,1,1,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"16 The GPE0 History of [ORGANIZATION] to [ORGANIZATION], [ORGANIZATION], [ORGANIZATION], [ORGANIZATION],"
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,homelessness,1,1,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"77 A Pileup of Inequities Why People of Color Are Hit Hardest by [PERSON], [ORGANIZATION], [ORGANIZATION], [ORGANIZATION], available at"
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,homelessness,1,1,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"78 [ORGANIZATION] in [LOCATION], FAC0 at [ORGANIZATION], available at VoYC-National-Estimates-Brief-Chapin-Hall-2017.pdf"
baltimore,2020-10-08T00:00:00Z,Targeted News Service,The Baltimore Sun,homelessness,1,1,False,True,1,0,[ORGANIZATION]: 'How ORG1 Has Undermined DATE0 of [ORGANIZATION] (Part 3 of 3),"79 [ORGANIZATION] in [LOCATION] Focus on Youth, [PERSON], [ORGANIZATION], available at library[ORGANIZATION]_in_[LOCATION]_Youth.pdf"
baltimore,2020-02-29T00:00:00Z,Associated Press State & Local,The Baltimore Sun,affordable housing,2,2,False,True,1,0,PERSON0 [ORGANIZATION] school set to become museum,"The pastor is full of ideas for further work around the neighborhood, such as restoring vacant homes on the same block of FAC0 as the school into affordable housing. [ORGANIZATION] said the city will announce redevelopment plans soon for FAC1, which dates to [ORGANIZATION], and is working with community leaders to find new purposes for the former home and law offices of the [PERSON] family, which are both in the area."
baltimore,2017-10-16T00:00:00Z,PR Newswire,The Baltimore Sun,affordable housing,4,4,False,True,1,0,[ORGANIZATION] [PERSON] as Chief Communications Officer Strategic Leader [PERSON] Recognized ORG1,"[ORGANIZATION] is a fully self-sustaining national nonprofit that provides a wide range of debt and equity products to improve the quality of life for vulnerable individuals and low-income communities across the [ORGANIZATION] [PERSON] has invested over 1.3 billion toward affordable housing, jobs creation and other initiatives that connect these communities to the mainstream economy. Its investments have leveraged over 6.5 billion in public and private investment in underserved communities nationwide. [PERSON] is headquartered in [PERSON]. For the latest news about [PERSON] follow us ORG2."
baltimore,2021-10-18T00:00:00Z,USA Today,The Baltimore Sun,affordable housing,3,3,False,True,1,0,"X, y, z: News from around our 50 states","[PERSON] The pandemic helped expose the growing vulnerability of [ORGANIZATION] increasingly tourism-dependent economy as housing costs balloon, [ORGANIZATION] residency declines, and more workers commute from afar or seek jobs elsewhere, a new report says. [ORGANIZATION] says the findings in the study it commissioned underscore the need to better diversify [PERSON] economy, build more affordable housing and utilize an increasingly skilled workforce."
baltimore,2021-10-18T00:00:00Z,USA Today,The Baltimore Sun,homeless,3,3,False,True,1,0,"X, y, z: News from around our 50 states","PERSON0 A group of housing advocates are promising to camp outside the [ORGANIZATION] until the state does more to help homeless people, one of the advocates said [ORGANIZATION]. They want expanded eligibility for housing assistance, set to end [LOCATION], to stay in [STREET] through DATE2. The advocates also want the state to accept federal funds intended for that purpose."
baltimore,2024-10-12T00:00:00Z,Targeted News Service,The Baltimore Sun,affordable housing,2,2,False,True,1,0,"[ORGANIZATION] DATE0 TAKEAWAYS: [ORGANIZATION] REPUBLICANS' BUSINESS RECORDS COME BACK TO BITE, [ORGANIZATION]' SCANDALS ARE THE TALK OF THE TOWN","FIRST, [ORGANIZATION] REVEALED PERSON0 APPROVED [ORGANIZATION] FOR HIS FIRMS LISTED CLIENTS AS GOVERNOR - In a bombshell report, [ORGANIZATION] details that while [PERSON] was governor, nearly 40 of the competitive affordable housing awards overseen by the governor went to developers listed as clients on PERSON0s website, with six of [PERSON]s clients beating out more than 60 other companies, reporting that [PERSON] personally voted on grants or loans to several...PERSON0-listed developers."
baltimore,2018-04-17T00:00:00Z,Associated Press State & Local,The Baltimore Sun,affordable housing,1,1,False,True,1,0,[ORGANIZATION] official backs tax hike to fund affordable housing,[PERSON] President [ORGANIZATION] has backed a proposed tax increase on certain property sales to raise an estimated 20 million for affordable housing.
baltimore,2018-04-17T00:00:00Z,Associated Press State & Local,The Baltimore Sun,affordable housing,4,4,False,True,1,0,[ORGANIZATION] official backs tax hike to fund affordable housing,[ORGANIZATION] reports the funds would go toward the affordable housing trust fund voters approved in [ORGANIZATION]. The fund currently doesnt have an assigned revenue source. The bill was proposed to the city council on [LOCATION] and would increase the citys 1.5 percent transfer tax to 2.1 percent. It would also increase the recordation tax from 1 percent to 1.4 percent.
baltimore,2020-07-01T00:00:00Z,The San Diego Union-Tribune,The Baltimore Sun,homelessness,2,2,False,True,1,0,[ORGANIZATION] OKs $15.1M program to help renters [ORGANIZATION] also extends eviction moratorium until [ORGANIZATION],"[ORGANIZATION] was inundated with calls about the extension at its public meeting. While some landlords did call in to argue the measure would hurt them financially, they were outnumbered by dozens of San Diegans calling to extend the moratorium by arguing it was needed to prevent homelessness - especially dangerous as [ORGANIZATION] spreads."
baltimore,2022-10-29T00:00:00Z,The Herald (Scotland) Online,The Baltimore Sun,homeless,3,3,False,True,1,0,Book review: [PERSON] by [ORGANIZATION],"[PERSON] reminds me of the fifth series of PERSON0s brilliant TV drama, The Wire, where feature writers on [ORGANIZATION] are tasked with disclosing the -Dickensian- underbelly of the city. It was as if deploying that over-used adjective was a [STREET] of understanding and not flinching at the conditions in which the city-s homeless scraped an existence, a means by which to make it somehow more palatable. With any luck, the newspaper calculated, there-d also be a [PERSON] prize in it."
baltimore,2020-12-09T00:00:00Z,Florida Politics,The Baltimore Sun,"affordable housing, soup kitchen",419,3,True,True,2,0,[TIME] read of what's hot in [ORGANIZATION] politics   12.9.20,"[ORGANIZATION] spent DATE0 as head of [ORGANIZATION] during the [PERSON] administration and served two terms as [ORGANIZATION] Governor. PERSON2 sees PERSON3 as a leading voice for working families and a longtime champion of affordable housing, infrastructure and other priorities, according to one of the people familiar with the President-elects decision. [PERSON] taps Ohios [PERSON] as ORG1 Secretary."
baltimore,2020-12-09T00:00:00Z,Florida Politics,The Baltimore Sun,"affordable housing, soup kitchen",419,6,True,True,2,1,[TIME] read of what's hot in [ORGANIZATION] politics   12.9.20,"As part of ongoing lawsuits, a [ORGANIZATION] judge is ordering [ORGANIZATION] victims families to turn over their social media activity. Sea-level rise could flood thousands of Miamis affordable housing spots, research [DATE] via [ORGANIZATION] and [ORGANIZATION], [ORGANIZATION] debuted a new tool, funded by 500,000 in grants from ORG2, to help community groups and politicians figure out how to keep affordable housing dry. It shows where all of [PERSON] affordable housing defined for this effort as paid for or subsidized by the government is on a map, then layers on the expected flooding from sea level rise DATE1. In [PERSON], thats a little over two feet of sea rise by DATE2. By that point, the research found, more than 2,300 affordable housing units will be at risk of flooding driven by sea-level rise. By [PERSON], that number jumps to nearly 4,000."
baltimore,2016-10-20T00:00:00Z,University Wire,The Baltimore Sun,homelessness,4,4,False,True,1,0,Treat your journalists right,"The mutual and only source for these widely shared articles, from [ORGANIZATION] and [ORGANIZATION] respectively, was a ORG2 non-story giving the local spin on the [ORGANIZATION] national anthem kneeling brouhaha. PERSON1 thought kneeling was a good idea. PERSON2 said he wouldnt do it personally, but mad respect to PERSON3 all the same. Boom the people get what they want, the reporting was probably accurate-reasonably nuanced and certainly inexpensive-and the ORG3 goes back to reporting on homelessness and education with maximal resources and everyone is happy."
baltimore,2021-04-06T00:00:00Z,Florida Politics,The Baltimore Sun,affordable housing,613,5,True,True,2,0,Sunburn — [TIME] read of what's hot in [ORGANIZATION] politics — 4.6.21,"Image via [ORGANIZATION]. First on [ORGANIZATION]  Lawmakers boost [ORGANIZATION] fund after affordable housing advocates decry funding deal14 via PERSON1 of [ORGANIZATION]  ORG2 and [PERSON] have reworked their infrastructure funding plan to leave a greater share of affordable housing funds following pushback from advocates. After negotiations between [LOCATION], the Speaker, and the [PERSON] President, the plan came together, sources familiar with the discussions told [ORGANIZATION]. An amendment filed DATE0 [TIME] to the [PERSON]s version of the deal SB [DATE] would add about 60 million to what lawmakers initially agreed to allocate for affordable housing for DATE1. Lawmakers consider budget, await revenue data15 via ORG6  Both chambers of ORG7 will take up their respective budget proposals during floor sessions DATE2, as they now begin racing the clock to deliver a balanced budget for the Governors consideration."
baltimore,2021-04-06T00:00:00Z,Florida Politics,The Baltimore Sun,affordable housing,613,4,True,True,2,1,Sunburn — [TIME] read of what's hot in [ORGANIZATION] politics — 4.6.21,"The ads feature three teachers arguing the proposal would take away teachers personal freedoms and their ability to advocate for their students. [ORGANIZATION] stake new [ORGANIZATION] with ORG0ORG1  ORG2 has placed ORG0 million into a new political committee as lawmakers consider changes to the states affordable housing trust fund, ORG1att Dixon of [ORGANIZATION] reports. The trade group is against the proposed changes, which would send two-thirds of affordable housing dollars to other programs, but says the new committee, [LOCATION], is not an explicit response to the proposal. We are just keeping our options open at this time, said [PERSON], the groups spokesperson."
baltimore,2019-09-27T00:00:00Z,The Cheat Sheet,The Baltimore Sun,homeless,36,3,True,True,1,0,The Cruel Reason Prince PERSON0 Was Bullied In School About Princess PERSON1,"Why was [ORGANIZATION] bullied at school? View this post on [PERSON] has [ORGANIZATION] become [ORGANIZATION] of homeless charity [ORGANIZATION] - here His [ORGANIZATION] is pictured with [ORGANIZATION] and their mother PERSON3, Princess of Wales, in an early visit to ORG1. Swipe to see a visitors book entry made by [ORGANIZATION] in [LOCATION]."
baltimore,2019-03-27T00:00:00Z,Associated Press State & Local,The Baltimore Sun,homeless,2,2,False,True,1,0,Entrepreneur prioritizes supporting black women in [ORGANIZATION],"When a video of a homeless woman suffering through bitterly cold conditions [ORGANIZATION] shows up on [ORGANIZATION] or a [ORGANIZATION] teacher uses a racial slur, community members reach out to [ORGANIZATION], tagging her in comments or messaging her. She is often contacted directly by people she doesnt know who ask for her help when they face discrimination at work, eviction or financial crises."
baltimore,2019-03-27T00:00:00Z,Associated Press State & Local,The Baltimore Sun,affordable housing,3,3,False,True,1,0,Entrepreneur prioritizes supporting black women in [ORGANIZATION],"[ORGANIZATION] is in talks with affordable housing developer ORG1 to build a permanent center, hopefully as part of a project with 40 units of affordable housing. After that, [ORGANIZATION] hopes to build five centers throughout the country. Her first target outside of [ORGANIZATION] is [ORGANIZATION], [PERSON]."
baltimore,2016-03-13T00:00:00Z,Associated Press State & Local,The Baltimore Sun,homeless,2,2,False,True,1,0,"Local priest-artist moved by nature, religious symbols","Yet even with all of his artistic success, [ORGANIZATION] keeps little of the profits. Instead, he donates the money to families in [ORGANIZATION] affected by earthquakes and homeless people in [PERSON]."
baltimore,2022-09-29T00:00:00Z,Stateline.org,The Baltimore Sun,homeless,2,2,False,True,1,0,"Losing a Home for Unpaid Taxes Often Means Losing Your Equity, Too","They foreclosed, took the house, evicted her, just as she was recovering from [ORGANIZATION], [ORGANIZATION] said in an interview. She became homeless and was sleeping in her car in [ORGANIZATION]."
baltimore,2018-03-13T00:00:00Z,Associated Press State & Local,The Baltimore Sun,homeless,1,1,False,True,1,0,45 homeless displaced in FAC0 hazmat incident,[PERSON] officials in [ORGANIZATION] say the [ORGANIZATION] [INSTITUTION] has been evacuated after a chemical was poured down a drain.
baltimore,2018-03-13T00:00:00Z,Associated Press State & Local,The Baltimore Sun,homeless,1,1,False,True,1,0,45 homeless displaced in FAC0 hazmat incident,[ORGANIZATION] reports that an [ORGANIZATION] fire statement says [ORGANIZATION] and [PERSON] fire departments were dispatched to FAC0 homeless prevention support center for a report of a chemical smell coming through the vents.
baltimore,2018-03-11T00:00:00Z,Associated Press State & Local,The Baltimore Sun,homeless,1,1,False,True,1,0,45 homeless displaced in FAC0 hazmat incident,[ORGANIZATION] reports that an [ORGANIZATION] fire statement says [ORGANIZATION] and [PERSON] fire departments were dispatched to ORG1 homeless prevention support center for a report of a chemical smell coming through the vents [ORGANIZATION].
baltimore,2020-10-01T00:00:00Z,The American Prospect Blogs,The Baltimore Sun,homeless,101,3,True,True,1,0,Why Hedge Funds Shouldn't Own the News,"The few reporters who remain in these skeleton news crews have proven that they are indeed essential workers. They bravely risk their lives as they report from hospitals, homeless shelters, and farm labor camps to tell fuller stories of the pandemics impact on all sectors of society. Yet other reporters, laid off or furloughed during this critical time, are posting on social media about their frustration at not being able to do their jobs."
baltimore,2017-05-26T00:00:00Z,Dayton Daily News (Ohio),The Baltimore Sun,homeless,1,1,False,True,1,0,STATE-BY-STATE,"[PERSON] service advocates are challenging the latest count of the citys homeless that showed a drop of about 100 from [ORGANIZATION], [ORGANIZATION] reports."
baltimore,2017-12-26T00:00:00Z,Dayton Daily News (Ohio),The Baltimore Sun,homeless,1,1,False,True,1,0,STATE-BY-STATE,PERSON0 A state lawmaker says hell revive legislation to help homeless people get IDs needed to apply for jobs or public benefits.
baltimore,2015-08-21T00:00:00Z,PR Newswire,The Baltimore Sun,homeless,7,3,True,True,1,0,"[ORGANIZATION] on ADHD, Navigating [ORGANIZATION], and More Also in This Edition: Jobs for Writers, Media Industry Blog Posts","Based in [ORGANIZATION], [ORGANIZATION] is an award-winning filmmaker, radio broadcaster, educator and creativity expert, and author of The Book of Doing and Being Atria, DATE0. His film credits include an [PERSON]-winner for What Dreams May Come producer Emmy-Award nominee, [ORGANIZATION], [LOCATION] to [ORGANIZATION] executive producer and The [PERSON] writer, producer. Coming in [LOCATION] is the film version of [ORGANIZATION], a family drama based on the book by [PERSON] and PERSON2, starring PERSON3 and PERSON4 and directed by and executive produced by [ORGANIZATION]."
baltimore,2017-04-19T00:00:00Z,Dayton Daily News (Ohio),The Baltimore Sun,homeless,3,3,False,True,1,0,STATE-BY-STATE,[PERSON] The [ORGANIZATION] [INSTITUTION] in [PERSON] is asking church congregations to consider taking in some of the single women who have nowhere to stay. The [PERSON] Observer reports that ORG2 takes in about 400 women and children [TIME] but must turn some away.
baltimore,2017-04-19T00:00:00Z,Dayton Daily News (Ohio),The Baltimore Sun,homeless,4,4,False,True,1,0,STATE-BY-STATE,"[PERSON] GPE1 City Council, in a narrow 4-3 vote, approved the areas first permanent [INSTITUTION] for men. But [ORGANIZATION] reports that its researching other possible locations due to concerns from upset neighbors. The planned location in the [ORGANIZATION] neighborhood is close to homes and the [ORGANIZATION] campus."
