filename,date,paragraph,matched_words
06_14_21_1_south_bend_meeting_minutes.mp3.560da8f9-1f56-442b-b291-cafb59bd4608.Transcript.txt,,"We have been hoping that the near northwest neighborhood would be able to get a tax credit grant that would have allowed them to be able to  turned this into affordable housing or workforce housing, but they were never able quite to get there. And after they were unable to do it the last six times two years ago, my partners and I came up with a plan that would allow us to do this without that kind of a tax credit group. And so now what we are doing is we're in the process of wanting to –  take this building, bring it back to life, and make it, turn it from an attractive nuisance that's been driving down property values in the neighborhood for the last 12 years to a neighborhood attraction that will help to be an anchor for both our residential as well as reestablishment of the commercial node at this location.",affordable housing
08_12_24_south_bend_meeting_minutes.mp3.9d067a33-dae5-4a00-b732-3274bce1e80e.Transcript.txt,,"We're a corporation representing 25 South Bend businesses. We are seeking fairness for the truly homeless in our community, as well as a greater fiscal responsibility from our local government. And lastly, fairness and freedom for all media platforms to share and report on the actions of our government.",homeless
08_12_24_south_bend_meeting_minutes.mp3.9d067a33-dae5-4a00-b732-3274bce1e80e.Transcript.txt,,All this is transparent and for the genuine improvement of the city of South Bend. I want to thank all of you council members except Councilman Troy Warner for meeting with us over the past six weeks to learn about our plans to protect the city from being overrun by more homeless immigrants from surrounding states and communities. We gained valuable feedback from their review of our efforts.,homeless
10_25_21_south_bend_meeting_minutes.mp3.56059c60-565a-4c33-8aa4-6be2f8afdfa8.Transcript.txt,,We'll be down there feeding the homeless. We'll be down there passing out food to the needy. That's what we do.,homeless
04_13_20_south_bend_meeting_minutes.mp3.676b3136-7d6a-453a-a3af-5847ba77fc45.Transcript.txt,,"All right, let me shoot. The first request I would ask is that if we, as the council could have the weekly updates, at least weekly, I don't know if that would be more that you're getting with the healthcare facilities  business and the mayor's office for us to be able to share with our constituents and to be able to lead uh accordingly is the first request that i have um and some other questions uh jeff tell me if i'm going too fast you're fine if there any uh communication that you've had with any of the black uh leaders or uh community as far as outreach since it's um  hitting the black community worldwide more than any other population. The second question, I want to know the update on the homeless population status that they talked about with O'Brien.",homeless
04_13_20_south_bend_meeting_minutes.mp3.676b3136-7d6a-453a-a3af-5847ba77fc45.Transcript.txt,,"On the homeless, we have talked about an isolation slash quarantine facility. Initially, we had contemplated the O'Brien Center. We've decided on another facility.",homeless
04_13_20_south_bend_meeting_minutes.mp3.676b3136-7d6a-453a-a3af-5847ba77fc45.Transcript.txt,,"This could be a wide variety of folks. It could be homeless who have tested positive, but it also could be somebody from your family who didn't want to come back to your house and potentially impact the other members of your family who instead will go to that. So by Wednesday, that should be up and running.",homeless
04_13_20_south_bend_meeting_minutes.mp3.676b3136-7d6a-453a-a3af-5847ba77fc45.Transcript.txt,,"And then also related to communications, some questions that I'm getting as an at-large member  is frequency of either video updates or live updates, press conferences that you and the mayor may be having, and possibly a recommendation for more of those on a regular basis. And then finally, I appreciate you addressing quarantine sites for the homeless, but my question is really about if there's any conversation regarding temporary housing for the homeless during this time. Thank you.",homeless
04_13_20_south_bend_meeting_minutes.mp3.676b3136-7d6a-453a-a3af-5847ba77fc45.Transcript.txt,,"And then the last one I had, the quarantine site for the homeless and then whether any temporary housing. We've not been talking as much on the temporary housing side. I think that the most immediate pressing need was on that quarantine site.",homeless
04_22_24_south_bend_meeting_minutes.mp3.c25224ba-0412-4849-8188-cf2211dbbe74.Transcript.txt,,"So I'll point out which ones are all publicly funded, public works projects versus economic development projects as we go through. So first one, starting with A, Advantix Development Corp. This was a 50-unit scattered site affordable housing development that was awarded tax credits through the state of Indiana's low-income housing tax credit competitive award program.",affordable housing
04_22_24_south_bend_meeting_minutes.mp3.c25224ba-0412-4849-8188-cf2211dbbe74.Transcript.txt,,"There will be future phases. The foundations you see in the northern end of this photo are relatively deep, and so that will take a second phase to remove those and then remove the larger bottling house that you see on the right-hand side of this photo. Diamond View and Stadium Flats, this is another affordable housing project that is paired with a market rate project.",affordable housing
04_22_24_south_bend_meeting_minutes.mp3.c25224ba-0412-4849-8188-cf2211dbbe74.Transcript.txt,,"So construction is expected to begin this summer on the 60-unit affordable housing building, which you can see an image of here. There would be two 45-unit market rate buildings that would come at a later date, hopefully breaking ground this year, but those are a little more in flux with the developer as far as the exact date of groundbreaking. It could be next year as well.",affordable housing
04_22_24_south_bend_meeting_minutes.mp3.c25224ba-0412-4849-8188-cf2211dbbe74.Transcript.txt,,"This is co-located with the YSB Center for Youth Success on the east side. If you drive, well, you can't drive on the site right now, but if you had driven on the site to access the self-storage where there used to be a target next to the site,  South Bend Thrive is on the northern end of the site and then the southern end of the site is where the YSB Center for Use Success is. South Bend Thrive is a 54 unit affordable housing complex.",affordable housing
04_22_24_south_bend_meeting_minutes.mp3.c25224ba-0412-4849-8188-cf2211dbbe74.Transcript.txt,,"The new center will expand the safe station shelter, so more shelter spots for youth experiencing homelessness, and then allow for expansion of programming. And really, it consolidates all of YSB's different services that are located throughout the city into one center at one site. The city did provide direct funding support through the Redevelopment Commission and supporting infrastructure for this project.",homelessness
03_25_24_south_bend_meeting_minutes.mp3.75d36fbb-2cf0-4ae9-ae36-b00a3158d9da.Transcript.txt,,"And in particular about the program that we have for residents of South Bend, those who want to live in the neighborhood. And so how our program works, Cross Community has been in existence since 2016. And so we not only address the issue of affordable housing, but we also try to do is contribute to our community's economic development.",affordable housing
03_25_24_south_bend_meeting_minutes.mp3.75d36fbb-2cf0-4ae9-ae36-b00a3158d9da.Transcript.txt,,"Our goal is to prepare as many people as possible to be able to be homeowners. And so we want to expand our reach. I retired from my regular day job, and so I'm really working on this affordable housing project.",affordable housing
02_27_23_south_bend_meeting_minutes.mp3.6ef150e4-b3ef-4038-95af-5bcf4b576940.Transcript.txt,,"With this project and the two tax credit projects that were approved recently, it's  My understanding were up to about 190 new apartment buildings with apartment units with 120 being dedicated affordable housing. So it's exciting. This has been an exciting year for the city trying to online more housing in general, which will address the affordable housing issue.",affordable housing
02_27_23_south_bend_meeting_minutes.mp3.6ef150e4-b3ef-4038-95af-5bcf4b576940.Transcript.txt,,We are still in  my notes right we are now going into new business is there any new business from council sure i just have a comment about earlier actions um i'm not going to spell out what this is but i'm going to say this council is becoming complicit in the idea of changing a narrative for the city of south bend um i've noticed  a few housing developments that we are patting ourselves on the back about and calling it affordable housing really isn't what occurs when we or shouldn't occur when we're trying to build a community for all.,affordable housing
02_27_23_south_bend_meeting_minutes.mp3.6ef150e4-b3ef-4038-95af-5bcf4b576940.Transcript.txt,,"It just appears that now that we're running at this affordable housing thing, the wins that we're trying to achieve are wins through people who are connected to the local government and the heads of the local government. I'm not going to say that we shouldn't do these things, right? But when they're being lined up the way they are, one can only question where's the stuff coming from, especially when the dates of building are well after the primary all into the summer.",affordable housing
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,"As I mentioned, one of the arms of Intend Indiana is Affordable Home Matters, which is their affordable housing development arm, what we would generally think of as the mission of most CDCs. What's interesting about Intend is through the community development financial institution side of their team, they're actually able to originate mortgages for the homes that Affordable Home Matters develops, and they can share more about the other items in their portfolio. Okay.",affordable housing
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,"We carry out our work across four different initiatives under the Intend umbrella. So Affordable Home Matters, which is the housing development subsidiary, Build Fund, which is a CDFI that does small business lending, Edge Fund, which is a CDFI that does affordable housing lending,  that we often pair mortgage products originated from with the houses we developed through affordable home matters and renew land bank the initiative that originally managed the city of indianapolis's land bank that now provides land banking technical assistance to indiana communities  So we operate across a spectrum that we call comprehensive community development. And we really look at this as a way to layer our programming and our different initiatives and also partnerships and funding.",affordable housing
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,"Okay, I would just like to say and to echo many of the comments that Councilman Troy Warner has made. This is a very exciting time. We have been discussing the need for affordable housing and infill and now to be at this point, this day, to see the number of homes affected.  that have been projected for our community, especially in those areas that needs it the most.",affordable housing
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,Anyone else? I like to say I'm very proud that we have people that want to go out and make sure that affordable housing come to all the districts. So thank you very much.,affordable housing
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,It is really a testament and making it affordable so that people can have affordable housing. It is very important. And this is the reason why we serve on the council.,affordable housing
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,"I'm here tonight as a member of the Business United 4. We are a corporation representing over 20 South Bend businesses, and we're still growing. We are seeking fairness for the truly homeless in our community, as well as greater fiscal responsibility from our local government.",homeless
07_22_24_south_bend_meeting_minutes.mp3.82861149-d846-4c30-8247-8070d02ecbf0.Transcript.txt,,"Sherry Bolden-Smith and Karen White, and Councilman Kenneth Lee and Oliver Davis for meeting with us over the past month to learn about our plans and to protect the city from being overrun by more homeless immigrants and surrounding states and communities. We're getting valuable feedback from their reviews of our efforts. We are also planning to meet next week with Councilwoman Sherry McBride and Rachel Thomas-Morgan.",homeless
07_25_22_south_bend_meeting_minutes.mp3.33675831-8adb-49e3-b4ec-54a5281cb7a8.Transcript.txt,,"Things that we particularly care about are new homeowners, affordable housing. There's a strong desire for a park, like Tim said. STREET SCAPE, STREET SCAPE IMPROVEMENTS TO FLOW DOWN THE CARS AND IMPROVING THE BROWN FIELD.",affordable housing
09_09_24_south_bend_meeting_minutes.mp3.1ef345ff-7439-4e20-b2ce-6e804bb6b9c1.Transcript.txt,,"I am here tonight as the president of Businesses United 4. We're a corporation representing over 25 South Bend businesses and still growing. We are seeking fairness for the truly homeless in our community, as well as greater fiscal responsibility from our government.",homeless
07_10_23_south_bend_meeting_minutes.mp3.51ca8f5e-ecd1-4a53-9a52-4e3e9ab4d8a4.Transcript.txt,,And this is how we help to bring the affordable housing to our community. So I just wanted to point that out again. It's not that we're just handing out free money because we wouldn't be getting this money if a developer didn't come in.,affordable housing
07_10_23_south_bend_meeting_minutes.mp3.51ca8f5e-ecd1-4a53-9a52-4e3e9ab4d8a4.Transcript.txt,,I have spent the majority of my time on the council working with the homeless in our city. And what I view this as doing is interrupting that. pathway for incarcerated individuals to end up on the streets and homeless.,homeless
07_10_23_south_bend_meeting_minutes.mp3.51ca8f5e-ecd1-4a53-9a52-4e3e9ab4d8a4.Transcript.txt,,And it makes the job for the service providers and those of us that try to serve the homeless in our community a little bit easier to know that there are a number of folks that are being employed and that you obviously provide a great deal of care for these individuals. And they don't need to become part of that statistic in our community. And I want to thank you for that.,homeless
07_10_23_south_bend_meeting_minutes.mp3.51ca8f5e-ecd1-4a53-9a52-4e3e9ab4d8a4.Transcript.txt,,"Clerk Jones, will you please give 4723 a first reading? 4723, first reading on an ordinance of the Common Council of the City of South Bend, Indiana, adding the status of homeless to the protected classes of persons under South Bend Human Rights Ordinance, Chapter 2, Article 9 of South Bend Municipal Code in establishing the definition for homeless. Thank you.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"And what happened today was a show of complete lack and neglect of leadership in the city. Since the amnesty closed during the pandemic, these people had nowhere to go as no places were intaking homeless folks into programs because they were quarantined, ordered by the mayor. That left them no place to go and they went to the first tent city.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"But on this occasion, the city of South Bend would not allow our donated porta potties or hand sanitation stations to be on the property. So these homeless folks had no toilet to use for seven days.  which is a health hazard in and of itself, even if we were not in a pandemic. I heard a lot of people congratulating the police today, but the police have force, they have weapons, and they have the power of color and government.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"The only people helping the homeless in tent city number one and tent city number two are residents, unpaid volunteers, community members, activists, and church members. We've had not one person from the city visit tent city. We've had nobody from the local health department.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,I am the community advocate at Broadway Christian Parish and work with people who are homeless or semi-homeless four days a week. I want to applaud the council for inviting Mayor Mueller and I think the mayor gave a good summary of where the city's been over the past several years with regard to homelessness. I applaud the quick and progressive stance that the mayor took in relation to the isolation center and his use of funds for that from funds that are available nationally and from the state.,homeless; homelessness
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"I also applaud the fact that he is not trying to kick this can down the road. Clearly, from the homelessness task force several years ago, there are key recommendations that haven't been fulfilled, and rather than continuing to just  put this off, he is willing to take some emergency measures, again using funds that are going to be made available, in order to provide for housing for people, as A. Raquel said, is urgently needed for the sake of health and safety for the people involved and for our community. I'd like to address some of the comments made by council members.",homelessness
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"Member Scott said that the timing of the mayor's interest in doing this is horrible, and I would simply say that it's especially horrible timing for people who are unhoused. So frankly, there is a lot of urgency around providing housing. Henry,  Representative Council Member Davis said that he's concerned about the cost to the city.",unhoused
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"Again, there's $2 million in CBDG money and emergency solutions grant monies that the city can use for this. I applaud Council Member Hammond for her advocating for a homeless services coordinator and a better plan than simply carrying out.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"So I work as a client success manager for a company that helps maintain homeless management information systems. I'm also on the board of Northern Indiana Atheists, and my ethical duty as a citizen of South Bend requires me to speak out about the city's response to the homeless. So we know that eviction signs were posted on the city lot on Friday morning, giving the homeless only a few days to find alternative housing.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"During this time, the homeless shelters were closed, they remained full, the weather amnesty shelter had closed down, and the mayor had provided no alternative options. So while you and I were out celebrating Memorial Day and honoring our nation's hero, the city was making plans to confiscate all the tents and belongings of the homeless who were residing on that property. The eviction was incredibly cruel, in my opinion, heartless.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"It was also very unusual for a town to insist that homeless people are violating the law by the mere fact of them not being able to afford housing. It's also extremely shameful and shady that the mayor decided to perform this action this morning ahead of the city council meeting so that nobody from the public could even voice their concerns with evicting the homeless during a pandemic. It is not the homeless' fault that our economy is so bad, and it's not their fault that the city has failed to provide enough housing first beds for the chronically homeless.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"This past December, the Supreme Court decided that they would not overturn a ruling in the Ninth Circuit Court of Appeals that basically ruled it's a violation of a homeless person's basic civil rights to evict them from public property when there are not enough low-barrier shelter beds available to meet the needs of the street homeless. The Ninth Circuit ruled that this type of eviction violates the Eighth Amendment of the Constitution, is considered cruel and unusual punishment. Okay.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"Now, I'm aware that the Ninth Circuit does not cover Indiana, but the Supreme Court decision not to hear the case means that they see no reason that the ruling was incorrect. By using such cruel and unusual punishment against the homeless here in South Bend, the city has opened itself up to a lawsuit that they would surely lose. The only reason that the city took advantage of the homeless and treated them so cruelly is because the city knows that the homeless have no resources to fight this illegal overreach of the city and the police.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,The mayor and the city and the South Bend Police Department all owe the homeless a major apology. and we need to work to make this right. South Bend must reopen the amnesty shelter until such time that the city establishes the low barrier gateway center for the homeless as was recommended.,homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"So I also want to touch bases on the homeless issue today and what happened. Unfortunately, three people did end up getting arrested. Although most of the officers that were there handled themselves very professionally, there was still some, I would call it disrespect to some of the citizens by certain individuals and officers.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"Both the residents and the advocates were justifiably upset with the way the eviction process occurred, concerning the fact that it was the general feeling that the mayor had endorsed the gathering at the location. Advocates and residents alike feel betrayed by the mayor. The police department is bearing the brunt of both the mayor's and maybe to a lesser extent, the council's ineffective leadership in addressing the problem of there being no home for the homeless.",homeless
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,And these homeless are some of the constituents that you are elected to be for. Thank you. Perhaps the arrogant will fix homelessness mantra that has become a campaign cry over the last few years in South Bend that ignores the complexity of the factors that lead to homelessness and envisions homelessness fixed when those with homes don't have to look at them in time to be replaced with homes.,homeless; homelessness
05_26_20_2_south_bend_meeting_minutes.mp3.5dece49d-cb35-4952-a408-9f432ebd3c97.Transcript.txt,,"We're not going to fix it, but we sure would like to be part of a team of care that spans more than politicians, government employees, and grant-financed care organizations to include faith leaders and advocates so that the effects of homelessness on our most vulnerable population may be lessened. Thank you. Thank you, sir.",homelessness
11_08_21_south_bend_meeting_minutes.mp3.2eaa41f0-5e05-44e4-8780-5295d2467e0c.Transcript.txt,,"I'm sorry, it's one of those days, violently on the seas and the air and the foreign shores to preserve our heritage of freedom and let us reconsecrate ourselves to the task of promoting and enduring peace so that our efforts should not be wasted.  have been in vain and whereas locally get wet for a vet incorporated embodies the honor due to veterans in its mission statement we work with all you to benefit the community by helping local veterans who have fought so vigorously for our freedom and whereas since 2013 get wet for a vet has donated  Tens of thousands of dollars to veteran-oriented organizations such as Miller's Homeless Veterans Center, the Department of American Veterans, NCVMA, Vets Helping Vets, St. Joseph County, Blue Star Bombs, Michiana 22, Marine Riders, St. Joseph County Department of Veteran Affairs, Volunteer Fund, Combat Veterans, 14... That's three in Army Writers Chapter 118. And whereas it read for a vet is currently involved in the planning of the construction of tiny homes, villages for local veterans.",homeless
11_08_21_south_bend_meeting_minutes.mp3.2eaa41f0-5e05-44e4-8780-5295d2467e0c.Transcript.txt,,"Henry Davis Jr. mentioned the construction of Mishawaka Troop Town, which will be the state of Indiana's first and the fourth in the nation –  Tiny house veteran village for homeless veterans. That's something that we just cannot. But our reach goes a long way.",homeless
11_08_21_south_bend_meeting_minutes.mp3.2eaa41f0-5e05-44e4-8780-5295d2467e0c.Transcript.txt,,"We help dozens of veterans every year from anything from household furnishings to mortgage payments, utility payments, vehicles. The list goes on and on. Along with the Mishawaka Troop Town, we're working with the Center for the Homeless, where we're going to be putting up a building here within hopefully the next 45 days to where we can have a collection point for furniture and household items for homeless veterans.",homeless
11_08_21_south_bend_meeting_minutes.mp3.2eaa41f0-5e05-44e4-8780-5295d2467e0c.Transcript.txt,,"November the 22nd, 2021, I would be out of town and Vice President McBride would be in the chair, but also the dates for the 2022 council meetings will be available and that the council will have opportunity to see those dates, after which they will be posted on our website.  is there any other new business councilman davis yeah i just want to invite everyone out to um another town hall meeting that we're having that i'm having and i'm hosting this won't be at the charles um martin youth center on lincoln way west this coming wednesday from six to eight we're still talking about affordable housing we'll have a uh  A panel full of experts, actually, along with some developers as well as some contractors.",affordable housing
10_12_20_south_bend_meeting_minutes.mp3.11d61795-ae64-4344-adf7-847658e77ca8.Transcript.txt,,"East of the Century Center and the naming of the four Winsfield homeless South Bend Cubs, a Class A minor league baseball team. Whereas and since 1937, the second Monday of October of each year has officially recognized by the federal government as Columbus Day. And the Indiana Code 1191 officially designates Columbus Day as a legal holiday for the state of Indiana.",homeless
10_12_20_south_bend_meeting_minutes.mp3.11d61795-ae64-4344-adf7-847658e77ca8.Transcript.txt,,"Yes, thank you. It's just a question I'm throwing out to my colleagues. I'm getting phone calls, emails about the homeless  Center project over in Troy's district.",homeless
02_22_21_south_bend_meeting_minutes.mp3.889cf0b0-cbbe-4285-827c-5d25fadd82ae.Transcript.txt,,"We'll go directly to the reports from the city offices. At this time, we'll have an update on the Homeless Task Force by Jordan Gathers, who is Deputy Chief of Staff. after his presentation the council members will have opportunity to ask two questions in regards to the presentation the last time we had update from the city officers i started with the first second and third district representatives first  I would just go in the opposite at this time.",homeless
02_22_21_south_bend_meeting_minutes.mp3.889cf0b0-cbbe-4285-827c-5d25fadd82ae.Transcript.txt,,"I'll start with the at-large council members and move all the way down to the first district representative. This is an update, and there is no public input at this time. So at this time, I'm very pleased to welcome for an update on the Homeless Task Force, Jordan Gathers, Deputy Chief of Staff.",homeless
02_22_21_south_bend_meeting_minutes.mp3.889cf0b0-cbbe-4285-827c-5d25fadd82ae.Transcript.txt,,"Jordan Gathers, Deputy Chief of Staff with offices on the 14th floor of the County City Building. Today I'm here to present before you three items. So the homelessness implementation group fund allocation of homeless services and then also the final recommendation list as it relates to the homeless implementation group.",homeless; homelessness
02_22_21_south_bend_meeting_minutes.mp3.889cf0b0-cbbe-4285-827c-5d25fadd82ae.Transcript.txt,,"So, as we've been navigating through homelessness, I want to turn your attention to this regional comparison between… That's great. Someone was just telling me today that it… I'm going to ask everyone to mute their mics. Mr. Gathers, you're muted, sir.",homelessness
02_22_21_south_bend_meeting_minutes.mp3.889cf0b0-cbbe-4285-827c-5d25fadd82ae.Transcript.txt,,"I would like to turn your eye to the regional comparison of 2019 and 2020. As you can see, this is a point in time count. And so this tool is to help understand homelessness around the state.",homelessness
02_22_21_south_bend_meeting_minutes.mp3.889cf0b0-cbbe-4285-827c-5d25fadd82ae.Transcript.txt,,"We had a total of 413 homeless individuals on the point in time count. And then as you can see, last year,  that number has increased to 516 and so definitely want to continue to realize that homelessness is not going away and it's actually you know where those numbers are actually rising and we want to go in the opposite direction like our fellow regions that you can see here on this list.",homeless; homelessness
