city,article_date,article_source,city_source,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index,Deidentified_article_title,Deidentified_paragraph_text
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,8,True,True,11,2,"DATE0, Running for President Means Talking About the Housing Crisis","He will also establish navigator services to help tenants find and secure housing. Additionally, [ORGANIZATION] plans to cut the homeless population in half using existing federal resources coupled with initiatives by local governments. He wants to double federal spending on homelessness from under 3 billion to 6 billion DATE0. He says he will increase federal support for housing-first strategies and provide housing-search support and short-term rental assistance. As preventative measures, he wants to expand the promotion of rapid-rehousing and permanent supportive housing, providing stability to the chronically homeless to address issues such as substance use disorder and mental-health services where needed and serving as a bridge to rental assistance. He will also integrate homeless support with critical wrap-around services and expand federal grants to cities that implement effective homelessness prevention programs. In order to increase housing supply, [ORGANIZATION] plans on increasing funding for the Low Income Housing Tax Credit and prioritizing new transportation funding for areas that have undertaken progressive zoning reform and reward municipalities that support affordable housing development in neighborhoods with good schools, transportation, and economic opportunity. He will also provide funding for public housing by streamlining [ORGANIZATION] program and increasing funding to [ORGANIZATION]."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,3,True,True,11,3,"DATE0, Running for President Means Talking About the Housing Crisis","His goal includes one million new African-American homeowners. For local governments, [ORGANIZATION] wants streamline investments to address the housing crisis by building on President [PERSON], [ORGANIZATION] initiative by driving an interagency effort from [ORGANIZATION]. The PERSON1 DATE0 initiative was created to give technical assistance to local governments in order to execute their economic vision and strategies through public and private partnerships."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,3,True,True,11,4,"DATE0, Running for President Means Talking About the Housing Crisis",[ORGANIZATION] housing plan is similar in scope to Senators [PERSON] and PERSON2 housing plans. He will invest 430 billion to create access to affordable housing for over 7 million households and to create an additional 2 million housing units through creation and preservation initiatives. He also plans on working to reform local zoning laws.
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,8,True,True,11,5,"DATE0, Running for President Means Talking About the Housing Crisis","At the cusp of the crisis, [ORGANIZATION] co-sponsored several [ORGANIZATION] measures ranging from the bills to protect mortgage applicants to an amendment to the tax code allowing some flexibility for homeowners who originally financed their mortgages through a qualified subprime loan. Since then, she has cosponsored several measures to mitigate homelessness, end discrimination against victims of domestic violence, and create easier access to the federal housing voucher program, among over 30 other housing and development bills and amendments. Akin to the housing plans proposed by [ORGANIZATION], [ORGANIZATION], [ORGANIZATION]s housing plan is focused on creating affordable housing, mitigating homelessness and creating paths to homeownership but she focuses on tweaking several existing federal programs. [ORGANIZATION] plans to fight housing discrimination by creating a new federal grant program for access to free legal counsel for people facing evictions prohibiting discrimination based on income source or the blacklisting of tenants who have been evicted in the past modifying the current Affirmatively Furthering Fair Housing Rule and restoring [ORGANIZATION] to monitor fair lending practices whose authority has been reduced by the PERSON5 administration. For tenants, she plans on expanding rental assistance for affordable housing in rural towns by improving access to existing federal programs, and through the purchasing power of ORG1 and ORG2, her administration will encourage lenders to serve rural mortgage markets. Additionally, she will expand support for affordable senior housing and direct affordable housing programs to allow retrofitting of rental housing for seniors. She also has plans for major investments in [ORGANIZATION] pilot program, which allows families to use their vouchers in higher opportunity neighborhoods."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,3,True,True,11,6,"DATE0, Running for President Means Talking About the Housing Crisis","The funds could also be accessed during emergencies that cause delayed payments for rent. [ORGANIZATION] also plans to expand [ORGANIZATION] for developing affordable rental housing and investing in homeless assistance grants that provide emergency and long-term housing. She proposes a new federal tax credit, similar to [ORGANIZATION], to encourage investment in family-owned homes in distressed neighborhoods."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,7,True,True,11,7,"DATE0, Running for President Means Talking About the Housing Crisis","Next to [ORGANIZATION] punt, PERSON1 offers the most modest plan among the major Democratic candidates. [ORGANIZATION] control and moreLast year in [ORGANIZATION], Senator [PERSON] introduced a 2.5 trillion plan to mitigate the growing housing crisis across the country. PERSON2 plans to invest 1.48 trillion in [ORGANIZATION] in order to create, preserve and rehabilitate permanently affordable housing units within mixed-income development. An additional 400 billion will be invested to build 2 million mixed-income social housing units also administered through [ORGANIZATION]. He also plans on investing an additional 500 million dollars in the [ORGANIZATION] ORG1 ORG2 Section 515 program, an existing rural rental housing loans program to provide affordable rental housing for very low-, low-, and moderate-income families, elderly persons, and persons with disabilities. PERSON2 calls for increasing funding for [ORGANIZATION] to 3 billion to build, preserve, and rehabilitate affordable housing in Indian country. PERSON2 also plans on investing 70 billion dollars in improving public housing, including to provide broadband services, and wants to repeal the Faircloth Amendment which does not allow [LOCATION] to construct new public housing units."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,4,True,True,11,8,"DATE0, Running for President Means Talking About the Housing Crisis","Hes called for creating an independent agency to protect Section 8 renters from discriminatory landlords, fully funding the existing [ORGANIZATION] at 1 billion over [ORGANIZATION] and ensuring formerly incarcerated residents are not excluded from public housing options. [ORGANIZATION] wants to use 25,000 ORG1 units in [LOCATION] for homeless households and also double the funding for the ORG2 homelessness assistance grants to over 26 billion over DATE2 to build permanent supportive housing. Additionally, he plans on providing 500 million in funding to states and localities for homeless outreach programs. [ORGANIZATION] also wants to invest 50 billion over [ORGANIZATION] to provide grants for community land trusts and other shared equity homeownership models and invest an additional 15 billion to enact a 21st Century Homestead Act, which will revitalize abandoned properties and historically disadvantaged communities."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,5,True,True,11,9,"DATE0, Running for President Means Talking About the Housing Crisis","But her profile grew after she spoke as a proponent of heavier regulations on banks, especially after the role they played in the [ORGANIZATION] financial crisis. Her plan revolves around four main goals reducing rents for lower- and middle- class families closing the racial barriers to housing that the federal government created [LOCATION] with redlining removing other kinds of discrimination from affordable housing and finally, ending FAC0 heavy influence on the housing market. Sen. [PERSON] plan promises 500 billion over DATE2 to build and rehabilitate affordable housing, with almost all of that going to [ORGANIZATION], a ORG1 affordable housing production program. The leftover cash includes over 500 million going into ORG2, 2.5 billion into the Indian Housing Block Grant9 and [ORGANIZATION], and 4 billion into creating a new grant called [ORGANIZATION], designed to help fund housing construction for middle-class families specifically in areas where affordable housing is scarce. A large portion of the 500 billion will be shouldered by private-public partnerships, which puts PERSON1 in line with President [PERSON] housing policy.11 To pay for the rest, the bill proposes a lower cap on the estate tax."
southbend,2020-02-10T00:00:00Z,Newstex Blogs,South Bend Tribune,"homeless, homelessness, housing crisis, affordable housing",164,3,True,True,11,10,"DATE0, Running for President Means Talking About the Housing Crisis","[ORGANIZATION] would mandate that a minimum of 75 percent of these foreclosed homes are sold directly to an individual owneroccupant, or to a community group that will rehabilitate the home and sell it directly to an owneroccupant. Her plans for tenants focus on rent-burdened households by investing 500 billion over [ORGANIZATION] to create, preserve, and rehabilitate over 3 million affordable housing units for lower-income families and her plan would lower rents by 10 percent. According to the [ORGANIZATION], [ORGANIZATION] has raised 82 million."
southbend,2023-01-11T00:00:00Z,Fox News,South Bend Tribune,homeless,4,4,False,True,1,0,PERSON0 Hid More Classified Documents Than We Thought; [ORGANIZATION] Isn't Taking This Seriously; PERSON0 Aides Find Second Batch Of Documents; PERSON0 Stands By [PERSON] Repeated Failures; The [ORGANIZATION] In [ORGANIZATION] and Violence Across [PERSON]; President [PERSON] No Plans On How To Stop The Cartel But Has Plans To Let More [PERSON] Into GPE2 ; [ORGANIZATION] PERSON3 Embeds Himself Inside A Fentanyl Lab By The Sinaloan Cartel; Six Whales Have Been Washed Up In GPE3 And [PERSON]; Surveying For Wind Farms Is Causing The Problems And Killing The Whales; [PERSON] In GPE3 [ORGANIZATION] And Trashing The [STREET]; They Are Not Even Eating Free Food And Cooks Their Own Food,"The fact that theyre even in a hotel. We live in [ORGANIZATION] we have thousands of homeless veterans. So, if you fought for this country, youre on the streets, but if you snuck in, youre in the suites. That doesnt inaudible."
southbend,2019-04-22T00:00:00Z,Naked Capitalism,South Bend Tribune,homeless,245,7,True,True,1,0,[ORGANIZATION],"Crowd seems very large, very impressive but also very white-an obstacle he will have to overcome. PERSON0 [PERSON] considers legal options with homeless under FAC0 GPE0 Tribune8. DATE1 after removing wooden pallets that the homeless were using for beds under the FAC0 viaduct, the city was still letting people camp there DATE2. Shortly after the city destroyed the pallets [TIME], people returned and set up new encampments with cardboard boxes, bedding and assorted possessions. Mayor [PERSON] doesnt want that happening either, and he said his administrations attorneys were researching whether [ORGANIZATION] public nuisance law authorizes the city to prohibit the encampments altogether.. PERSON3, founder of the nonprofit [ORGANIZATION], which secured the pallets from an [ORGANIZATION] food pantry and brought them to the viaduct, has called their confiscation and destruction by the city shameful. [ORGANIZATION] said the city didnt think it was taking anyones possessions, as [ORGANIZATION] has said."
southbend,2019-04-03T00:00:00Z,Naked Capitalism,South Bend Tribune,homeless,287,3,True,True,1,0,[ORGANIZATION],My first thought was to be reminded of the problem unrealized unrealizable? opportunity the homeless posed for [ORGANIZATION]. My second thought was to reread the piece and note that the head of the clique was previously expelled from ORG1 for internal subversion.
southbend,2020-10-13T00:00:00Z,CQ Transcriptions,South Bend Tribune,homeless,4,4,False,True,1,0,"[ORGANIZATION] on the Nomination of PERSON0 to be an Associate Justice on [ORGANIZATION] , [ORGANIZATION]","The case of [ORGANIZATION] v. PERSON1, a case I litigated, dealt with the 10 [ORGANIZATION] monument that stands on the state FAC0 grounds. Its been there since [ORGANIZATION] in [ORGANIZATION], an individual plaintiff, an atheist, a homeless man filed a lawsuit seeking to tear down the [ADDRESS] to [ORGANIZATION]. It was decided 5-4, four justices were willing to say enough fact send in the bulldozers and tear down that monument because you cant gaze on the image of the 10 [ORGANIZATION] on public land."
southbend,2020-10-19T00:00:00Z,Talking Points Memo,WSBT,homeless,15,3,True,True,1,0,Let's Pause To Appreciate The Highlight Reel Of Buffoonery By [PERSON]'s [ORGANIZATION],"[ORGANIZATION] for [LOCATION] of ORG0 Shenanigans[PERSON], the alleged ringleader of the kidnapping plot, lived for much of [ORGANIZATION] in the basement of a vacuum cleaner repair shop, sharing the space with his two dogs and plenty of spare vacuum parts. The stores owner, [ORGANIZATION], told [PERSON] that [PERSON] kept the alleged plot hidden from him  because he knew hed be homeless otherwise. But [PERSON] appears to have filmed footage of himself training in that same shop basement."
southbend,2019-07-23T00:00:00Z,Florida Politics,WSBT,affordable housing,313,6,True,True,1,0,[TIME] read of what's hot in [ORGANIZATION] politics   7.23.19,"[ORGANIZATION] currently provides subsidized coverage to 193,000 children and non-subsidized, or full-pay, coverage to 15,500 children. When it comes to affordable housing, [ORGANIZATION] needs to step it up, ORG3 say14 via PERSON0 of ORG1 In a new survey of the [ORGANIZATION] ORG3, a group of 50 prominent political and policy figures from across the state, nearly three quarters 73 percent said the state should dedicate 100 percent of the money in [LOCATION] to affordable housing instead of sweeping it for other uses. Many recommended subsidies for workforce housing, incentives for developers to build more affordable housing or using public land to sell or lease to developers who commit to building it. Others took a bolder approach like [ORGANIZATION], the executive director of advocacy group [ORGANIZATION]. PERSON2 insists the Governor veto any bill that spends [PERSON] dollars on anything other than affordable housing. Financial services sector bolsters [ORGANIZATION]s economic growth in [ORGANIZATION] via PERSON3 of ORG6 [ORGANIZATION]s economy remained strong in [LOCATION], and the financial service sector is partly to thank."
southbend,2019-09-15T00:00:00Z,Gates of Vienna,WSBT,homeless,214,3,True,True,1,0,Gates of [ORGANIZATION],"I think they do not.78 [ORGANIZATION] Says [PERSON] is at All-Time High79 [ORGANIZATION] ambassador-at-large for international religious freedom, [ORGANIZATION], said [ORGANIZATION] that hostility toward Christians in the world has reached an all-time high. There is more persecution of Christians now, arguably than any time in the history of the world, and the Christian faith is the most persecuted faith in the world, by far, [PERSON] said in his keynote address at the sixth annual [ORGANIZATION] hosted by [ORGANIZATION] in [ORGANIZATION], DC.80 [ORGANIZATION] Member Proposes New Plan for Homeless Problem  Bus Homeless People Out of the City81 [ORGANIZATION] has a massive homeless problem, perhaps only second to [PERSON], [PERSON]. The city has already spent a fortune trying various things to solve the problem but nothing has been effective."
southbend,2019-09-16T00:00:00Z,Gates of Vienna,WSBT,homelessness,225,3,True,True,1,0,Gates of [ORGANIZATION],Drug addiction. Homelessness. Poverty.
southbend,2021-11-11T00:00:00Z,Fox News,WSBT,homelessness,5,5,False,True,1,0,PERSON0 Lawyers Push Self-Defense Strategy; President [PERSON] Heroes; Marine Protests [PERSON]; Rising Price Of Goods Impact On [PERSON]; [ORGANIZATION] And Law Enforcement Chases; Family Units Among Those Detained At Border; Border Crossing Activity Picking Up; [ORGANIZATION]; Some Democrats Seek To Change Party Image After Special Election Losses; Analyst Debate If Build Back Better Bill Will Ease Or Exacerbate Inflation In [ORGANIZATION] ; [ORGANIZATION]; Analysts Speculate On Possible Jury Verdict In PERSON0 Trial,"PERSON0 We really owe a lot to our veterans, really everything. [ORGANIZATION] is a premium sponsor of [ORGANIZATION] campaign by [ORGANIZATION] vets. Its dedicated to ending veteran homelessness in the [ORGANIZATION] It features a variety of camouflage products including t-shirts, sweatshirts, a tote bag with the Honor [ORGANIZATION] Vets hashtag, designed to create awareness for the [ORGANIZATION] vets mission. You can see what is all available at the ORG1, and we hope you do."
southbend,2019-08-29T00:00:00Z,Newstex Blogs,WSBT,homeless,8,3,True,True,1,0,"In Mayor [PERSON]'s [ORGANIZATION] , [PERSON] , '[PERSON] Is at an All-Time Low' Among Police Officers","Delivered by [ORGANIZATION] By [ORGANIZATION]  [ORGANIZATION] ORG1 contributor [PERSON] went on the [STREET] for The [PERSON] Angle1 on [TIME]  and shared some horrifying insights about [ORGANIZATION], [PERSON]. Viewers of the new [PERSON] on the [STREET] segment were treated to scenes of boarded-up homes and filthy encampments populated by homeless people. Advertisement FREE"
southbend,2019-07-26T00:00:00Z,Newstex Blogs,ABC57,homeless,13,4,True,True,1,0,Rise Shine: A look back at how [ORGANIZATION] [STREET] case on busing shaped school segregation,"The stubborn persistence of racial segregation in [ORGANIZATION] schools can be traced back to [ORGANIZATION] v. PERSON1, a pivotal [ORGANIZATION] case decided DATE0 DATE1. ORG1 HOMELESS CHILDREN A sobering new report says there could be more than 15,000 homeless children DATE2 or younger in [PERSON], with more than one in 10 in several rural counties lacking stable housing. ORG2 [ORGANIZATION] ASK Gov. [PERSON] is reviewing a proposal from the [ORGANIZATION] that asks for [PERSON] to improve the district high school."
southbend,2023-05-26T00:00:00Z,ACCESSWIRE,WNDU,affordable housing,2,2,False,True,1,0,"[ORGANIZATION] ORG1 $175,000 to [ORGANIZATION] in [ORGANIZATION]","Since [ORGANIZATION], [ORGANIZATION] has made community investments supporting low to moderate income individuals and neighborhoods totaling more than 93 million in [ORGANIZATION]. This involves lending for affordable housing, small businesses, mortgage and home improvements as well as transformative philanthropy."
southbend,2020-05-28T00:00:00Z,Business Wire,WNDU,homeless,2,2,False,True,1,0,[ORGANIZATION] America Awards Finalists Celebration of Service to America Awards program accessible online and available for local broadcast stations to air in [LOCATION],"Service to [ORGANIZATION] MarketORG1 [PERSON], [ORGANIZATION] ORG1 ORG2 [ORGANIZATION], [ORGANIZATION], [PERSON] the Forgotten"
southbend,2019-02-27T00:00:00Z,Newstex Blogs,WNDU,affordable housing,49,3,True,True,2,0,Opportunity Zones will help those who help themselves,"For another illustration, see [ORGANIZATION], [PERSON], where a new downtown is being built for a suburban city with no existing walkable downtownon 105-acre former [INSTITUTION] site see rendering at top of article. Downtown [ORGANIZATION]s plan comprises 2,300 residential units, including substantial affordable housing, and 1.7 million square feet of commercial uses, such as a grocery store, shops, restaurants, a movie theater, and office space. There will be 18 publicly accessible parks and civic spaces."
southbend,2019-02-27T00:00:00Z,Newstex Blogs,WNDU,affordable housing,49,3,True,True,2,1,Opportunity Zones will help those who help themselves,"When all of the phases are built out, the city has plans to make the downtown even larger by extending the [STREET] grid to adjacent sites. Notes one city official [LOCATION] land control allows us to better negotiate getting affordable housing. We highly value equity and inclusivity and think it should be part of our vision."
