filename,date,paragraph,matched_words
01_18_2022_fayetteville_meeting_minutes.mp3.9b87bbae-c50a-4ad0-b7c4-a5e4d919bf72.Transcript.txt,01_18_2022,"And so the buy-write and expanding upon that, I think, is one of some of my concerns. Thank you. Well, what other discussion would the council like to have?  on this where you are this is an ordinance it's on the second reading or another discussion or action items from the council like I just uh I just have a comment you know I do think we need to come back to one of our core tenants that we've been working on for a while is creating affordable housing and having a house with an apartment or another rule you know space in it would have been really helpful for me when I was looking for a space for um  you know, my mom that had dementia.",affordable housing
01_18_2022_fayetteville_meeting_minutes.mp3.9b87bbae-c50a-4ad0-b7c4-a5e4d919bf72.Transcript.txt,01_18_2022,"So this is, and this is unfortunately a giant, you know,  thing that plagues are, plagues people. And I think a lot of people would like to be able to have their ailing family members or aging family members, maybe disabled family members, have a private space amongst their space. So it's not just only about affordable housing, but it's also about just taking care of people.",affordable housing
01_18_2022_fayetteville_meeting_minutes.mp3.9b87bbae-c50a-4ad0-b7c4-a5e4d919bf72.Transcript.txt,01_18_2022,"Okay, thank you all. Let's go to number two. a resolution to approve a budget adjustment of twenty one thousand four hundred and forty two dollars to partially fund emergency shelters for homeless persons provided by seven hills homeless center genesis church central united methodist church in northwest arkansas continuing their care when when the salvation army shell when the salvation army shelter and other shelters are fully occupied during dangerous cold nights deandre i believe this is yours",homeless
01_18_2022_fayetteville_meeting_minutes.mp3.9b87bbae-c50a-4ad0-b7c4-a5e4d919bf72.Transcript.txt,01_18_2022,"And this collaborative is made up of Seven Hills Homeless Shelter, Genesis Church, New Beginnings, Northwest Arkansas Continuum of Care, Salvation Army, Central United Methodist Church, and the United Way. And they have made tentative plans to assist the homeless residents of Fayetteville when it is too cold for them to safely sleep outside. And of course, that temperature will be 15 degree wind chill or colder.",homeless
01_18_2022_fayetteville_meeting_minutes.mp3.9b87bbae-c50a-4ad0-b7c4-a5e4d919bf72.Transcript.txt,01_18_2022,okay go ahead hi there uh stephen mills seven hills homeless center,homeless
01_18_2022_fayetteville_meeting_minutes.mp3.9b87bbae-c50a-4ad0-b7c4-a5e4d919bf72.Transcript.txt,01_18_2022,"um this is a this is a great opportunity that um several of  the organizations that are working to end homelessness and provide for those that are suffering from homelessness have kind of come together in this collaborative to ensure that there's a gap, especially when it's extremely cold outside in overnight shelter in our community. So coming together, several organizations are able to kind of build a plan, rotate staffing, ensure that these individuals who in our community are most vulnerable are provided care during that time. So I'm...  the the uh the collaborative's uh case for support uh has been made available and i'm happy to answer any questions um i know that um you know in the past  This has been kind of a goal of ours, this collaboration, and it's something that we've kind of built up to.",homelessness
02_02_2023_fayetteville_meeting_minutes.mp3.544a5a53-5209-4a42-8a0f-fed0f11b4a0c.Transcript.txt,02_02_2023,"For many years, we have provided funding to Seven Hills Homeless Shelter and other groups who work directly with this population. Through the Pick Me Up program, people in our unsheltered community are employed to clean up litter in South Federal. Last year, participants cleaned up 66,000 pounds of litter.",homeless
01_18_2024_fayetteville_meeting_minutes.mp3.be1a982c-6600-4b10-86d1-113c40148907.Transcript.txt,01_18_2024,"So overall, this project, if you look at it from a big picture, this project is more of a microcosm of vehicle-centric development pattern that has...  PERPETUATED INDIVIDUAL SITE PAD DEVELOPMENT AND HAS LED TO, HAS NOT HELPED THE CURRENT HOUSING CRISIS IN THE CITY AND WE BELIEVE THAT THIS PROJECT WILL NOT SIGNIFICANTLY IMPROVE THE LIFE, SAFETY OR WELFARE OF THE CITIZENS OF PAYETTEVILLE. IN CLOSING, JUST BECAUSE A GAS STATION CAN BE BUILT THERE DOES NOT MEAN THAT A GAS STATION SHOULD BE BUILT THERE.",housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"probably would be more along the lines of those that are battling homelessness and mental health issues. Absolutely, so my final point is that the it comes down to collaboration and so you've seen it sounds like you've seen a lot of success with collaborating with drug court and mental health facilities and so that's that's that's also great because I  We recognize that collaboration is key as it relates to solving this crisis.",homelessness
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"i i  I think that there have been a lot of good points made around this, but I want to kind of recenter us to the investment that we've made in this corridor as we're kind of considering this, that we really were looking to really create, you know, a very, you know, an area that would have transit with lots of density of individuals that are, you know, walking to like services and thinking about sidewalk cafes and coffee shops. And so, you know, I have hesitation and concern when I think about the considerable spend that taxpayers are making where we really want to have, you know, bodies there in commerce versus storing goods and the fact that we store in our housing crisis.",housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"Many of my classmates and friends are in the same position wanting to stay and contribute to this community but facing limited options. The city has so much to offer yet affordable housing options are scarce, especially for those of us starting out. I believe that projects like this one can make a real difference by giving people a better chance to stay in Fayetteville.",affordable housing
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,All of the requested variances are reasonable and necessary for developing this land to its highest and best use. And any project that would get built or proposed on this property would likely need at least the forbearance of being asked by this project. Our city is currently dealing with a housing crisis as declared by this very city council a few months ago.,housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,No. but we can't let perfect be the enemy of good when we are in a declared housing crisis i ask that you please deny this appeal and let this project move forward thank you thank you who else sorry good evening my name is kelly schwarting i live at 324 southeast avenue i retired to fayetteville in 2017 after spending 30 plus years in real estate and multi-family property management we welcome infill in our neighborhood we just want to protect  a new development from adversely affecting our single-family homes.,housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"First of all, I am for infill, quality infill. That's properly done. I think there's a lot of good things about this project, but  I keep hearing the argument tossed around about affordable housing, infill, and how this is going to solve the housing crisis.",housing crisis; affordable housing
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,I had five calls this week This it is disingenuous It is it's really not telling the truth in my opinion took all this affordable housing or to imply that somehow this is going to be  magically cause additional cheaper housing to spring up elsewhere in walkable neighborhoods.,affordable housing
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"And the idea that they are going to be able to enforce any kind of parking, they would have to have a force patrolling the streets day and night.  making 800 more car trips probable in our neighborhood will not do anything to help Fayetteville or especially our neighborhood, but Fayetteville on the whole. Whatever they say about affording affordable housing, $1200 a month  For I would know last meeting they were mentioning senior citizens It's not something senior senior citizens are going to want to do this is being marketed mainly to Transients I mean, you know, I don't mean like bombs.",affordable housing
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"But I happen to love Fayetteville, and I happen to love that neighborhood, and I walk around it a lot. You talk about affordable housing. Well, $1,200 isn't.",affordable housing
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"This project is in alignment with the city's goals outlined in City Plan 2040 and conforms with the recent rezoning of Business 71. We're in the middle of a housing crisis. Some may not think so, but we are.",housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"My name is Franklin Everts. I live at 11 West South Street in Fayetteville, and I just want to reiterate that we're not against  Housing in Fayetteville, affordable housing in Fayetteville. We're just against the size of this and how it fits into our neighborhood.",affordable housing
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,There may be some of your neighbors that are currently in your neighborhood today that would struggle to afford to come back into your neighborhood. I couldn't afford to buy in your neighborhood today. And that's because we do have a housing crisis and we have a lack of inventory.,housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"You probably know of people that want to live in the downtown area, that want to be close to amenities, that desire to have a certain lifestyle that they're not able to have. There was talk about safety and quality of life. We've listened to stories while we declared a housing crisis of individuals that are having to make safety choices staying with domestic partnerships where there is violence because they don't have housing they can get to.",housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"I don't know any way we don't support this project if we really believe that we're striving for equity in Fayetteville, if we're trying to make a place for everyone, and we think that we're in a housing crisis. It was mentioned by one resident, the concern that because we're in a housing crisis, that might make us make certain decisions. I want to say yes, it does make us make certain decisions.",housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"And if they are, please hold me accountable.  and send me packing. But I just, when I look at this, I don't. And as I said earlier, I ran, we have a housing crisis.",housing crisis
11_07_2024_fayetteville_meeting_minutes_compressed.mp3.b2011206-c98d-4848-9aaf-95ed5b856983.Transcript.txt,11_07_2024,"I think they're great and I will advocate for that and I will help you with that. I will help advocate for a parking district. But at the end of the day, we have a housing crisis.",housing crisis
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"The only item that we have here before us tonight is under new business and it is an order to waive the competitive bidding to approve an emergency two month purchase of services contract with seven years homeless center with possible extensions of up to four additional months and to approve a budget adjustment kit. Whereas the Board of Directors of Seven Hills has operated a daytime facility to serve numerous homeless and needy Fayetteville residents for over 15 years, relying upon the support of several local churches, charities, and charitable persons, as well as some governmental support for veterans, etc.,  And whereas through generous contributions by the Walker family and others, Seven Hills was able to construct and operate the Walker family residential community complex for transitional housing for homeless residents of Fayetteville on leased city property south of Huntsville Road for many years,  And whereas Seven Hills is currently suffering an operating income emergency, it is in dire need of temporary assistance from the City of Fayetteville to be able to weather the storm and continue to offer vital services to Fayetteville's homeless residents during winter. And whereas if Seven Hills could no longer operate its Walker Family Residential Community Transitional Housing facility, currently housed citizens might become homeless again and have to live on the streets or in the woods during these harsh winter months.",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"And whereas if Seven Hills could no longer operate its daytime facility, the large number of homeless residents who depend upon this facility for showers and washing hot food warm place to stay during the day, as well as access to a telephone and other job assistance services could not find such comparable services elsewhere. and whereas the facility and services provided by Seven Hills need to be continued and should be temporarily supported by the city taxpayers to prevent our homeless and needy residents from suffering undue hardship and deprivation during these winter months. Now, therefore, it be ordained by the City Council of the City of Fayetteville, Arkansas, Section 1, that the City Council of the City of Fayetteville, Arkansas hereby determines that the facts shown above...  constitute an exceptional situation in which formal competitive bidding is not practical or feasible and therefore weighs formal competitive bidding and approves the attached emergency purchase of services contract with Seven Hills Homeless Center and authorized Authorizes mayor Jordan to sign this contract section 2 that City Council city of Fayetteville-Arkansas hereby approves the attached budget adjustment",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"And on behalf of our entire board of directors, most of whom are here, and our committed and dedicated hardworking staff, quite a few of whom are here, I just want to say thank you very much for all that the city has done for us in the past and for even considering this additional emergency funding. Thank you. I think it's important for you to know that the homeless population of Northwest Arkansas has grown exponentially faster than the population in general, and we do not see an end to the increased need for the kinds of services we are providing, some of which are unique to Seven Hills.",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"We believe that what we provide is essential to the overall system of supports providing care to our neighbors in need while they move toward recovery and self-sufficiency. To cut to the chase, let me say that despite the growing need, our organization has reached the point where we can no longer maintain the full range of services for people who are homeless. We have been working diligently.  to avoid having to cut services and we have made tremendous progress.",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"Closing both these facilities will have serious consequences for other organizations in Northwest Arkansas that depend on the Walker Family Residential Community to support a client or family's transition to self-sufficiency. It will also impact other programs that offer some services during the day, as the demand for these services will increase greatly. As a lifelong citizen of Northwest Arkansas, I absolutely believe that all of us must work together to raise awareness of the issue of homelessness in this area and do something about it.",homelessness
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,yes yes yes  ordinance to waive competitive bidding to approve an emergency two-month purchase of services contract with Seven Hills Homeless Center with possible extensions of up to four additional months and to approve a budget adjustment motion to suspend the rules and move to the third and final reading Sarah second,homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,yes yes yes yes an ordinance to waive competitive bidding to approve an emergency two-month purchase of services contract with Seven Hills Homeless Center with possible extensions of up to four additional months and to approve a budget adjustment,homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,I'm sorry. I'm emotional 792 South Seven Hills Court  I was homeless for three years. I gave up.,homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"Who else would like to address us? If you all want to speak to us, would you all start to key up at the mic?  Mayor and Council, my name is David King. I am homeless.",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"My name is Sherman Terry. I came to Fayetteville, Arkansas and I was homeless, had no place to go. Seven Hills helped me get an ID, they helped me get an apartment, showers, everything.",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"I think I know the answer, but this may be a question for Ms. Carver. I don't know. Is there a homeless center?",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"so I will be voting in support okay mark I want to also express my appreciation for the services that they offer and the the admiration I have for the challenges that are faced by this board as Matthew said there are some people that have a perception that  there there's a struggle a continual struggle with this board and my comment is there is a continual need for this service and so again let's all unite and  and let's step up to the plate and let's make certain that the services that are provided by seven hills are available and continued without disruption so uh out of deep respect and admiration and realizing the challenges that this organization has faced for years and will continue to face as we see this uh homeless population and people who need these services increase  I'm very happy to support this and I do hope as Justin and Matthew and Sarah said this is a call out for the community to step up to the plate also you certainly seem to have the support of the City Council that reflects the compassion of Fayetteville  now we need to expand that out into the community and you can see by the people here and the letters that I got we do have the support in the community and people are willing to help when they know that there is the need so I'm happy to support this and I look forward to the  the prosperity, if I can say that, for the board so that we can get these services guaranteed in the future without an emergency situation.",homeless
01_31_2017_fayetteville_meeting_minutes.mp3.7ceda46d-4c7b-4300-8a4d-6a53d3545945.Transcript.txt,01_31_2017,"And we believe in one another and taking care of one another and being sure that everybody feels like a partner in this city. No matter if they're homeless or the color of their skin, the religious belief or who they love, we are all one people in this city and we support one another and we're going to support Seven Hills and we're going to take care of the homeless situation in this city.  and with that sondra would you please call the rope yes marsh",homeless
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"One of them was that this type of project, a house would cost maybe $10,000 more  and it would sell for $100,000 more. I can tell you with all the people that are behind me, if that were the case, they would be doing so many of these you cannot imagine. But even if that were true, even if that were true, I tell you that you have abandoned affordable housing in this city.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"And it doesn't matter whether affordable housing is on the west side of Fayetteville or whether it's in these downtown areas. We don't have the right.  to tell people that they have to give up those property rights, which may, in fact, increase the cost of building that home so they can't build there. We say $10,000 like it's nothing, and yet we sit down with people every day and we realize that families cannot afford to take that next step because of $10,000 or less.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"If he could build them for $180,000 and make a profit, he would do it. They would sell like wildfire, but they're not. So this ordinance effectively removes affordable housing for the working people.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"At the first meeting, Chamber of Commerce...  stepped in and said, this will affect affordable housing. The firemen that were here tonight, the police, the EMTs, the nurses, we're going to price them out of living in Fayetteville. And I think that's a crime.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"I spoke last time in relation to how this affects the banks and what the process was, but I wanted to read a statement prepared by the Arkansas Bankers Association. The Arkansas Bankers Association opposes the City of Fayetteville's proposed driveway and garage ordinance. Arkansas banks recognize the housing affordability challenges facing the country and how important it is that Arkansans have affordable housing options.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"Nearly one-third of American households devote more than 30% of their income to housing. According to Bill...  SB 170 Act 446 was passed by the General Assembly in the spirit of ensuring persons from all economic segments can own a home. Experts like the Federal Reserve say affordable housing shortages are due in part to zoning and other restrictions, and the Arkansas Bankers Association opposes any ordinance adding additional prohibitions that may result in raised housing costs.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"Right on, Ron. Good point. The vision of the proponents, I don't really know what the vision or the purpose of the vision or the purpose of the ordinance was for to begin with. Whether it's affordable housing, whether it's putting eight houses on an acre, whether it was trying to minimize the footprint, a concrete footprint, whether it was to do stuff.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"I really don't know what it was.  that you were trying to do. If it's affordable housing, we have the ability to do that already. And there's zoning ordinances that you can input in these areas that you have identified that would make affordable housing just probably not popular.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"But we've heard here tonight that at least for some, that's true. The unintended consequence of this ordinance, in my opinion and in the opinion of the chamber, deals with workforce. And workforce is shaped by affordable housing.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"In Fayetteville, between now and 2040, we're going to have to have about 25,100 new households, about 2,600 for seniors, about 5,500, 5,600 for students. And when you look at what the benefits are that this community or other communities in Northwest Arkansas offer to builders, offer to those who provide affordable housing, the answer is zero. And when contrasted with the regions we benchmark against, Austin, Texas, Madison, Wisconsin, Durham, North Carolina, we don't have density bonuses.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"We don't have any of those things. And those are things that can help make affordable housing actually truly affordable. When you do look at the programs that are offered by the four large cities, Fayette will by far list the most.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"and we're revising this to make higher quality neighborhoods, safer neighborhoods, neighborhoods with more eyes on the street, and neighborhoods that contribute to a sense of place rather than just being another any town USA. Okay. you know we have a housing crisis and we need to build more people are moving here we have over 50 people a month moving to northwest arkansas and so we're going to have to build closer and when you have when you build closer to one another you have to be more considerate of your neighbors um",housing crisis
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"We have to be more efficient. And if you really wanna attack affordability, we need to be raising wages. And I hope that our president of the chamber will work harder to bring more high wage jobs into this community because we have a wage crisis in addition to our housing crisis.",housing crisis
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"And so I'm really hoping that  the builders can come to us and say, hey, these are things that we could do that would give those protections without costing as much. I've mentioned I would love to see more PZDs, so tell me what you're going to do. But I have to support protections because I also feel like I have to vote for up zones because we have such a housing crisis.",housing crisis
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"and i hope where there is a division that there can be some sort of bridging of a better process in the future for this sort of thing does not happen i think i think another big issue that was brought up i tell you a concern of mine now is that when we talk about affordable housing  I look at a city that has 2.6% unemployment and a 19% poverty rate. Yes, Sarah, you're right.",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"so i get it on affordable housing in fact it was such a good house i still live in that house today on the south end of town and the 1200 square foot house  I have one drive. It goes to a carport. Now, was there fancier houses I could have bought back then?",affordable housing
11_05_2019_fayetteville_meeting_minutes_compressed.mp3.d5b13d42-5ab4-48ca-97af-f0fa570cd981.Transcript.txt,11_05_2019,"No, because I couldn't afford it. I had to buy what I could afford. And that's why affordable housing is so important.",affordable housing
