filename,date,paragraph,matched_words
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"I was also working at the time which made things more complicated . Do you know how hard it is to find a shower when you're homeless or to even use a bathroom when places won't let you, how to stay warm without having your car running all night or even worse, being lonely in a tent? If I hadn't had a job, where would I get food?",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"I have been delivering food and supplies to these people for almost three years now. And I've heard their side of things for this long. I've seen people get jobs, move into apartments and at the beginning of their unfortunate homeless journey and many of these homeless people do have jobs.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"Many of us are feeling this way, people that have homes. We have come together 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2513 to make sure these people are having their very basic needs taken care of for them because places that are suppose d to be doing this are not allowed to just due to the fact of facing the backlash from those above them. Shelters are not allowed to help the homeless because heaven forbid you give a homeless person a tent since they have no other options left.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"People in the homeless community have told me themselves that this would be a big improvement and it would give them a chance to feel like more than just dogs that it would give them a place to have a little bit of their 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2514 dignity back. The people that took away these things from them can keep their pat on the backs and their smug comment s. I have watched good people in the past two weeks regardless of religion , political views and economic backgrounds come together .",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,My name is Aaron Lee. I'm a citizen of Scranton . Currently at this present time I am homeless .,homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"And it's kind of hard for us to voice our opinions or to go out to meeting s or to ask for help without the proper resources that we are requesting for. Some of these things is just needed for us to actually move on so that we are not stereotyped so that we all could come together as a city and be able to work things out. Us homeless people, many of us have diplomas , have skills, have worked, have lost jobs under a nature that was not asked for us to.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"And by everyone being equal, it will cause less stress, less depression , just by less everything . Some of these homeless people 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2517 and me and others that's in this room that may be homeless would like a job, would like to be part of the development , would like to donate funds to help onto our own brothers and sisters . I really think that we should really just all come together and make sure that the homeless people are cared for as those, Jennifer , Patrick , CIC, and all the other organization s, United Neighborhood .",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"The funding, we can't really focus too much on funding if we can't focus on that. We have the homeless that's capable of doing these jobs. One thing, I'm employed .",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"Yes, that came from United Neighborhood . And I did the next steps myself to go over here to Scranton Housing Section Eight and fill out that paperwork . And I would like for all the homeless people to be able to do that and have a chance to fill out those paperwork s and be able to be moved up on a list.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,Last week I talked about the garbage down by Redner's? It was left from I guess the homeless were chased out of there. Was DPW informed about that?,homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"And one of the things is the homeless population . You know, as I sat there and listened to the presentations that were made, my church works with the homeless people. We work with the Keystone Missions and we do meals there.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,And we do what we call our sleeping bag project . And we make sleeping bags for the homeless . We do it on the first Monday of every month.,homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,For this young lady to stand up here with a board with the numbers of homeless -- I guess that's what it was. I couldn't read it all. But do we have a coordinator that's a city representative and paid by the city that oversee s and meets with all the different agencies in the city so that we know what's going on with the homeless population ?,homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"I don't know. I just know what my church does for the homeless . And I think, you know, I read the budget.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,Maybe I should look in the budget and 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2526 see if there's a line item in there for a homeless coordinator that could coordinate with all the cities and the churches in the City of Scranton . What I came to talk about -- that took up two minutes of my time. But what I came to talk about tonight was Earth Day.,homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"We can't cave into their demands anymore. Enough 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2532 is enough of them. And one thing about the homeless , Norma knows that Roseanne and me been since the 90s try to help Jason in our own little way.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,Continuing from last week on my odyssey of homelessness in Scranton . Last night I was walking around in front of the City Market. And there's all of these cars.,homelessness
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"And one of the homeless shelters , a specialized homeless shelter on Adams Avenue -- there's two of them. They call them halfway houses. People that get out of jail",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"and they put them in there. At some point in time somebody made laws, you know, like, we're caregivers -- probably was Josh Shapiro , I guess, because his picture is on there. But all of these homeless shelter s they're really just 5013Cs like everything else 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2543 like Scranton Housing Authority .",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"I also saw the same night, you know, a guy being led into St. Anthony's shelter , which is on Olive Street. And it gets very confusing because it's in the same building as the St. James Manor. And it's the same building and in the back of that same building is another homeless shelter for people that -- halfway got out of jail.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"They don't even present the real lease in their legal papers. There's no reason that I should have been taken to court in the first place. In fact, it was illegal because HUD SHA's main duty as a federal housing authority is to stop homelessness and provide safe housing for the elderly and disabled .",homelessness
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"CIC, you know, all of the things that they set up to take care of the homelessness , I mean, I go down there. It's the same people out of the halfway house. And they come there and all of these charities , you know, good people.",homelessness
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"After Mayor Connors we got Mr. Doherty . And one of the incidents we had a homeless advocate here talking about how they showed up along, the trail to be -- the river trail and tossed everybody 's belongings into the river along with the current police chief. So, you know, we have a long history here of not treating people right and certainly wallets and papers should never be thrown away.",homeless
04_02_2024_scranton_meeting_minutes.txt,04_02_2024,"[10] - 12:10, 14:13, 17:17, 32:23, 39:7, 46:17, 47:11, 51:2, 56:14, 68:24 homeless [30] - 11:18, 11:19, 11:21, 12:5, 12:22, 12:23, 13:7, 13:8, 13:21, 15:6, 16:14, 16:25, 17:2, 17:8, 17:13, 19:6, 20:13, 24:13, 24:16, 24:20, 25:15, 25:21, 25:23, 26:2, 32:2, 42:15, 42:16, 42:24, 43:9, 46:9 homelessness [3] - 42:12, 44:20, 45:12 homeowner [3] - 20:11, 37:14, 51:25 homes [1] - 12:25 honor [1] - 41:13 hookup [1] - 6:2 hope",homeless; homelessness
08_07_2019_scranton_meeting_minutes.txt,08_07_2019,"I understood what challenges were facing downtown Scranton at that time, parking , a lot of the blight issues that are not -- now being solved. Quite frankly , I think there is a homeless issue in downtown Scranton that I happen to see every day because I have a large window facing my office; the mercantile tax, the trying to get and retain good employees in the City. I saw firsthand the challenges that we faced.",homeless
11_22_2022_scranton_meeting_minutes.txt,11_22_2022,"And if I'm evicted and homeless , I'm finished . I just turned 70 years old. And I have been living in Scranton Housing Authority since 2009.",homeless
06_18_2024_scranton_meeting_minutes.txt,06_18_2024,"One is what we're doing to ensure our city employees are kept safe, especially those on DPW workers , maintenance , Parks and Rec, that their outdoor activities are tempered in such a way that they're not going to be victims of heat stroke, number one. There is nothing so essential that we have to make employees sick. Number two is, what about our homeless community ?",homeless
06_18_2024_scranton_meeting_minutes.txt,06_18_2024,"Do we have the equivalent of a code red for people who are looking at these temperatures ? I mean, they are bad and with the humidity and with the heat. So what are we doing for the homeless ?",homeless
06_18_2024_scranton_meeting_minutes.txt,06_18_2024,"That was from the smoke from Canada last year. Homeless , we don't want them, not willing to fix the issue. Let's look at the Controller 's report on the books tonight in our effort for humanity .",homeless
06_18_2024_scranton_meeting_minutes.txt,06_18_2024,"Hunger initiative , allocated $10,000, spent nothing ; homeless outreach, allocated $10,000, spent nothing ; youth engagement , allocated $20,000, spent nothing ; beautiful blocks, allocated $40,000, spent nothing ; veterans organizational , allocated $85,000, spent nothing : It all looks good on the budget to have these humanitarian issues as well as at the end of the year it can be line itemed over to covering overtime or maybe a new outside contractor . Thank you. MR. SMURL: Thank you.",homeless
06_18_2024_scranton_meeting_minutes.txt,06_18_2024,"[1] - 18:1 holding [1] - 54:13 holds [1] - 45:21 holiday [1] - 38:14 home [3] - 44:22, 54:5, 57:22 homeless [4] - 7:18, 7:24, 19:8, 19:13 homes [1] - 30:20 Honor [1] - 25:5 hope [3] - 5:16, 35:24, 49:25 hopefully [6] - 7:3, 37:10, 39:16, 49:10, 50:7, 52:4 hoping [5] - 5:2, 11:16, 11:18, 39:14, 43:3 hospital [1] - 50:17 host",homeless
07_23_2024_scranton_meeting_minutes.txt,07_23_2024,But I hope to have some conversations on our fire billing process . I got another bill from an individual who got a reply from his insurance company about why they're not going to cover the bill that was sent out by the city for a fire that had occurred . So I think it's something that we do need as a Council to address and the other issue is homelessness .,homelessness
07_23_2024_scranton_meeting_minutes.txt,07_23_2024,Some -- the Supreme Court issued their -- where they stand on homelessness with municipalities . Wilkes-Barre has stated what their plan is going to be at least a start of their plan. I did notice that the Mayor said that the City of Scranton -- from what I gathered from the article isn't going to be doing anything at this point as far as I could see.,homelessness
07_23_2024_scranton_meeting_minutes.txt,07_23_2024,"So I would like Council to start to discuss what we're going to do in terms of our municipality and homelessness . Any other comments I'll reserve for on the question . And that's all, Mr. Smurl.",homelessness
01_09_2024_scranton_meeting_minutes.txt,01_09_2024,"There's no record of the thousands of people that were made homeless by this Court in an improper prosecu torial setup by the district attorney and the magistrate judge. There is just no record. I mean, there's a record of the complaint and the judgment .",homeless
01_09_2024_scranton_meeting_minutes.txt,01_09_2024,"It's up in Olyphant but therein again, I pointed out last week that county gave them a tax abatement so somebody from Scranton theoretically would have to replace that money that they wouldn't have received from a 20 million dollars building . And some other food for thought , in Los Angeles , which you see their homeless problem constantly on the news, 42 percent business occupancy . This is what some of our Chamber of Commerce s and whomever decide to build all of these properties and they turn a handsome profit at it and they disappear and 11 years later you have a 20 million dollar office building .",homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,"It disappeared . But no one is talking about that. They're talking about law enforcement and, you know, a lot of talk about law enforcement and getting rid of the homeless with law enforcement .",homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,"But this is the key thing because the powers that be run all of these non-profits . They own the courts through outside influences putting people in office as attorney generals , as district attorney s, and these are the people that are running Scranton Housing Authority . They get 153 million dollars and all of a sudden I'm homeless after 14 and a half 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2522 years.",homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,I also asked for an update on homeless encampments that are being -- if they're being addressed by the city and if the homeless task force committee may advise if there's been any notable increase in the number of homeless since other municipalities outside the City of Scranton have been taking action. And I got a one word answer. That one word answer was no.,homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,"Mr. Voldenberg , can we ask if the answer no is from -- is -- if there is a notable increase and if that's the case, can we also make sure that at the next homeless task force meeting it be brought up if there is an influx in the number of homeless coming into the city with other municipalities taking 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2533 action on it? MR. VOLDENBERG : I'll get clarification and ask those questions .",homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,"Getting back to the homeless task force, can we ask who runs the actual task force? Is it someone from OECD? It seems like a lot of OECD is involved with that, but who is running the actual task force.",homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2547 And my understanding is there is a squatter or squatters living there with drug-related behavior . There's dogs that are living with them.,squatter
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,"[1] - 64:19 home [3] - 14:18, 15:4, 23:21 homeless [8] - 21:16, 21:25, 32:12, 32:14, 32:16, 32:22, 32:24, 34:9 homes [3] - 38:3, 38:4 honor [3] - 12:14, 14:15, 14:24 hope [6] - 5:20, 20:10, 20:14, 25:5, 27:19, 50:24 hopefully [2] - 10:6, 38:20 hoping [3] - 8:23, 8:25, 37:18 Hopkins",homeless
09_10_2024_scranton_meeting_minutes.txt,09_10_2024,"[2] - 33:6, 33:10 squatter [1] - 47:2 squatters [1] - 47:2 stabbed [1] - 24:21 stabilization [1] - 33:19 stadium [1] - 15:12 Stadium [1] - 14:22 staffing [1] - 10:11 standing [2] - 3:3, 12:23 start [1] - 36:20 started [3] - 43:7, 43:8, 54:10 starts [1] - 15:14 STATE [2] - 72:23, 74:5 state [3] - 11:4, 23:12, 49:23 states [1] - 66:25 stations [1] - 22:16 statues",squatter
10_03_2023_scranton_meeting_minutes.txt,10_03_2023,"Flood victims deserve a break from government . Editor, my parents ' North Scranton home was condemned in November , 1963 due to a mine subsidence . Homeless for the next seven months we experienced extreme financial hardship .",homeless
10_03_2023_scranton_meeting_minutes.txt,10_03_2023,"When 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2524 we stay tuned and we're waiting , do we know what the vetting process is yet for Weston Field for the homeless hotel? Do we have an answer on the vetting process yet? Well, the Mayor is here tonight .",homeless
10_03_2023_scranton_meeting_minutes.txt,10_03_2023,"If a young girl was raped or a woman was raped, do we know who those people are -- who those homeless people are? Do you know who's in our town? Neither do I. Terrible , terrible representation .",homeless
07_27_2017_scranton_meeting_minutes.txt,07_27_2017,"Mostcitizens whoappear heretoaddress you areconcerned aboutfinancial matters .I'm notsaying thatthoseconcerns are unimportant ,butIcomebefore youtodetail theelderabusethatcontinues togoonin thiscitywithyourassention .I'mtalking aboutexploitation ,control ,andfinancial rapeoftheelderly . In2012whenClover Management testified inpublic hearings before this bodytheyfraudulently toldcouncil that theysought abuilding andoperating permit andaten-yeartaxabatement forasenior apartment complex thatwouldoffer ""affordable housing ""tothose55andoverof between seventoeighthundred amonth.",affordable housing
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,"The first one was on the article that appeared in the Sunday paper on the homelessness . And, you know, very seldom I read an article from beginning to end. But that was one that I read from beginning to end.",homelessness
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,"Somebody is answering my questions , my concerns . So I'm not the only one in the City of Scranton who is concerned about our population , our homeless population . One of the things that they said 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2513 that is so true and I'm sure it's true is that they don't have a legitimate way to count and see just how many homeless people that we do have in the City of Scranton .",homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,"I also know someone that I've been helping during the summer to collect clothing and underwear and things for the homeless in Kentucky . And what she does is, she's a young lady. And she fills her truck with things that she's collect ed and takes it down to Kentucky where a friend of hers has a mobile shower.",homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,And they give showers to the homeless people. And lo and behold today I was watching the news. And there is another person in Ohio who is doing the same thing.,homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,They take these old buses and they get them converted into showers that the homeless can take a shower and feel that they are better -- a part 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2514 of the community . So I'm hoping that someone out there has that ability and has that kind of knowledge and that I could always volunteer to help clean up or help wash the towels afterward s of these homeless that take these showers. So that's just something that's dear to my heart is the homeless population .,homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,MR. KING: I believe they purchase -- they do purchase vouchers and hand them out to the homeless so that they could do that. MR. ALBERIGI :,homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,It's on Cedar Avenue close enough to Center City for on routes and all that. Somehow I think that would be a really nice place to consider for a homeless shelter . It has separate rooms.,homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,But it's a derelict building that has quite a lot of what's necessary to work as a homeless shelter . It's just rotting away a short walk from Center City. It's just sad that it's in the condition that it's in considering it is a nice 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2531 old building .,homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,But I think that a bathhouse would be a relatively productive thing to put in certain parts of the city. I don't know how that would be done. But it does give -- makes it a little more human for the homeless .,homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,"And, you know, we have a homeless problem and a housing problem . And from what I see of the use of the 600 Wyoming Street building , it's hard to get a handle on who exactly is doing what and under what name of agency. So I'm wondering if you -- you seem pretty positive this is not a sanctuary city.",homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,"But there's all of these different agencies . And most of them are 501C3s and just to try to start to figure something out, I mean, we're talking about showers and all kinds of different things to deal with the homeless . And we have all of these charities , 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2540 you know, that seem to be the official point of focus on the homeless .",homeless
06_04_2024_scranton_meeting_minutes.txt,06_04_2024,"And a few weeks ago I gave you copies of my certificate of homelessness which I, you know, that I have to get. And so these -- so the people doing that -- I'm still not sure who's doing that. The three pieces of paper that I gave you, one was Keystone , one was CIC, and the other was Catholic Services .",homelessness
09_13_2022_scranton_meeting_minutes.txt,09_13_2022,"The money that they raised for this, they do a lot of great things. So in the year since their last October fest, we've hosted the following free events: A kids Halloween party, tree lighting and Christmas party, breakfast with the bunny. And they also in addition to that make multiple donations over the years with money raised to St. Francis soup kitchen , and Our Father's House, Kinship Kitchen , Mary Mother of God Parish, Neil Armstrong .",soup kitchen
01_28_2019_scranton_meeting_minutes.txt,01_28_2019,"A Code Blue Alert issued when the forecasted temperature in Lackawanna County, including windchills, is expected to reach 25 degrees Farenheit or lower. The goal of this notification is to make people aware of the extremely cold conditions , provide information related to 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 257 health and wellness and cold weather publications of emergency shelters that are operated by various social security . During a Cold Blue Alert, homeless individuals can access an emergency shelter at the following locations : St. Anthony 's Haven, 409 Olive Street.",homeless
12_05_2023_scranton_meeting_minutes.txt,12_05_2023,It makes people feel good. But it doesn't change the reality that America is rapidly becoming a third world country . All the cities are ringed by homeless people.1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 251538 We're being overrun by migrant s from other countries who walked across our border.,homeless
12_05_2023_scranton_meeting_minutes.txt,12_05_2023,We heard that from the county that they need more money because they don't have enough buffer that's recommended for the government to actually have. It's kind of amazing when the city needs more breathing room when the citizens are fighting for their last breath. The city needs more breathing room to operate as people are 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 251546 trying to hold onto their last dollar to feed themselves to pay the bills and to keep themselves in the home from not being homeless on railroad tracks because we know how much homeless is approved of.,homeless
02_14_2023_scranton_meeting_minutes.txt,02_14_2023,I'm a citizen here. I went through a lot and it took Scranton to get me through what I've been through and to see us squander funds that have been coming from the federal government and even they can't even cooperate and us locally we're not supporting our citizens even our children and there is multiple amounts of homeless people up here. I go to the soup kitchen every day for the past two months.,homeless; soup kitchen
06_23_2016_scranton_meeting_minutes.txt,06_23_2016,"Ihadafriend witha broken pipeupinhisbathroom ,hewoundup homeless because hishosewascondemned .A broken pipeinthebathroom ,givemea break,youknow,anditjustwentonandon. KOZ's,thegrants,theyjustgetsucked up bypeople withtentimesmoremoneythan whatthegrants aresupposed tobewritten forsoinretrospect I'mgladMr. Doherty is downtheroadandprobably thebestthing thatthelastcouncil everdidwastoget ridofhim.",homeless
02_27_2024_scranton_meeting_minutes.txt,02_27_2024,"Coming up -- I think the rest of the Council got it. I was in some discussion with Mr. Voldenberg , some representatives of the railroad and we had some conversation about homeless encampment s along the railroad and on private property .1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2577 The DPW and Scranton Police Department were brought into that conversation as well as the Mayor.",homeless
07_09_2024_scranton_meeting_minutes.txt,07_09_2024,"It's been caught collect ing recyclables in dumpsters in parks and at the University of Scranton on paid city time for personal profit who is now the judge of who gets free money. Is there going to be an audit and a showing of who receive s these free cards? Free food gift cards should have been handed out to a food shelter or for the homeless , the people who actually need them.",homeless
07_09_2024_scranton_meeting_minutes.txt,07_09_2024,"It's just kind of silly. Now, on our national level, homelessness is now illegal thanks to the Supreme Court. So they could put you in jail.",homelessness
07_09_2024_scranton_meeting_minutes.txt,07_09_2024,"[1] - 14:8 HOME [3] - 60:19, 60:20 home [1] - 7:23 homeless [1] - 31:16 homelessness [1] - 38:19 homeowner [1] - 12:7 homeowners [3] - 9:19, 11:7, 11:10 homes",homeless; homelessness
02_07_2023_scranton_meeting_minutes.txt,02_07_2023,and I appreciate that. I have a heart for the homeless . And I'm a pastor.,homeless
02_07_2023_scranton_meeting_minutes.txt,02_07_2023,Usually I would do the events on Sweeney Beech. We bring the homeless down. We feed them for an hour.,homeless
02_07_2023_scranton_meeting_minutes.txt,02_07_2023,"I've seen it all, like certain people being removed out of there. And I'm down there every day. And all the brook shoremen and all the residents there, like, I know them all, you know, and I love them because I was dropped off to be homeless four years ago.",homeless
02_07_2023_scranton_meeting_minutes.txt,02_07_2023,I have a 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2530 passion for it and every single day of my life I just love to help. I don't just help homeless people. I help everybody all day nonstop .,homeless
02_07_2023_scranton_meeting_minutes.txt,02_07_2023,"I pretty much said everything . I do have -- one thing I missed was I have a relationship s with probably 95 percent of the homeless in this city from getting them phones to getting them jobs at Wal-Mart. We have deals with both Wal-marts, the Targets .",homeless
01_23_2024_scranton_meeting_minutes.txt,01_23_2024,I did a Notice For Removal that I got in yesterday and the judge goes ahead with the trial anyway and decides she said she was going to evict me a long time ago. But so I need federal help. If there is anybody out there who knows a good federal lawyer who could help me because the federal law library everywhere is closed in Lackawanna County and everywhere and I'm going to be homeless .,homeless
03_04_2019_scranton_meeting_minutes.txt,03_04_2019,"It starts 7 a.m. on Monday, which we are in the midst of right now, and it's going to end 9 a.m. on Friday, March 8, so it's a quite lengthy one. A Code Blue alert is issued with forecasted temperatures in Lackawanna County expected to reach 20 degrees Farenheit or lower. The goal of 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2510 this notification is to make people aware of the extremely cold conditions and provide information related to health and wellness in cold weather and publicize locations of the emergency homeless shelters .",homeless
03_04_2019_scranton_meeting_minutes.txt,03_04_2019,"During Code Blue alert homeless individuals can assess an emergency shelter at the following locations : St. Anthony 's Haven, 409 Olive Street, Scranton . The hours there are 7:30 p.m. to 8 a.m. And the Community Intervention Center, 445 North Sixth Avenue, Scranton .",homeless
03_04_2019_scranton_meeting_minutes.txt,03_04_2019,"MR. EVANS: Just a couple of brief comments . First of all, I'd like to thank D.A. Powell and Chief Graziano for coming in tonight to talk about three important topics, homelessness , decriminalization of marijuana and the opioid crises.",homelessness
03_04_2019_scranton_meeting_minutes.txt,03_04_2019,"The homeless problem is happening all over the country but that does not excuse us from allowing that situation to continue , but I will applaud the residents for showing the passion and caring they have for their neighborhood and that tells us a lot about the citizens of Scranton and how they feel about their homes and their neighborhoods and their blocks so hopefully we will do our very, very best to try to help them solve that problem . Again, as was mentioned earlier , the long-term solution is to move them, rezone the area so it doesn't happen again, but we 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 2524 really have to do right by them now as best we can.",homeless
11_02_2017_scranton_meeting_minutes.txt,11_02_2017,"Number one,residents areapparently being charged extrajusttoliveonthefirst floor,that'snumber one. Keepinmind,a fewyearsagowhenthiscompany fromNew Yorkwasgivenataxabatement thiswas supposed tobesenior affordable housing so theyhavetopayalittle bitextratolive onthefirstfloor. Theyhavetopayan extrafeetolivenexttotheelevator .",affordable housing
