city,article_date,article_source,city_source,keywords_matched,original_count,processed_count,was_shortened,used_sentence_method,segment_count,segment_index,Deidentified_article_title,Deidentified_paragraph_text
buffalo,2022-04-30T00:00:00Z,FD (Fair Disclosure) Wire,The Buffalo News,affordable housing,3,3,False,True,1,0,[ORGANIZATION],"UNIDENTIFIED PARTICIPANT Manufactured housing is still stuck at [TIME] 10 of all new single-family housing starts. And the reason is because of that discriminatory action on the financing, [PERSON] and thats why [ORGANIZATION] created, because now, were having great success now with [PERSON]. Because when they see this, they go, Yes, we need affordable housing, and were fine."
buffalo,2022-04-30T00:00:00Z,FD (Fair Disclosure) Wire,The Buffalo News,homeless,7,3,True,True,1,0,[ORGANIZATION],"Wealth disparity has never been greater. And right outside my hotel window here in [ORGANIZATION] is a homeless encampment, an all-too-familiar sight in American cities. We dont have a free economy."
buffalo,2019-11-08T00:00:00Z,Financial Market Regulatory Wire,The Buffalo News,homelessness,6,3,True,True,1,0,[ORGANIZATION] Secretary [PERSON] at [ORGANIZATION] Lunch,"Because if we just focused on the last tragic act in a veterans life this would be another report that serves as a doorstop for those doors over there. So, I have asked us to take a deep dive into mental health, into addiction and into homelessness. That tragic continuum that leads to so many tragedies."
buffalo,2018-07-05T00:00:00Z,Newstex Blogs,The Buffalo News,homeless,159,3,True,True,1,0,[ORGANIZATION] not enforcing its fair housing law,"In response to a Freedom of Information request, the city provided records for just four complaints, none of them complete. Several cases were abandoned after the person who filed the complaint lost touch with [ORGANIZATION], or, in one instance, became homeless. Findings of discrimination, when they do come, take almost three times longer, on average, than [ORGANIZATION] the law allows."
buffalo,2021-04-24T00:00:00Z,Dissident Voice,WBFO,"homeless, homelessness",136,5,True,True,2,0,Economic Collapse Continues Uninterrupted,"ftn10 [ORGANIZATION] goes further in [ORGANIZATION] and says11 that the post-pandemic economy will include higher prices, worse service, longer [PERSON] in the [ORGANIZATION] is also increasing COVID-driven loss of jobs and employment income will cause the number of homeless workers to increase [LOCATION] through DATE2. Without large-scale, government employment programs the Pandemic Recession is [PERSON] to cause twice as much homelessness as the DATE3 Great Recession. Over [PERSON] the current Pandemic Recession is projected to cause chronic homelessness to increase 49 percent in [ORGANIZATION], 68 percent in [ORGANIZATION] and 86 percent in [LOCATION]. The homeless include the homeless on the streets, shelter residents and couch surfers. emphasis added, DATE5 Perhaps ironically, just Two blocks from FAC0, a growing encampment of the homeless13 grips the economys most powerful person ORG1 Chairman [PERSON]."
buffalo,2021-04-24T00:00:00Z,Dissident Voice,WBFO,"homeless, homelessness",136,3,True,True,2,1,Economic Collapse Continues Uninterrupted,"Relentless disinformation about the economy wont solve any problems or convince people that they are not experiencing what they are experiencing. Growing poverty, hunger, homelessness, unemployment, under-employment, debt, inequality, anxiety, and insecurity are real and painful. They require real solutions put forward by working people, not major owners of capital concerned only with maximizing private profit as fast as possible."
buffalo,2021-04-14T00:00:00Z,Wonkette,WBFO,homeless,49,3,True,True,1,0,Judge [PERSON] PD Shouldn't Have Fired Actual Good Cop PERSON0,"My vindication comes at a [ORGANIZATION] cost, but what has been gained could not be measured, she saidAfter she was fired, [ORGANIZATION] worked odd jobs, mostly recently as a truck driver. Shes even lived out of her car, which means she was homeless. The moral arc might bend toward justice but too many lives are broken along the [STREET]."
buffalo,2020-12-10T00:00:00Z,VentureBeat,WGRZ,homeless,27,3,True,True,1,0,[ORGANIZATION] votes to prohibit businesses from using facial recognition without public notice,"Businesses found selling data will face fines of 5,000. In this aspect, the bill falls short of [ORGANIZATION], [ORGANIZATION] recently-passed ordinance regarding biometric data collection, which bans all private use of biometric data in places of public accommodation, including stores, banks, restaurants, public transit stations, homeless shelters, doctors offices, rental properties, retirement homes, and a variety of other types of businesses excepting workplaces_. Its scheduled to take effect starting [ORGANIZATION]."
buffalo,2015-10-20T00:00:00Z,Business Wire,WGRZ,homeless,1,1,False,True,1,0,[ORGANIZATION] in Make A Difference Day to [ORGANIZATION],"[ORGANIZATION] in [ORGANIZATION], [PERSON] will help [ORGANIZATION] Recreation Development Inc. by making meals and assembling items, such as blankets and hats, for the local homeless community"
buffalo,2015-11-20T00:00:00Z,Dayton Daily News (Ohio),WGRZ,homeless,1,1,False,True,1,0,STATE-BY-STATE,"DISTRICT OF [ORGANIZATION] Deputy Mayor [PERSON] said the city will soon clear a grassy stretch near FAC0 where homeless people have erected dozens of tents since [ORGANIZATION], [ORGANIZATION] reported."
buffalo,2015-11-20T00:00:00Z,USA Today,WGRZ,homeless,1,1,False,True,1,0,STATE-BY-STATE News from across the [ORGANIZATION],"[ORGANIZATION] Deputy Mayor [PERSON] said the city will soon clear a grassy stretch near FAC0 where homeless people have erected dozens of tents since [ORGANIZATION], [ORGANIZATION] reported."
buffalo,2022-01-26T00:00:00Z,Newstex Blogs,WGRZ,affordable housing,58,13,True,True,3,0,How a stadium can benefit the community,"CBAs across the country The first CBAs were driven by labor unions, according to [ORGANIZATION], who became involved with the movement as a labor organizer in [ORGANIZATION]. In [ORGANIZATION], he said, CBAs have expanded to address broader community needs, such as affordable housing, education and health equity. This is not just, you know, labor unions thinking about how theyre going to get more jobs, he said. Its also engaging the community in a very real [STREET] to address important community needs. The [ORGANIZATION] CBA included benchmarks for local hiring and contracting, engaging minority- and women-owned businesses, and paying a living wage to workers during and after construction  the baseline considerations typical of most CBAs. Follow us on Facebook15, Twitter16 and YouTube17 On top of that, the [ORGANIZATION] - who began play as [ORGANIZATION] between [LOCATION] - committed 100 million to address some of [ORGANIZATION] most pressing needs, including 75 million to start a revolving loan fund to support affordable housing projects. 12.25 million for college scholarships, tutoring, counseling and other educational programs. 6 million to improve the citys [INSTITUTION] and build a new [INSTITUTION]. 3 million in rental and legal assistance for people struggling to avoid eviction. 2.5 million to aid first-time homebuyers. Three-quarters of that money will seed a revolving loan fund for affordable housing projects. The rest will pay for educational programs and college scholarships, build a new library and [INSTITUTION], and provide assistance for renters facing eviction and aid to first-time homebuyers, among other initiatives."
buffalo,2022-01-26T00:00:00Z,Newstex Blogs,WGRZ,affordable housing,58,3,True,True,3,1,How a stadium can benefit the community,"They committed to a first source hiring program, ensuring job opportunities would be offered to local, low-income communities, including those displaced by the project. The agreement also included an affordable housing component, as well as commitments to using local contractors and leasing commercial space to local businesses. Further, the developers agreed to fund a study of the surrounding communitys parks and recreation facilities and commit 1 million to improving them."
buffalo,2022-01-26T00:00:00Z,Newstex Blogs,WGRZ,affordable housing,58,3,True,True,3,2,How a stadium can benefit the community,"The teams owner avoided a legally binding [ORGANIZATION] but agreed to invest more than 40 million in parks, a job center, housing and social programs. In [ORGANIZATION], [ORGANIZATION] officials agreed to pay for a 275 million stadium for the citys new [ORGANIZATION] team with a [ORGANIZATION] that provides for affordable housing and a childcare facility on the development site, as well as retail spaces for local artisans and small businesses at a reduced rental rate. All those projects involved public subsidies."
buffalo,2021-01-19T00:00:00Z,Gates of Vienna,WGRZ,homeless,290,5,True,True,1,0,Gates of [ORGANIZATION],"[ORGANIZATION] comments to employees were leaked to the right-wing activist group [ORGANIZATION], and a ORG1 spokesperson confirmed the video is authentic. [PERSON], we are going to conspiracy theories we are going to be permanently suspending those accounts, [PERSON] says in the clip.155 ORG2 Goes on Lockdown After Fire Breaks Out in [ORGANIZATION] Camp156 FAC0 went on lockdown [ORGANIZATION] [TIME] as a fire broke out in a nearby homeless camp. ORG3 spokeswoman [PERSON] told ORG4 [ORGANIZATION] that the capitol went on lockdown as a result of a fire in a homeless camp. The fire has been put out and there are no injuries, [ORGANIZATION] DATE1 Inauguration Riots158 GPE0, [PERSON] film crew releases dramatic, never before seen footage of the DATE1 Inauguration riots."
buffalo,2018-08-01T00:00:00Z,Newstex Blogs,WGRZ,affordable housing,17,2,True,True,1,0,[ORGANIZATION] considers action on fair housing law,"If we find out something is not being enforced or something is not staffed, it still becomes our responsibility to go back and fix the problem, said [ORGANIZATION] President [PERSON], adding that the law is increasingly important as rising rents squeeze the citys supply of affordable housing. By the time this [ORGANIZATION] reconvenes in [ORGANIZATION], we will have looked into it thoroughly, [PERSON] said."
buffalo,2019-05-01T00:00:00Z,Newstex Blogs,WGRZ,affordable housing,56,3,True,True,1,0,[ORGANIZATION] lags on addressing lead poisoning,"The [ORGANIZATION] has initiated nothing on its own. Everybody needs to be tested, every house needs to be tested, and remediated, and that has to happen, as soon as humanly possible, said [ORGANIZATION], co-director of organizing at [ORGANIZATION], which is active on [ORGANIZATION] promoting affordable housing and social justice. Why the delay on the citys part?"
buffalo,2022-09-12T00:00:00Z,Real Estate Monitor Worldwide,WIVB,affordable housing,1,1,False,True,1,0,[ORGANIZATION] beginning to spend $331 million from [ORGANIZATION],"Some of the programs are meant to expand job readiness programs, forgive overdue water bills, launch a public health initiative and provide affordable housing."
buffalo,2022-09-12T00:00:00Z,Real Estate Monitor Worldwide,WIVB,affordable housing,2,2,False,True,1,0,[ORGANIZATION] beginning to spend $331 million from [ORGANIZATION],[ORGANIZATION]. An agreement between the city and [ORGANIZATION] is in negotiations and is planned to be submitted at [ORGANIZATION] meeting.
buffalo,2022-09-12T00:00:00Z,Real Estate Monitor Worldwide,WIVB,affordable housing,2,2,False,True,1,0,[ORGANIZATION] beginning to spend $331 million from [ORGANIZATION],"The agency will administer 16.3 million in [ORGANIZATION] funds to seed an affordable housing trust that would leverage the citys 12 million HOME funds and other private sources for the construction of new, affordable permanent housing for low and moderate income families and persons with disabilities, and improvements to existing housing as well as transitional housing units for displaced residents and their families. Up to 2 million will be available to help renters, including residents of ORG1 facilities who have been affected by the pandemic and struggle with rent payments."
buffalo,2022-12-27T00:00:00Z,The Deseret News,WIVB,homeless,2,2,False,True,1,0,[ORGANIZATION] snow storm: How many people died in [LOCATION] [DATE] weather?,"Per [ORGANIZATION], [ORGANIZATION]-related deaths were reported practically nationwide, including at least eight killed in crashes in [ORGANIZATION], [PERSON] and [ORGANIZATION]. A woman fell through [LOCATION], and there was a fatal fire at a [PERSON] homeless persons camp."
buffalo,2018-06-14T00:00:00Z,Gates of Vienna,WIVB,"homeless, homelessness",186,4,True,True,1,0,Gates of [ORGANIZATION],"Turns out, this disastrous The about-face shows how severely the tax debate polarized [ORGANIZATION], pitting some politicians and city residents against big employers like [ORGANIZATION], [PERSON] ORG2 It also reflects the depth of divisions about how best to deal with growing homelessness in [ORGANIZATION] cities where wealth, spurred by technology companies and other fast-growing businesses, has raised the cost of living, pushing more people into poverty and homelessness. Think about the logic of this You want to help the homeless, so you put a tax on the thing that would help homeless people the most  a job. And in the course of doing so, you also add to the cost of creating jobs for everyone else too.66 8 Bulgarians Raped a DATE0 Girl in [PERSON]"
buffalo,2016-09-18T00:00:00Z,Newstex Blogs,WIVB,"homeless, affordable housing",348,3,True,True,2,0,Jihad Report - DATE0,"DATE0 the folks in [ORGANIZATION] able to hold off a program there. [PERSON] couldnt quite manage it and now has homeless refugees90 in GPE2. [PERSON], [PERSON] citizens are working hard to turn back the plan to bring Syrians to their city."
buffalo,2016-09-18T00:00:00Z,Newstex Blogs,WIVB,"homeless, affordable housing",348,3,True,True,2,1,Jihad Report - DATE0,"If your town is gleefully building low income housing, be ready for refugees! [PERSON] has been a long-established refugee site but gee, not enough affordable housing so now some are suggesting bringing in prefabricated housing can you say refugee camp127? From ORG0 [PERSON]128 [PERSON], [PERSON]"
buffalo,2024-05-26T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,2,2,False,True,1,0,[ORGANIZATION] [ORGANIZATION] ORG1 Leader [PERSON] Emerging Legend DATE0,"[ORGANIZATION] has opened [ORGANIZATION], a 451-unit transit-oriented affordable housing community in [LOCATION], [LOCATION] The developer secured a 56.3 million low-rate construction loan originated by ORG2."
buffalo,2024-05-26T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,3,3,False,True,1,0,[ORGANIZATION] [ORGANIZATION] ORG1 Leader [PERSON] Emerging Legend DATE0,"Back in [ORGANIZATION], [ORGANIZATION] pledged to invest more than 2 billion through its ORG1 in creating affordable housing. The firm poured 124.4 million in transit-oriented housing to build 1,060 units in the states of [ORGANIZATION] and [ORGANIZATION]. [ORGANIZATION] also provided 16 million in construction financing for ORG2 - a 293-unit transit-oriented affordable-housing community in GPE2, GPE3"
buffalo,2024-05-08T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,1,1,False,True,1,0,[ORGANIZATION] [ORGANIZATION] Celebrates Groundbreaking on Adventure Africa Phase III: Rhino Habitat at ORG1 DATE0,"[ORGANIZATION] ORG0 mixed-use affordable housing community, FAC0, receives [ORGANIZATION]"
buffalo,2024-05-08T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,1,1,False,True,1,0,[ORGANIZATION] [ORGANIZATION] Celebrates Groundbreaking on Adventure Africa Phase III: Rhino Habitat at ORG1 DATE0,DATE0 GPE0 Designing Affordable Housing in an [ORGANIZATION]
buffalo,2024-05-08T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,2,2,False,True,1,0,[ORGANIZATION] [ORGANIZATION] Celebrates Groundbreaking on Adventure Africa Phase III: Rhino Habitat at ORG1 DATE0,"The affordable housing sector provides much-needed services to its residents, but it has not been known for its cutting-edge design. While a growing number of new construction and redevelopment projects have featured creativity and higher-quality finishes, many affordable developers still equate design with extras that will blow the budget."
buffalo,2019-02-07T00:00:00Z,PR Newswire,WKBW,soup kitchen,17,3,True,True,1,0,[ORGANIZATION] announces Give Light Awards winners,"This award goes to an individual or team who best demonstrated how they meaningfully serve a community on behalf of the company. [ORGANIZATION] raised more than 15,000 for a local soup kitchen and shelter through sales of her [PERSON] to the [ORGANIZATION] cookbook. Honorable mention [PERSON], anchor at [ORGANIZATION] in [ORGANIZATION], [PERSON], for the non-profit program she founded, [PERSON]."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,1,1,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],Project at 950 Broadway Features 28 [ORGANIZATION] and [ORGANIZATION]
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,5,5,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"Governor [ORGANIZATION] announced the ribbon cutting for the ORG0 building in [ORGANIZATION]. The 13.5 million project, by [ORGANIZATION], renovated and converted a 50,000-square-foot, vacant and underutilized building at 950 Broadway into a mixed-use development, featuring 28 affordable housing units and a free ORG2 child education program. The building has been unused for [LOCATION], with portions of the building being vacant for DATE2. The renovated structure brings new life to the former retail store-turned-office building near one of the most visible intersections in [ORGANIZATION]. Governor [PERSON] previously announced [PERSON] was chosen with 10 other transformational projects in FAC0 neighborhood as part of a 10 million Downtown Revitalization Initiative award."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,3,3,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"FAC0 neighborhood, with a relatively dense stock of largely historic commercial buildings, was a [ORGANIZATION] winner in [DATE]. Located in [ORGANIZATION] and one of the citys oldest neighborhoods, the neighborhood is the focus of [ORGANIZATION]s plan for a downtown investment, with a vision of creating special urban places, key park spaces, retail-oriented streets, improved neighborhood connections, bike and pedestrian connections, streetscape improvements, and public realm improvements. Building on this momentum, [ORGANIZATION] aims to encourage more redevelopment of vacant structures, provide better connections between anchors and amenities through greenspace, increase affordable housing opportunities, and enhance the streetscape."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,6,3,True,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"Additionally, the project was awarded a 427,150 grant for the buildout of the daycare facilities through [ORGANIZATION] for the FAC0 neighborhood. [PERSON] provided 2.1 million in construction and permanent financing toward the affordable housing portion of the project through its [ORGANIZATION]. ORG2 provided a 7.8 million construction loan, as well as a 3.2 million ORG3 ORG4-insured permanent loan financed through its partnership with [ORGANIZATION]."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,housing crisis,4,4,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"Governor [PERSON] is committed to addressing [ORGANIZATION] housing crisis and making the state more affordable and more livable for all New Yorkers. As part of [ORGANIZATION], the Governor secured a landmark agreement to increase [ORGANIZATION] housing supply through new tax incentives for [ORGANIZATION] communities, new incentives and relief from certain [ORGANIZATION]-imposed restrictions to create more housing in [ORGANIZATION], a 500 million capital fund to build up to 15,000 new homes on [ORGANIZATION]-owned property, an additional 600 million in funding to support a variety of housing developments statewide, and new protections for renters and homeowners. In addition, as part of the DATE1, the Governor announced a DATE2, 25 billion Housing Plan, to create or preserve 100,000 affordable homes statewide. More than 40,000 homes have been created or preserved to date."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,2,2,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] Secretary of [ORGANIZATION] said, [ORGANIZATION] is all about building on existing community assets to create a walkable, amenity-rich experience for residents to live, work and recreate. FAC0 is a great example of this program at work - what was once a vacant and dilapidated property will now provide much-needed affordable housing, childcare and other quality-of-life amenities."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,3,3,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] Executive [ORGANIZATION] said, The [ORGANIZATION] building in [LOCATION] historic LOC2 neighborhood is experiencing new life after [ORGANIZATION] of disuse, returning to its role as a centerpiece for the area in its new role as a home to [ADDRESS] to help families and individuals access affordable housing that is near to other amenities and close to downtown. I thank [PERSON] for investing in the LOC2 neighborhood, Governor [PERSON] for her focus on expanding affordable housing in our community, as well as my fellow board members at the [ORGANIZATION] Industrial Development Agency for approving a significant adaptive reuse tax incentive package to spur this important development forward."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,3,3,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] President and CEO [ORGANIZATION] said, The [ORGANIZATION] is pleased to partner with [PERSON] on FAC0, a transformational project that is a great example of our successful [ORGANIZATION] program. The adaptive reuse of vacant, underutilized buildings is vital to the redevelopment of areas of our community that have experienced generational disinvestment. On behalf of our ORG2, I congratulate ORG3 on the beautiful revitalization of this historic building, bringing affordable housing and fee day care services to the community."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,6,6,True,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"City of [ORGANIZATION] Mayor [ORGANIZATION] said, I am pleased to see all the new developments coming to the FAC0 area of East [ORGANIZATION] between FAC1 and FAC0. The FAC2 affordable housing complex will add an additional 28 affordable units to this area. My administration is proud to have contributed over 400,000 to this project. DATE0 we opened [PERSON] in this area featuring 42 affordable housing units. The FAC2 affordable housing complex will add to that. I thank Governor [PERSON] for working closely with [ORGANIZATION] to significantly improve this area."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,3,3,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] and [ORGANIZATION] Director [PERSON] said, As a mission driven lender and investor, [ORGANIZATION] is proud to see ORG2 breathe new life into a long-vacant structure in [ORGANIZATION]. The new FAC0 project will help meet the neighborhoods vital need for affordable housing and community-based services and be a catalyst for continued revitalization. My thanks to Governor [PERSON] and her teams at [ORGANIZATION] and [PERSON], to ORG2, and to [ORGANIZATION] and our partners at the [ORGANIZATION] for their dedication and commitment to our shared mission of meeting the unique housing needs of the [ORGANIZATION] community."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,4,4,False,True,1,0,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] Member [PERSON] said, The transformation and adaptive reuse of the FAC0 building at 950 Broadway is a testament to the power of thoughtful renovation and the value of mixed-use structures in revitalizing our communities. By breathing new life into this historic space, we are not only preserving [LOCATION] rich architectural heritage but also creating vital opportunities for affordable housing and early childhood education. We are deeply grateful to Governor [PERSON] and [ORGANIZATION] for their unwavering support and investment, which made this transformative project possible. This collaboration exemplifies how strategic investments in renovation and mixed-use development can [STREET] lasting, positive change in our neighborhoods."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homeless,2,2,False,True,1,0,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History","Grant will fund capacity building for a second emergency family shelter site in [ORGANIZATION]. Projected to open in [ORGANIZATION], the new shelter site will more than double [ORGANIZATION] ability to serve the [PERSON] family homeless population."
