city,article_title,article_date,article_source,city_source,paragraph_text,keywords_matched
buffalo,New York : Governor Hochul Announces Start of Construction on 950 Broadway Development in East Buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,"Fillmore District Council Member Mitch Nowakowski said, This transformative project, led by Cedarland Development LLC, will breathe new life into a long-vacant building and bring affordable housing, educational opportunities, and job prospects to our neighborhood. Its a testament to the positive impact we can achieve through strategic investments, and I look forward to seeing this development flourish in the heart of East Buffalo.",affordable housing
buffalo,Board of Directors of YWCA WNY Announces Retirement of CEO,2023-09-20T00:00:00Z,PR Newswire,WNY,"About YWCA WNY - YWCA WNY is dedicated to eliminating racism, empowering women, and promoting peace, justice, freedom, and dignity for all. Our vision is a thriving community without divide. Founded in 1870, YWCA WNY supports over 3,000 women, children, and families annually  preventing 23,360 days of homelessness for our communitys most vulnerable seniors and ensuring that 244,420 production hours are pumped into the WNY economy. Our programs empower women to attain self-sufficiency, youth to unlock their potential and build a path to success, seniors to secure safe, affordable housing that keeps them connected to the community, and children to grow in healthy, nurturing and enriched environments.","homelessness, affordable housing"
buffalo,"Tompkins Community Bank Names New Market Presidents in Dual Announcement Diane Torcello and Johanna Anderson will assume the roles of market president in the bank's Western New York and Central New York markets, respectively",2023-04-12T00:00:00Z,Business Wire,WNY,"A three-year member of Tompkins CNY board, Anderson is known for her expertise in residential and consumer lending, commercial real estate management and affordable housing development work, as well as her advocacy for financial education. In her more than five years as executive director of INHS, Anderson has actively led the mission to build affordable housing developments, as well as support homeowners and renters with financial and maintenance services. In her prior position, she served as the chief credit officer of Home HeadQuarters, Inc., where she managed the process and production of all lending products and oversaw the development of credit approval processes. She also spent six years as the director of community development for Four Directions Development Corporation, a nonprofit that seeks to improve the social and economic conditions of the Native American tribes through education and investment in affordable housing, tribal business ventures, banking the unbanked and entrepreneurship.",affordable housing
buffalo,GOVERNOR HOCHUL ANNOUNCES START OF CONSTRUCTION ON 950 BROADWAY DEVELOPMENT IN EAST BUFFALO,2023-09-27T00:00:00Z,States News Service,WNY,Project Features 28 Affordable Housing Units and Free Head Start Child Education Program,affordable housing
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,Governor Andrew M. Cuomo today announced more than 11.4 million in state funding for three supportive housing developments in Buffalo and Brooklyn. The projects will create or preserve 80 units of housing for homeless New Yorkers supported by funding from the New York State Office of Temporary and Disability Assistances Homeless Housing and Assistance Program.,homeless
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"From Brooklyn to Buffalo, we are building new affordable and supportive housing to give the most vulnerable New Yorkers a place to call home, Governor Cuomo said. These three projects will help to revitalize the neighborhoods where they are located, offering clean, safe and affordable housing and supporting the transformation and growth of the communities.",affordable housing
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Supportive housing plays an important role in overcoming a variety of conditions that could have contributed to individuals becoming homeless by providing easy access to services that will help them remain stably housed. Services provided at these three developments will include case management, mental health care, education, substance abuse treatment and vocational support, among others.",homeless
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"CAMBA Housing Ventures Inc., Brooklyn - 5.5 million - This funding will be used for the new construction of an eight-story building that, when combined with other funding sources, will create 71 units of permanent housing, including 42 units of supportive housing for formerly homeless individuals.",homeless
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Western NY Veterans Housing Coalition, Inc., Buffalo - 1.3 million - This funding will be used to rehabilitate a building the organization currently operates as low-income and homeless veterans housing. Together with other funding sources, this award will preserve 41 units, including 15 units of supportive housing for homeless veterans.",homeless
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Cazenovia Recovery Systems, Inc., Buffalo - 4.7 million - This funding will be used to substantially rehabilitate a vacant building and create 23 units of permanent supportive housing for homeless individuals in long-term recovery from substance abuse disorders.",homeless
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"These projects are part of Governor Cuomos 20 billion Homelessness and Affordable Housing Action Plan, which includes 10 billion dedicated to creating and preserving 100,000 units of affordable housing and 10 billion devoted to tackling homelessness by developing 6,000 new, permanent supportive housing units. The Homeless Housing and Assistance Program is a key part of the Governors plan.","homeless, homelessness, affordable housing"
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Office of Temporary and Disability Assistance Commissioner Samuel D. Roberts said, Everyone deserves to have a roof over their head and these projects will provide that and so much more for some of our most vulnerable New Yorkers. We are committed to doing all we can to help carry out the Governors comprehensive plan to address homelessness in New York State.",homelessness
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Office of Mental Health Commissioner Dr. Ann Sullivan said, The awards provided through the Homeless Housing and Assistance Program will help CAMBA Housing Ventures Inc. build 44 housing units for formerly homeless individuals living with mental illness. We at OMH are proud to work with our colleagues at OTDA, helping to give our most vulnerable neighbors an opportunity to live, and thrive, in their community.",homeless
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"New York State Homes and Community Renewal Commissioner RuthAnne Visnauskas said, Initiatives like HHAP are so important to breaking the cycle of homelessness. Access to stable housing and quality services will give these individuals the resources they need to achieve independence while simultaneously investing in stronger and more economically vibrant neighborhoods. With this 11.4 million in funding, the Governor has once again shown his commitment to improving the lives of New Yorkers who need our help most.",homelessness
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Senator Jesse Hamilton said, Tackling our housing crisis requires concerted action across government. Thats why I welcome Governor Cuomos announcement today of 11.4 million in state funding of supportive housing, including a 5.5 million investment here in Brooklyn. We need to seek out opportunities to deliver assistance to the most vulnerable communities across Brooklyn, and across our State, attempting to overcome this housing crisis. This investment represents an additional, important step in that direction.",housing crisis
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Assemblymember Sean Ryan said, Supportive housing strengthens our communities and provides a beacon of hope for those who are facing homelessness and trying to get back on their feet. This important investment from New York State will improve the lives of New Yorkers from Buffalo to Brooklyn. I am proud to have worked with my colleagues in the legislature and the Governor to make this funding a reality.",homelessness
buffalo,GOVERNOR CUOMO ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,States News Service,WNY,"Mayor Byron Brown said, This is wonderful news for the WNY Veterans Housing Coalition and Cazenovia Recovery Systems, which both work tirelessly to eliminate homelessness in the City of Buffalo. I thank Governor Andrew Cuomo and the New York State Office of Temporary and Disability Assistances Homeless Housing and Assistance Program. This 6 million will allow these agencies to preserve 41 housing units and create 23 new units of housing for our veterans and individuals in long-term recovery from substance abuse disorders.","homeless, homelessness"
buffalo,GOV. CUOMO ANNOUNCES $11.4M FOR SUPPORTIVE HOUSING IN BROOKLYN AND BUFFALO,2017-09-07T00:00:00Z,US States News,WNY,"Mayor Byron Brown said, This is wonderful news for the WNY Veterans Housing Coalition and Cazenovia Recovery Systems, which both work tirelessly to eliminate homelessness in the City of Buffalo. I thank Governor Andrew Cuomo and the New York State Office of Temporary and Disability Assistances Homeless Housing and Assistance Program. This 6 million will allow these agencies to preserve 41 housing units and create 23 new units of housing for our veterans and individuals in long-term recovery from substance abuse disorders. For any query with respect to this article or any other content requirement, please contact Editor at content.serviceshtlive.com","homeless, homelessness"
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,"The board of directors of the National Fuel Gas Company Foundation Foundation, the charitable giving arm of National Fuel Gas Company National Fuel, recently held its quarterly meeting and approved Foundation grants totaling 110,325. According to David P. Bauer, Foundation President and President and CEO of National Fuel, our Foundation is proud to announce its ongoing commitment to initiatives that uphold community health and vitality across the National Fuel service territory. Our recent grant recipients comprise organizations that focus on food insecurity, homelessness and human services, provide education and youth programs, and preserve and enhance state parks, Bauer said.",homelessness
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,"According to David P. Bauer, Foundation President and President and CEO of National Fuel, our Foundation is proud to announce its ongoing commitment to initiatives that uphold community health and vitality across the National Fuel service territory. Our recent grant recipients comprise organizations that focus on food insecurity, homelessness and human services, provide education and youth programs, and preserve and enhance state parks, Bauer said.",homelessness
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,Hearts for the Homeless,homeless
buffalo,"National Fuel Gas Company Foundation Announces more than $110,000 in Grants to Community Nonprofits",2022-11-29T00:00:00Z,Contify Energy News,WNY,"National Fuel employees will participate in various volunteer events in Western New York including preparing and serving meals with Friends of the Night People, helping the VA of WNY to decorate their facility, assembling care packages for Hearts for the Homeless, making holiday cards for FeedMore WNY, and for the 10th year sponsoring the Veterans One Stop WNY adopt-a-family program. In Pennsylvania, food drives have been held across the entire service territory. Employees also are participating in a virtual holiday gift collection benefiting families via Community Shelter Services and assembling meal boxes at Second Harvest Food Bank.",homeless
buffalo,"STATE HCR, ESD AND PARTNERS ANNOUNCE DEDICATION OF BELLAMY COMMONS - PART OF BETTER BUFFALO FUND INITIATIVE",2016-09-30T00:00:00Z,States News Service,WNY,"30 Apartments of Affordable Housing for Low-Income Families, Mixed-Use Development Features Buffalo Black Achievers Museum Buffalo, NY State agencies and partners dedicated Bellamy Commons, the completion of conversion of a 100-year old former warehouse at 1490 Jefferson Avenue from a vacant community center to a 30 apartment development for low-income families. The restored building on Buffalos East Side, which received funding through the Governor Cuomos Better Buffalo Fund initiative, will also house the Buffalo Black Achievers Museum, dedicated to recognizing and celebrating the achievements of many of Buffalos prominent African Americans. There are 20 one-bedroom and 10 two-bedroom apartments, including five for persons with mobility issues and hearing or vision impairments. The building has an elevator, community room with kitchen, separate bulk storage units, laundry facilities, onsite parking and a playground. The commercial space also includes the local office of the NAACP.",affordable housing
buffalo,"STATE HCR, ESD AND PARTNERS ANNOUNCE DEDICATION OF BELLAMY COMMONS - PART OF BETTER BUFFALO FUND INITIATIVE",2016-09-30T00:00:00Z,States News Service,WNY,"Homes and Community Renewal Commissioner James S. Rubin said, A once vacant eyesore has become Bellamy Commons where 30 families can live in dignity and have vital access to essential neighborhood amenities. From here on the East Side of Buffalo to Rochester, to Albany and all the way north and all the way south, HCR and our partners are hard at work making Governor Cuomos aggressive 20 billion agenda combat homelessness and expand access to affordable housing a reality. Since 2011 in Western New York, HCR has invested 119 million to create and preserve more than 1,630 affordable homes and apartments. Empire State Development President, CEO and Commissioner Howard Zemsky said Bellamy Commons is well located on Jefferson Avenue, one of the East Sides up-and-coming corridors thats attracting both commercial and residential development. The success of Better Buffalo Fund projects like Bellamy projects will not only benefit this area but will have a positive ripple effect in adjoining neighborhoods as well. The 7.2 million Bellamy Commons received a 100,000 grant from the Better Buffalo Fund, part of Governor Cuomos 30 million Buffalo Billion initiative to encourage increased density and growth along transportation corridors and regenerate neighborhood commercial districts. It also received a 522,470 grant from the New York State Homes and Community Renewals Housing Trust Fund Corporation and 4.7 million of Low Income Housing Tax Credit equity. The project also received a 500,000 City by City grant from Empire State Development, the states economic development agency. The development team consists of Belmont Housing Resources for WNY, Inc., developer Creative Structure Services, Inc., the general contractor, and Silvestri Architects, architect. An integral part of the project team was Herbert L. Bellamy, Jr., a son of late former City Council Member Herbert L. Bellamy, for whom the development is named. Engaged in community revitalization efforts, he has worked to carry on his fathers legacy though local initiatives and efforts. Mr. Bellamy said This building was a vital piece of this community in its prime. To be able to be a part of its rebirth and see this historic 1490 Enterprises which my father started move from warehouse to community center to become this incredible mix of high-quality affordable housing and commercial space has been exciting. Mike Riegel, President of Belmont Housing Resources for WNY said Creating new opportunities for affordable housing for the residents of WesternNew York is something that we take great pride in. We are grateful to Governor Cuomo and his team for their commitment to Bellamy Commons. They recognize that affordable housing strengthens families and builds strong communities which are key elements of Buffalos revitalization. This is our third new housing project completed on the East Side of Buffalo in the past three years. Seeing the reinvigoration of this area has not only been exciting for us to watch, but to be able to be a part of, as these opportunities help support our mission and ultimately change lives here in WesternNew York. Congressman Brian Higgins said This project was a collaboration of federal, state, local and private investment along with the aid of over 4 dollars in Federal Low-Income Housing Tax credits. Developments like Bellamy Commons have the power to create, encourage and empower more residential and commercially integrated neighborhoods. This is a transformative development and I congratulate all who made Bellamy Commons a reality, advancing yet another impressive investment in Buffalos historic east side. Mayor Byron Brown said The opening of Jefferson Avenues Bellamy Commons continues the transformation taking place in the Jefferson Avenue Commercial District by bringing new affordable housing and a Black Achievers Museum dedicated to telling local African-American success stories to the neighborhood, said Mayor Byron Brown. Im proud that the City contributed 800,000 from a variety of funding sources to this project. 1490 Jefferson was once an important center of activity in the community and to see it brought back to life will make an enormous difference. I thank all of our partners, including Governor Andrew Cuomo, Congressman Brian Higgins, State Assembly Member Crystal Peoples-Stokes and State Senator Tim Kennedy, for their commitment to this important project that complements the successes on Jefferson Avenue and surrounding East Side neighborhoods. Senator Tim Kennedy said As we continue to invest in affordable housing along our transportation corridors, so too are we investing in the connectivity and opportunities available in our great city. Together, were breathing new life into these communities and restoring them into the vibrant neighborhoods our residents deserve. Thank you to Governor Cuomo, Empire State Development and NYS Homes and Community Renewal for their continued commitment to affordable housing and transformative, long-term growth across Buffalo. Assemblywoman Crystal Peoples-Stokes said Bellamy Commons is an adaptive reuse win-win for its tenants and the surrounding community as it includes 30 units of affordable rental housing, a museum, and the local offices of the NAACP. These energy-efficient apartments are another example of the states commitment to affordable housing in Buffalo and along Jefferson Avenue. I applaud Governor Cuomo, DHCR and my colleagues in government in making today a reality. About NYS Homes and Community Renewal New York State Homes and Community Renewal HCR includes the Affordable Housing Corporation, the Division of Housing and Community Renewal, the Housing Finance Agency, State of New York Mortgage Agency, Housing Trust Fund Corporation and others. 2016 marks the fourth year of Governor Cuomos 1 billion statewide House NY program, whose goal is to create or preserve 14,300 affordable units by 2018. In 2015, HCR set a record for financing the creation or preservation of more than 11,000 affordable homes and apartments and was the 1 bond issuer in the nation with 2.5 billion issued. The agency stands ready to make good on the Governors new 10 billion 100,000 unit House NY 2020 commitment. For more information on HCR programs and initiatives, please visit About Belmont Housing Resources for WNY Founded in 1977, Belmont Housing Resources for WNY is the largest advocate for affordable housing and is dedicated to expanding affordable housing opportunities in WNY. www.belmonthousingwny.org","homelessness, affordable housing"
buffalo,National Fuel Gas Company Foundation Announces Annual Grants,2024-11-26T00:00:00Z,Contify Energy News,WNY,"National Fuel employees volunteer at nonprofit organizations and participate in holiday collection drives benefiting veterans, families in need, and individuals experiencing homelessness.",homelessness
buffalo,National Fuel Gas Company Foundation Announces Annual Grants,2024-11-26T00:00:00Z,Contify Energy News,WNY,"As we enter the holiday season, the board of directors of the National Fuel Gas Company Foundation Foundation, the charitable giving arm of National Fuel Gas Company National Fuel, is pleased to announce recently approved Foundation grants totaling 75,000. Each year, the Foundation awards grants aimed at reducing food insecurity and enhancing winter-safety preparation.Food insecurity and hunger are experienced by many individuals within the communities we serve, said David P. Bauer, Foundation President and President and CEO of National Fuel. We are proud to support the food banks across our service territory whose work is both important and impactful.National Fuel annually provides funding to the following food banks FeedMore WNYSecond Harvest Food Bank of Northwest PennsylvaniaCentral Pennsylvania Food BankMercer County Food BankThe Foundation regularly supports disaster and emergency service nonprofits, including American Red Cross chapters across Western New York and Northwest Pennsylvania. In addition, National Fuel continues its longtime support for Code Blue, the critical Buffalo and Erie County, N.Y., emergency cold-weather safety plan that provides transportation, shelter and warm meals to individuals experiencing homelessness from Nov. 15 through March 15.Western New York and Northwest Pennsylvania are prone to severe winter weather, weather-related disasters and other emergencies. Partnerships with our American Red Cross chapters and Code Blue are essential as they help numerous people experiencing crisis or hardship access much needed support services, Bauer said.Additionally, National Fuel employees regularly volunteer at many of these nonprofit organizations as well as for other agencies across the Companys footprint. In addition, employees participate in holiday collection drives that benefit veterans, families in need of assistance and individuals experiencing homelessness.To learn more about the Foundation and its giving process, visit www.nationalfuel.comcorporatenational-fuel-gas-company-foundation.The National Fuel Gas Company Foundation is a 501c3 private foundation funded entirely by National Fuel through shareholder funds to better establish National Fuels commitment to the community. Foundation focus areas include Community Enrichment amp Safety, Education, Environmental Stewardship and Veteran Services.",homelessness
buffalo,UnitedHealthcare Donates $1.3 Million to Nonprofits in New York Funding is part of UnitedHealthcare's $12.3 million in Empowering Health grants focused on expanding access to care and addressing the social determinants of health for people in underserved communities,2020-07-09T00:00:00Z,Business Wire,WNY,"Central Nassau Guidance and Counseling , Nassau County - 400,000 to contribute to the organizations role as part of a multi-agency initiative to build a comprehensive system of care for Nassau Countys homeless and indigent populations. The funds will support the hiring of licensed clinicians and peer specialists to be placed on-site at emergency shelters, soup kitchens and other locations that provide social services to the community.","homeless, soup kitchen"
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,Congressman Brian Higgins NY-26 announced that the Department of Housing and Urban Developments HUD Continuum of Care CoC Program has awarded almost 13.75 million in federal funding to Western New York organizations to assist in their mission to end homelessness in the region.,homelessness
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Congressman Higgins said These federal grants that our local agencies have won through the Department of Housing and Urban Development will be instrumental in expanding critical services and continuing to fight homelessness in Western New York. We are fortunate to have, in the Homeless Alliance of WNY, a coordinated effort led by able local agencies and government partners committed to not only home placement but a real focus on addressing the challenges that leave people without a home.","homeless, homelessness"
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Erie County Executive Mark Poloncarz added, Continuum of Care grant funding provides a lifeline to individuals struggling with homelessness, mental illness and substance abuse by helping these people get the supports they need to reconnect to the community, get rehoused and work towards overcoming the obstacles in their lives. The Erie County Department of Mental Health has applied for and received this funding each year for over twenty years, and with partner agencies continues to address the issue with compassion and commitment. I thank Commissioner Ranney and his team, along with Congressman Higgins, for working to better the lives of our residents.",homelessness
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Created in 1992 as the Erie County Commission on Homelessness, the Homeless Alliance of WNY HAWNY manages grant programs for many Western New York organizations that provide homelessness assistance. HAWNY separated from the government and adopted its current name in 2005. Its since merged with other nearby CoC programs and is presently the CoC lead for Buffalo, Niagara Falls, Erie, Niagara, Orleans, Genesee and Wyoming Counties. This years funding exceeds the FY2018 CoC program funding for those counties by over 80,000.","homeless, homelessness"
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Executive Director of HAWNY Dale Zuchlewski said I would like to thank Congressman Brian Higgins for his continued commitment to helping provide the 12.2 million of HUD CoC funds for Erie, Niagara, Genesee, Orleans and Wyoming Counties. These funds are the single largest funding source for the provision of homeless services in our area. I would also like to thank County Executive Mark Poloncarz for the countys continued commitment in providing front line services to those experiencing homelessness. The Erie County Dept. of Mental Health receives almost half of these funds to assist those with the most severe needs. Additionally, the Department of Social Services is a key partner and often times, first stop for those without a home.","homeless, homelessness"
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Erie County Department of Mental Health is honored to accept this award of 5.4 million, said ECDMH Commissioner Michael Ranney. Through the good work of the county, we have consistently been awarded these HUD dollars for several years. We continue to work diligently with our community partners to reduce chronic homelessness for individuals in our community with disabling conditions, said Commissioner of Mental Health, Michael Ranney.",homelessness
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"In addition to the CoC grant funding awarded by HUD, the Department has also made several Emergency Solutions Grants Program ESG awards to WNY municipalities. ESG program funds go to providing emergency shelters for homeless individuals and families and the operation of those shelters, as well as essential services for shelter residents and homelessness prevention programs.","homeless, homelessness"
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Spectrum Chronic Homeless 550,136",homeless
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Homeless Alliance of WNY - Homeless Management Information System 210,255",homeless
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"Homeless Alliance of WNY - Planning 499,873",homeless
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"According to the Homeless Alliance of WNY Point in Time report, 957 people in the five WNY counties faced homelessness in 2018. HUDs 2018 Homeless Assessment Report to Congress found an estimated 553,000 people in the United States, including 164,023 individuals in families with children and 36,361 unaccompanied youth, experienced homelessness on any given night in America.","homeless, homelessness"
buffalo,HIGGINS and POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK Rep. Brian Higgins (D- NY ) News Release,2019-03-20T00:00:00Z,"Congressional Documents and Publications (Federal Information & News Dispatch, Inc.)",WNY,"The Presidents 2020 budget proposes cutting the McKinney Vento homeless programs, which includes Continuum of Care and Emergency Solutions Grants, from 2.636 billion FY19 to 2.598 billion. Higgins is among a bipartisan group of Members of the House of Representatives pushing for 3 billion for the Homeless Assistance Grant Program in 2020.",homeless
buffalo,HIGGINS AND POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK,2019-03-20T00:00:00Z,States News Service,WNY,"Homeless Alliance of WNY - Homeless Management Information System210,255",homeless
buffalo,HIGGINS AND POLONCARZ ANNOUNCE NEARLY $13.75 MILLION IN FEDERAL GRANTS TO FIGHT HOMELESSNESS IN WESTERN NEW YORK,2019-03-20T00:00:00Z,States News Service,WNY,"Homeless Alliance of WNY - Planning499,873",homeless
buffalo,Higgins & Poloncarz Announce Nearly $13.75 Million in Federal Grants to Fight Homelessness in Western New York,2019-03-21T00:00:00Z,Impact News Service,WNY,Spectrum Chronic Homeless,homeless
buffalo,Higgins & Poloncarz Announce Nearly $13.75 Million in Federal Grants to Fight Homelessness in Western New York,2019-03-21T00:00:00Z,Impact News Service,WNY,Homeless Alliance of WNY - Homeless Management Information System,homeless
buffalo,Higgins & Poloncarz Announce Nearly $13.75 Million in Federal Grants to Fight Homelessness in Western New York,2019-03-21T00:00:00Z,Impact News Service,WNY,Homeless Alliance of WNY - Planning,homeless
buffalo,"HCR, OTDA, STEL AND LOCAL PARTNERS CELEBRATE OPENING OF EVERGREEN LOFTS 56 SUPPORTIVE, AFFORDABLE HOMES IN REPURPOSED HISTORIC INDUSTRIAL BUILDING IN BUFFALO",2016-07-25T00:00:00Z,States News Service,WNY,"New York State Homes and Community Renewal HCR, the Office of Temporary and Disability Assistance OTDA, and Southern Tier Environments for Living STEL joined local partners to dedicate Evergreen Lofts, an under-utilized industrial building in Buffalo that now has 56 energy-efficient affordable apartments in an LGBTQ-friendly setting and supportive housing for formerly homeless persons with chronic medical conditions.",homeless
buffalo,"HCR, OTDA, STEL AND LOCAL PARTNERS CELEBRATE OPENING OF EVERGREEN LOFTS 56 SUPPORTIVE, AFFORDABLE HOMES IN REPURPOSED HISTORIC INDUSTRIAL BUILDING IN BUFFALO",2016-07-25T00:00:00Z,States News Service,WNY,"OTDA Commissioner Samuel D. Roberts said Supportive housing is a proven tool that helps stabilize the lives of homeless individuals and families. The housing and services tenants will receive at the Evergreen Lofts will have long-term, positive impacts on their lives. Congratulations to Southern Tier Environments for Living, Evergreen Health and all of our partners who were involved in bringing this much-needed project to fruition.",homeless
