city,article_date,article_source,city_source,keywords_matched,Deidentified_article_title,Deidentified_paragraph_text
buffalo,2024-05-26T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,[ORGANIZATION] [ORGANIZATION] ORG1 Leader [PERSON] Emerging Legend DATE0,"[ORGANIZATION] has opened [ORGANIZATION], a 451-unit transit-oriented affordable housing community in [LOCATION], [LOCATION] The developer secured a 56.3 million low-rate construction loan originated by ORG2."
buffalo,2024-05-26T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,[ORGANIZATION] [ORGANIZATION] ORG1 Leader [PERSON] Emerging Legend DATE0,"Back in [ORGANIZATION], [ORGANIZATION] pledged to invest more than 2 billion through its ORG1 in creating affordable housing. The firm poured 124.4 million in transit-oriented housing to build 1,060 units in the states of [ORGANIZATION] and [ORGANIZATION]. [ORGANIZATION] also provided 16 million in construction financing for ORG2 - a 293-unit transit-oriented affordable-housing community in GPE2, GPE3"
buffalo,2024-05-08T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,[ORGANIZATION] [ORGANIZATION] Celebrates Groundbreaking on Adventure Africa Phase III: Rhino Habitat at ORG1 DATE0,"[ORGANIZATION] ORG0 mixed-use affordable housing community, FAC0, receives [ORGANIZATION]"
buffalo,2024-05-08T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,[ORGANIZATION] [ORGANIZATION] Celebrates Groundbreaking on Adventure Africa Phase III: Rhino Habitat at ORG1 DATE0,DATE0 GPE0 Designing Affordable Housing in an [ORGANIZATION]
buffalo,2024-05-08T00:00:00Z,News Bites - People in Business,WKBW,affordable housing,[ORGANIZATION] [ORGANIZATION] Celebrates Groundbreaking on Adventure Africa Phase III: Rhino Habitat at ORG1 DATE0,"The affordable housing sector provides much-needed services to its residents, but it has not been known for its cutting-edge design. While a growing number of new construction and redevelopment projects have featured creativity and higher-quality finishes, many affordable developers still equate design with extras that will blow the budget."
buffalo,2019-02-07T00:00:00Z,PR Newswire,WKBW,soup kitchen,[ORGANIZATION] announces Give Light Awards winners,"Creating a [ORGANIZATION], investigative reporter, and [PERSON], photographer, from [ORGANIZATION] in [ORGANIZATION], [PERSON], for storytelling with the greatest impact. PERSON2 and PERSON3 were recognized for their investigative series Fall from [ORGANIZATION], which revealed cover-ups of child sexual abuse in the Catholic church in Western [PERSON]. Doing Well by Doing Good PERSON4, weather anchor at [ORGANIZATION] in [LOCATION], [PERSON]. This award goes to an individual or team who best demonstrated how they meaningfully serve a community on behalf of the company. [ORGANIZATION] raised more than 15,000 for a local soup kitchen and shelter through sales of her [PERSON] to the [ORGANIZATION] cookbook. Honorable mention [PERSON], anchor at ORG2 in [PERSON], GPE6, for the non-profit program she founded, [PERSON]. The program has mentored more than 3,000 young women since she launched it in [ORGANIZATION]. [ORGANIZATION] and PERSON8, account executives at [ORGANIZATION] in GPE7. This award goes to a team or individual who develops an innovative solution, strategic alliance or partnership to generate new business or deepen business or consumer relationships. PERSON9 and [PERSON]0 created a successful sponsored content campaign that was scaled across markets. Honorable mention The [ORGANIZATION] team of [PERSON]1, vice president of strategic partnerships [PERSON]2, senior director of strategic partnerships [PERSON]3, vice president of news and programming and [PERSON]4, director of ad technology for [ORGANIZATION], for creating [ORGANIZATION]Briefs - an audience extension product for over-the-top and cable TV. Leading at all Levels [PERSON]5, producer at ORG2 in [PERSON], in recognition of her leadership in mentoring new employees. Honorable mention [PERSON]6, executive assistant at [ORGANIZATION] in GPE7, for her DATE1 of exemplary service to the station. Upholding the First Amendment The [ORGANIZATION] investigative team based at ORG7 for exemplary service in the cause of the First Amendment guarantee of a free press. The team includes [PERSON]7, producer [PERSON]8, senior national investigative correspondent [PERSON]9, [ORGANIZATION] journalism fellow and PERSON20, videographer. The teams reporting for its joint investigation with ORG9 from [ORGANIZATION]0 and [ORGANIZATION]1, [ORGANIZATION] How rape goes unpunished in [PERSON], led the [ORGANIZATION]2 to expedite a process to reform its national system for tracking crimes in order to require the nations police agencies to report unfounded crimes. Honorable mention PERSON21, investigative reporter for 7 investigators at [ORGANIZATION]3 in [LOCATION], for her portfolio of work, including [ORGANIZATION], which documented a series of reports on Michigans probate system that resulted in a major change in state law to protect people whose family property has gone to probate [STREET]."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],Project at 950 Broadway Features 28 [ORGANIZATION] and [ORGANIZATION]
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"Governor [ORGANIZATION] announced the ribbon cutting for the ORG0 building in [ORGANIZATION]. The 13.5 million project, by [ORGANIZATION], renovated and converted a 50,000-square-foot, vacant and underutilized building at 950 Broadway into a mixed-use development, featuring 28 affordable housing units and a free ORG2 child education program. The building has been unused for [LOCATION], with portions of the building being vacant for DATE2. The renovated structure brings new life to the former retail store-turned-office building near one of the most visible intersections in [ORGANIZATION]. Governor [PERSON] previously announced [PERSON] was chosen with 10 other transformational projects in FAC0 neighborhood as part of a 10 million Downtown Revitalization Initiative award."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"FAC0 neighborhood, with a relatively dense stock of largely historic commercial buildings, was a [ORGANIZATION] winner in [DATE]. Located in [ORGANIZATION] and one of the citys oldest neighborhoods, the neighborhood is the focus of [ORGANIZATION]s plan for a downtown investment, with a vision of creating special urban places, key park spaces, retail-oriented streets, improved neighborhood connections, bike and pedestrian connections, streetscape improvements, and public realm improvements. Building on this momentum, [ORGANIZATION] aims to encourage more redevelopment of vacant structures, provide better connections between anchors and amenities through greenspace, increase affordable housing opportunities, and enhance the streetscape."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"To assist [ORGANIZATION], [PERSON] provided a loan valued at 900,000 and grant valued at 1.1 million from [ORGANIZATION] to support the commercial renovations and buildings stabilization. Additionally, the project was awarded a 427,150 grant for the buildout of the daycare facilities through ORG1 for the FAC0 neighborhood. [PERSON] ORG2 provided 2.1 million in construction and permanent financing toward the affordable housing portion of the project through its [ORGANIZATION]. ORG3 provided a 7.8 million construction loan, as well as a 3.2 million [ORGANIZATION] SONYMA-insured permanent loan financed through its partnership with the [PERSON] Common Retirement Fund. In addition to the developers contributions, over 2.9 million in [ORGANIZATION] and additional incentives from ORG6 round out the projects sources. ORG7 provided mortgage insurance on CPCs permanent financing."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,housing crisis,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"Governor [PERSON] is committed to addressing [ORGANIZATION] housing crisis and making the state more affordable and more livable for all New Yorkers. As part of [ORGANIZATION], the Governor secured a landmark agreement to increase [ORGANIZATION] housing supply through new tax incentives for [ORGANIZATION] communities, new incentives and relief from certain [ORGANIZATION]-imposed restrictions to create more housing in [ORGANIZATION], a 500 million capital fund to build up to 15,000 new homes on [ORGANIZATION]-owned property, an additional 600 million in funding to support a variety of housing developments statewide, and new protections for renters and homeowners. In addition, as part of the DATE1, the Governor announced a DATE2, 25 billion Housing Plan, to create or preserve 100,000 affordable homes statewide. More than 40,000 homes have been created or preserved to date."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] Secretary of [ORGANIZATION] said, [ORGANIZATION] is all about building on existing community assets to create a walkable, amenity-rich experience for residents to live, work and recreate. FAC0 is a great example of this program at work - what was once a vacant and dilapidated property will now provide much-needed affordable housing, childcare and other quality-of-life amenities."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] Executive [ORGANIZATION] said, The [ORGANIZATION] building in [LOCATION] historic LOC2 neighborhood is experiencing new life after [ORGANIZATION] of disuse, returning to its role as a centerpiece for the area in its new role as a home to 28 affordable housing units and a free [ORGANIZATION] child education program. This is a terrific reuse of the building and a smart [STREET] to help families and individuals access affordable housing that is near to other amenities and close to downtown. I thank [PERSON] for investing in the LOC2 neighborhood, Governor [PERSON] for her focus on expanding affordable housing in our community, as well as my fellow board members at the [ORGANIZATION] Industrial Development Agency for approving a significant adaptive reuse tax incentive package to spur this important development forward."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] President and CEO [ORGANIZATION] said, The [ORGANIZATION] is pleased to partner with [PERSON] on FAC0, a transformational project that is a great example of our successful [ORGANIZATION] program. The adaptive reuse of vacant, underutilized buildings is vital to the redevelopment of areas of our community that have experienced generational disinvestment. On behalf of our ORG2, I congratulate ORG3 on the beautiful revitalization of this historic building, bringing affordable housing and fee day care services to the community."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"City of [ORGANIZATION] Mayor [ORGANIZATION] said, I am pleased to see all the new developments coming to the FAC0 area of East [ORGANIZATION] between FAC1 and FAC0. The FAC2 affordable housing complex will add an additional 28 affordable units to this area. My administration is proud to have contributed over 400,000 to this project. DATE0 we opened [PERSON] in this area featuring 42 affordable housing units. The FAC2 affordable housing complex will add to that. I thank Governor [PERSON] for working closely with [ORGANIZATION] to significantly improve this area."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] and [ORGANIZATION] Director [PERSON] said, As a mission driven lender and investor, [ORGANIZATION] is proud to see ORG2 breathe new life into a long-vacant structure in [ORGANIZATION]. The new FAC0 project will help meet the neighborhoods vital need for affordable housing and community-based services and be a catalyst for continued revitalization. My thanks to Governor [PERSON] and her teams at [ORGANIZATION] and [PERSON], to ORG2, and to [ORGANIZATION] and our partners at the [ORGANIZATION] for their dedication and commitment to our shared mission of meeting the unique housing needs of the [ORGANIZATION] community."
buffalo,2024-08-13T00:00:00Z,Targeted News Service,WNY,affordable housing,Governor [PERSON] Announces [PERSON] for PERSON1 in [ORGANIZATION],"[ORGANIZATION] Member [PERSON] said, The transformation and adaptive reuse of the FAC0 building at 950 Broadway is a testament to the power of thoughtful renovation and the value of mixed-use structures in revitalizing our communities. By breathing new life into this historic space, we are not only preserving [LOCATION] rich architectural heritage but also creating vital opportunities for affordable housing and early childhood education. We are deeply grateful to Governor [PERSON] and [ORGANIZATION] for their unwavering support and investment, which made this transformative project possible. This collaboration exemplifies how strategic investments in renovation and mixed-use development can [STREET] lasting, positive change in our neighborhoods."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homeless,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History","Grant will fund capacity building for a second emergency family shelter site in [ORGANIZATION]. Projected to open in [ORGANIZATION], the new shelter site will more than double [ORGANIZATION] ability to serve the [PERSON] family homeless population."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homeless,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History","[ORGANIZATION], [PERSON] of [ORGANIZATION], an emergency family [INSTITUTION], has received a ORG1 Grant for 300,000 over [LOCATION]. The grant, the largest gift in the organizations history, is targeted for capacity building as ORG0 of [ORGANIZATION] is in the initial stages of building a second emergency family shelter site in GPE2. Projected to open in [DATE], the new shelter site will more than double their ability to serve the [PERSON] family homeless population. The grant will support the addition of two key positions at the organization - a Housing Specialist who will provide more targeted intervention to assist homeless families securing permanent housing and a Development Director to help grow the organizations fiscal position."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homelessness,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History","Family homelessness is at crisis levels in our community right now. On [TIME], there are over 100 families who need a space in shelter - but there are simply no spaces for them. That is why we are trying to open a second family shelter, said [ORGANIZATION], Executive Director of [ORGANIZATION]. Taking a small organization to the next level is hard. We are simply overwhelmed by and grateful for the opportunity that this [ORGANIZATION] grant provides to our growing shelter program. We are confident that this capacity-building grant will allow us to house families faster and provide the strongest foundation possible for our future expansion in the community."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homelessness,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History","[ORGANIZATION] serves a vital role in our community, keeping families experiencing homelessness together by offering emergency housing and compassionate support as they work to find their [STREET] back home, said ORG1 President [PERSON]. Their mission and work gives children and their families hope. We believe in their work and are excited to help them grow and serve more people."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homelessness,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History","This grant to [ORGANIZATION] is symbolic of the partnerships ORG1 works to forge in the communities we serve, said [ORGANIZATION] Officer PERSON0. Securing safe and decent housing is a first step out of homelessness and gives children and their families a chance to move forward to brighter futures."
buffalo,2024-11-20T00:00:00Z,ACCESSWIRE,WNY,homelessness,"[ORGANIZATION] Receives $300,000 Grant From ORG1 - the Largest Gift in the Organization's History",[ORGANIZATION] is one of just two emergency family shelters in [ORGANIZATION] that keep families together through the crisis of homelessness. Over 70 of their guests are children.
buffalo,2023-07-14T00:00:00Z,ACCESSWIRE,WNY,affordable housing,"[ORGANIZATION] in [ORGANIZATION] , [PERSON]","FAC0 is already having transformative impact on the neighborhood surrounding the former [ORGANIZATION], rectory and convent buildings on FAC1, bringing safe and affordable housing to this area, said [ORGANIZATION], ORG1 President and [ORGANIZATION]. We are very proud to have played a role in helping FAC0 become reality and thank all of the partners in the project - ORG3, [LOCATION], [ORGANIZATION] and [PERSON] - for their vision and commitment to our community."
buffalo,2023-07-14T00:00:00Z,ACCESSWIRE,WNY,affordable housing,"[ORGANIZATION] in [ORGANIZATION] , [PERSON]","[ORGANIZATION] is the developer in partnership with ORG1. Ranked as a Top 4 affordable housing lender for [ORGANIZATION] by ORG2, [PERSON] is committed to bringing much needed housing projects to life, and homes to those in need."
buffalo,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,affordable housing,$2.8 million+ ORG0 awards support access to affordable housing in [ORGANIZATION],Congressman [PERSON] announced more than 2.8 million in funding made available through [ORGANIZATION] toward the development of affordable housing in [ORGANIZATION].
buffalo,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,affordable housing,$2.8 million+ ORG0 awards support access to affordable housing in [ORGANIZATION],"Thriving communities require access to quality, affordable housing, he said. These [ORGANIZATION] awards will go a long [STREET] in supporting local projects that are providing safe, affordable home options for families and seniors."
buffalo,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,homelessness,$2.8 million+ ORG0 awards support access to affordable housing in [ORGANIZATION],"[ORGANIZATION] at the site of the former [ORGANIZATION], [ORGANIZATION] will oversee a project developing 44 residential units for low- and very-low-income seniors, individuals with disabilities, and those facing homelessness. The 15 million project will receive 401,236 through ORG2, as well as additional federal resources through [PERSON] and Low-Income Housing Tax Credits."
buffalo,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,affordable housing,$2.8 million+ ORG0 awards support access to affordable housing in [ORGANIZATION],"As a bank for communities, we know we need to help our customers and communities see it through [ORGANIZATION], said [ORGANIZATION], regional [ORGANIZATION] officer for [ORGANIZATION]. This support has taken on many forms, including joining with the ORG1 and our housing partners to create more affordable housing opportunities in [ORGANIZATION]. Nonprofit organizations like ORG2 play an important role in providing support to the individuals and families struggling in our communities, and were delighted to help secure grant funding for an additional 10 single-family homes in [ORGANIZATION]."
buffalo,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,affordable housing,$2.8 million+ ORG0 awards support access to affordable housing in [ORGANIZATION],"[ORGANIZATION] ORG1 will provide 1.5 million toward the renovation of 153 apartments located on FAC0 in [ORGANIZATION]. The complex, which provides affordable housing for seniors, is undergoing an 18.1 million renovation."
buffalo,2020-12-08T00:00:00Z,Pharma & Healthcare Monitor Worldwide,WNY,affordable housing,$2.8 million+ ORG0 awards support access to affordable housing in [ORGANIZATION],"[ORGANIZATION], created by [ORGANIZATION] in [ORGANIZATION], provides member community lenders with direct subsidies, which are passed on to qualified households through a sponsoring local nonprofit organization. [ORGANIZATION] financing is combined with other funding sources to create housing for moderate and low-income families. Program awardees receive this funding through [LOCATION] competitive rounds. Each competing project must be sponsored by a financial organization that is a member of ORG2 in partnership with a community-based sponsoring organization. DATE2 [ORGANIZATION]."
buffalo,2023-09-21T00:00:00Z,Executive Appointments Monitor Worldwide (English),WNY,"homelessness, affordable housing",[ORGANIZATION] of [ORGANIZATION] of CEO,"About [ORGANIZATION] is dedicated to eliminating racism, empowering women, and promoting peace, justice, freedom, and dignity for all. Our vision is a thriving community without divide. Founded in [ORGANIZATION], [ORGANIZATION] supports over 3,000 women, children, and families [LOCATION] preventing DATE2 of homelessness for our communitys most vulnerable seniors and ensuring that 244,420 production hours are pumped into the ORG1 economy. Our programs empower women to attain self-sufficiency, youth to unlock their potential and build a path to success, seniors to secure safe, affordable housing that keeps them connected to the community, and children to grow in healthy, nurturing and enriched environments."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"Governor [ORGANIZATION] has announced the start of construction on the 950 Broadway development in [ORGANIZATION]. The 13.5 million project by [ORGANIZATION] will renovate and convert a vacant building into a mixed-use development, including 28 affordable housing units, a free ORG1 child education program, and a proposed indoor urban farm. The building has been unused for [ORGANIZATION] and will bring new life to the area. The project is part of ORG2 10 million FAC0 Downtown Revitalization Initiative Award, which includes 11 projects. The development will also receive financial support from the state, including a loan and grant from [ORGANIZATION], as well as grants from [LOCATION] and [PERSON] ORG5. Overall, the project aims to create affordable housing opportunities and enhance the streetscape in the FAC0 neighborhood."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],The development will feature 28 affordable housing units.
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"- Project Features 28 Affordable Housing Units and Free Head Start Child Education Program- One Of 11 Projects For [ORGANIZATION] Broadway-Fillmore Downtown Revitalization Initiative Award, See Renderings Here"
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"Governor [ORGANIZATION] announced the start of construction for [ORGANIZATION] in [ORGANIZATION]. The 13.5 million project, by [ORGANIZATION], will renovate and convert a 50,000 square foot, vacant and underutilized building in [ORGANIZATION] into a mixed-use development, featuring 28 affordable housing units, a free ORG2 child education program and a proposed indoor urban farm. The building has been unused for [LOCATION], with portions of the building being vacant for [ORGANIZATION] prior. Once complete, the renovated 950 Broadway will bring new life to the former retail store-turned-office building near one of the most visible intersections in [ORGANIZATION]. Governor [PERSON] previously announced [ORGANIZATION] was chosen with 10 other transformational projects in FAC0 neighborhood as part of a 10 Million Downtown Revitalization Initiative Award."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"[ORGANIZATION] was a [ORGANIZATION] winner in [DATE]. Located in [ORGANIZATION] and one of the citys oldest neighborhoods, [PERSON] is the focus of ORG1 plan for a downtown investment. LOC2, with a relatively dense stock of largely historic commercial buildings, set forth a vision of creating special urban places, key park spaces, retail-oriented streets, improved neighborhood connections, bike and pedestrian connections, streetscape improvements, and public realm improvements. Building on this momentum, [ORGANIZATION] aims to encourage more redevelopment of vacant structures, provide better connections between anchors and amenities through greenspace, increase affordable housing opportunities, and enhance the streetscape."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"To assist [ORGANIZATION], [PERSON] is providing a loan valued at 900,000 and grant valued at 1.1 million from [ORGANIZATION] to support the commercial renovations and buildings stabilization. Additionally, the project was awarded a 427,150 grant for the buildout of the daycare facilities through ORG1 for the Broadway Fillmore Neighborhood. [PERSON] Homes and Community Renewal HCR is providing 2.1 million in construction and permanent financing toward the affordable housing portion of the project through its [ORGANIZATION]. ORG3 is providing a 7.8 million construction loan, as well as a 3.2 million ORG4-insured permanent loan financed through its partnership with the [PERSON] Common Retirement Fund. In addition to the developers contributions, over 2.9 million in [ORGANIZATION] and additional incentives from ORG6 round out the projects sources. [ORGANIZATION] is providing mortgage insurance on CPCs permanent financing."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"[ORGANIZATION] ORG0 Secretary of [ORGANIZATION] said, This project will transform a vacant community eyesore into a vibrant, mixed-use community asset, which will provide much-needed affordable housing, childcare and address food access and insecurity. This innovative project is just the beginning of the Downtown Revitalization Initiatives transformative impact on the FAC0 district and a glowing testament to Governor [PERSON] broader commitment to revitalizing and re-energizing [ORGANIZATION]."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"[ORGANIZATION] [PERSON] said, 950 Broadway represents not just a building but a commitment to revitalizing our community. We are dedicated to addressing the communitys needs by delivering essential neighborhood services and affordable housing projects in collaboration with our community partners and elected officials."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"City of [ORGANIZATION] Mayor [ORGANIZATION] said, I thank Governor [PERSON] for her continued dedication to development in the city of [ORGANIZATION]. I commend [PERSON] for their hard work to get this project off the ground. In [ORGANIZATION], the city secured about 10 million through a competitive application process for the states Downtown Revitalization Initiative [ORGANIZATION]. Through this secured state funding, we were able to assist with creating the daycare portion of the 950 Broadway project. I am proud of the hard work our [ORGANIZATION] has done to complete the [ORGANIZATION] application and to help the local planning committee with project planning. In addition to the 950 Broadway project, the city secured funding for other projects in the Broadway FAC0 area such as revitalizing FAC1, [ORGANIZATION], and improvements to [PERSON]."
buffalo,2023-09-27T00:00:00Z,Contify Investment News,WNY,affordable housing,[ORGANIZATION] : Governor [PERSON] Announces Start of Construction on ORG0 in [ORGANIZATION],"[ORGANIZATION] Member [PERSON] said, This transformative project, led by [ORGANIZATION], will breathe new life into a long-vacant building and bring affordable housing, educational opportunities, and job prospects to our neighborhood. Its a testament to the positive impact we can achieve through strategic investments, and I look forward to seeing this development flourish in the heart of [ORGANIZATION]."
buffalo,2023-09-20T00:00:00Z,PR Newswire,WNY,"homelessness, affordable housing",[ORGANIZATION] of [ORGANIZATION] of CEO,"About [ORGANIZATION] is dedicated to eliminating racism, empowering women, and promoting peace, justice, freedom, and dignity for all. Our vision is a thriving community without divide. Founded in [ORGANIZATION], [ORGANIZATION] supports over 3,000 women, children, and families [PERSON]  preventing DATE2 of homelessness for our communitys most vulnerable seniors and ensuring that 244,420 production hours are pumped into the ORG1 economy. Our programs empower women to attain self-sufficiency, youth to unlock their potential and build a path to success, seniors to secure safe, affordable housing that keeps them connected to the community, and children to grow in healthy, nurturing and enriched environments."
buffalo,2023-04-12T00:00:00Z,Business Wire,WNY,affordable housing,"[ORGANIZATION] in Dual Announcement PERSON0 and [PERSON] will assume the roles of market president in the bank's [ORGANIZATION] and [PERSON] markets, respectively","A [ORGANIZATION] member of [ORGANIZATION], [ORGANIZATION] is known for her expertise in residential and consumer lending, commercial real estate management and affordable housing development work, as well as her advocacy for financial education. In her [LOCATION] as executive director of [ORGANIZATION], [ORGANIZATION] has actively led the mission to build affordable housing developments, as well as support homeowners and renters with financial and maintenance services. In her prior position, she served as the chief credit officer of ORG2, where she managed the process and production of all lending products and oversaw the development of credit approval processes. She also spent [PERSON] as the director of community development for [ORGANIZATION], a nonprofit that seeks to improve the social and economic conditions of the Native American tribes through education and investment in affordable housing, tribal business ventures, banking the unbanked and entrepreneurship."
buffalo,2023-09-27T00:00:00Z,States News Service,WNY,affordable housing,GOVERNOR [ORGANIZATION] ANNOUNCES START OF CONSTRUCTION ON FAC0 DEVELOPMENT IN [ORGANIZATION],[ORGANIZATION] Affordable Housing Units and [ORGANIZATION]
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,homeless,GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],Governor [ORGANIZATION] announced more than 11.4 million in state funding for three supportive housing developments in [ORGANIZATION] and [PERSON]. The projects will create or preserve 80 units of housing for homeless New Yorkers supported by funding from [ORGANIZATION].
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,affordable housing,GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],"From [ORGANIZATION] to [PERSON], we are building new affordable and supportive housing to give the most vulnerable New Yorkers a [STREET] to call home, Governor [PERSON] said. These three projects will help to revitalize the neighborhoods where they are located, offering clean, safe and affordable housing and supporting the transformation and growth of the communities."
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,homeless,GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],"Supportive housing plays an important role in overcoming a variety of conditions that could have contributed to individuals becoming homeless by providing easy access to services that will help them remain stably housed. Services provided at these three developments will include case management, mental health care, education, substance abuse treatment and vocational support, among others."
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,homeless,GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],"[ORGANIZATION], [ORGANIZATION] - 5.5 million - This funding will be used for the new construction of an eight-story building that, when combined with other funding sources, will create 71 units of permanent housing, including 42 units of supportive housing for formerly homeless individuals."
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,homeless,GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],"[ORGANIZATION], [ORGANIZATION] - 1.3 million - This funding will be used to rehabilitate a building the organization currently operates as low-income and homeless veterans housing. Together with other funding sources, this award will preserve 41 units, including 15 units of supportive housing for homeless veterans."
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,homeless,GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],"[ORGANIZATION], [ORGANIZATION] - 4.7 million - This funding will be used to substantially rehabilitate a vacant building and create 23 units of permanent supportive housing for homeless individuals in long-term recovery from substance abuse disorders."
buffalo,2017-09-07T00:00:00Z,States News Service,WNY,"homeless, homelessness, affordable housing",GOVERNOR PERSON0 ANNOUNCES $11.4 MILLION FOR SUPPORTIVE HOUSING IN GPE0 AND [PERSON],"These projects are part of Governor PERSON0 20 billion Homelessness and [ORGANIZATION], which includes 10 billion dedicated to creating and preserving 100,000 units of affordable housing and 10 billion devoted to tackling homelessness by developing 6,000 new, permanent supportive housing units. [ORGANIZATION] is a key part of the [PERSON] plan."
